62
65
69
225
231
228
99
103
97
121
121
122
85
93
96
214
222
209
145
161
177
186
158
150
176
220
204
220
223
251
187
187
155
31
64
18
178
145
147
155
139
159
123
123
251
169
166
162
6
6
12
2
6
6
6
134
134
198
194
200
230
235
231
239
119
34
166
254
256
92
85
69
108
162
136
184
36
28
31
63
63
159
21
157
37
198
94
254
197
209
249
93
93
30
157
154
186
30
156
223
15
91
195
195
134
226
225
5
31
187
157
241
118
97
99
171
171
191
175
171
47
63
59
25
27
91
91
91
224
156
158
96
5
65
227
43
47
43
171
161
163
226
230
226
194
194
130
250
234
98
114
113
118
145
226
162
226
34
50
26
18
122
86
249
59
107
43
112
104
98
2
208
232
227
228
196
196
203
139
235
195
195
131
131
129
129
65
101
102
102
108
101
56
22
30
80
104
112
240
240
152
20
32
62
22
22
54
117
6
14
16
176
196
208
208
231
165
229
127
251
251
75
207
207
207
203
239
141
96
64
192
256
175
132
142
154
18
30
18
29
29
89
21
65
186
17
219
245
101
118
102
114
197
194
66
206
230
230
229
255
39
103
78
112
102
230
164
231
229
240
235
219
231
99
195
145
145
146
22
22
22
22
30
54
230
194
101
102
230
226
192
62
32
32
31
62
122
29
154
159
149
233
127
127
127
31
59
59
31
59
27
59
47
45
52
27
23
145
81
197
65
9
112
128
124
95
118
128
109
112
103
232
230
134
198
235
198
230
228
199
251
251
60
28
63
64
188
97
163
171
235
251
239
235
235
197
193
197
82
198
124
150
218
91
92
1
17
151
161
156
146
149
37
57
125
58
87
21
21
187
29
32
31
22
30
21
148
146
129
241
203
124
107
66
228
167
130
136
132
144
188
188
188
187
47
172
128
131
203
117
250
90
86
110
112
102
200
194
210
198
197
226
226
194
134
225
197
226
226
161
232
225
45
111
15
64
43
235
235
255
191
187
59
31
32
58
22
18
2
59
123
71
204
18
150
146
150
146
150
134
18
86
86
126
126
128
122
53
209
113
69
252
109
197
251
103
239
107
103
99
227
227
232
236
226
228
236
176
188
160
159
156
4
138
66
2
150
130
150
132
