81
83
65
67
91
81
91
81
81
28
32
16
16
16
16
31
64
97
118
97
98
54
70
38
38
54
46
45
46
48
38
45
45
31
48
48
16
16
16
24
24
120
65
120
80
32
16
32
84
102
67
83
83
81
97
117
117
117
119
113
113
109
98
102
114
118
101
113
83
81
82
40
38
38
105
113
115
49
81
82
91
113
113
117
47
41
41
46
46
107
115
115
83
32
32
16
16
31
16
16
16
24
32
47
88
70
16
16
4
18
50
113
113
98
76
65
81
113
113
113
113
113
83
113
91
31
63
45
62
45
61
45
45
45
46
48
81
14
40
40
56
54
102
38
114
102
38
30
38
63
113
113
97
111
48
12
4
65
113
97
113
98
122
121
113
113
105
105
25
16
15
16
16
16
15
47
29
13
31
16
32
15
15
29
82
90
90
60
62
47
64
64
16
84
82
81
82
82
82
82
81
82
82
82
82
66
66
66
65
82
6
48
48
48
46
49
81
81
81
6
22
30
16
32
64
64
62
37
49
63
121
109
117
113
117
117
53
53
86
113
83
83
83
83
82
92
92
83
83
83
83
83
84
99
4
123
47
16
16
47
45
109
47
48
48
48
46
46
113
97
42
97
46
38
38
38
38
53
40
46
46
48
48
45
109
105
41
41
121
113
113
114
86
82
96
84
91
91
91
79
88
24
87
95
31
31
27
84
83
83
83
81
92
84
68
83
83
81
83
76
84
84
4
76
16
48
48
48
63
63
111
121
76
5
13
15
47
48
40
40
38
40
40
38
38
36
72
92
82
84
84
121
81
89
81
82
81
91
84
92
81
113
89
81
20
16
115
97
33
97
98
33
34
46
38
45
109
125
113
113
118
38
14
16
16
16
47
45
45
45
47
15
16
80
66
83
91
91
91
47
121
118
101
37
46
46
13
16
123
123
121
110
96
15
31
15
109
95
123
103
102
38
38
38
39
54
102
101
48
46
96
80
91
95
16
76
20
18
6
34
66
101
113
115
38
54
50
113
81
83
123
115
123
123
97
34
97
97
113
97
113
113
90
76
89
81
12
12
4
66
81
54
23
48
81
72
70
2
33
113
37
16
16
32
16
16
16
30
48
48
48
