onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.438303	0.795802	city	1	1	0.549208	0.549208	0	1	0	0	CorrectCommission	0.497184	0.497184	1	1
9.234215	0.796021	mountain	8	0	0.000000	0.728183	1	0	0	0	CorrectOmission	2.087676	0.532219	1	1
10.030071	0.795692	city	3	1	0.797758	0.797758	0	1	0	0	CorrectCommission	3.092532	0.564101	1	1
10.825806	0.795778	city	1	1	0.648537	0.648537	0	1	0	0	CorrectCommission	0.937377	0.590350	1	1
11.621662	0.795935	city	3	1	0.648881	0.648881	0	1	0	0	CorrectCommission	0.942353	0.609698	1	1
12.417421	0.795584	mountain	3	0	0.000000	0.602551	1	0	0	0	CorrectOmission	0.273226	0.622232	1	1
13.213121	0.795816	city	8	1	0.566814	0.566814	0	1	0	0	CorrectCommission	0.242921	0.629408	1	1
14.008924	0.795790	city	3	1	0.598935	0.598935	0	1	0	0	CorrectCommission	0.220991	0.633665	1	1
14.804720	0.795800	city	4	1	0.615125	0.615125	0	1	0	0	CorrectCommission	0.454830	0.637903	1	1
15.600520	0.795800	city	3	1	0.648782	0.648782	0	1	0	0	CorrectCommission	0.940924	0.644884	1	1
16.396320	0.795803	city	10	1	0.561689	0.561689	0	1	0	0	CorrectCommission	0.316935	0.656680	0	1
17.192232	0.796018	city	9	1	0.598908	0.598908	0	1	0	0	CorrectCommission	0.220605	0.674303	0	1
17.988087	0.795695	mountain	9	0	0.000000	0.586082	1	0	0	0	CorrectOmission	0.035370	0.697465	0	1
18.783781	0.795694	city	7	1	0.549027	0.549027	0	1	0	0	CorrectCommission	0.499807	0.724608	0	1
19.579531	0.795802	city	4	1	0.513556	0.513556	0	1	0	0	CorrectCommission	1.012096	0.753085	0	1
20.375385	0.795908	city	5	1	0.500197	0.500197	0	1	0	0	CorrectCommission	1.205036	0.779563	0	1
21.171200	0.795720	city	3	1	0.504058	0.504058	0	1	0	0	CorrectCommission	1.149284	0.800533	0	1
21.967005	0.795889	mountain	8	0	0.000000	0.562534	1	0	0	0	CorrectOmission	0.304733	0.812826	0	1
22.762846	0.795795	city	5	1	0.648501	0.648501	0	1	0	0	CorrectCommission	0.936855	0.814114	0	1
23.558643	0.795801	mountain	8	0	0.000000	0.734832	1	0	0	0	CorrectOmission	2.183717	0.803190	0	1
24.354500	0.795912	city	4	1	0.748751	0.748751	0	1	0	0	CorrectCommission	2.384730	0.780185	0	1
25.150248	0.795581	city	5	1	0.617476	0.617476	0	1	0	0	CorrectCommission	0.488773	0.746499	0	1
25.945950	0.795824	city	3	1	0.601472	0.601472	0	1	0	0	CorrectCommission	0.257640	0.704579	0	1
26.741755	0.795786	city	5	1	0.599366	0.599366	0	1	0	0	CorrectCommission	0.227222	0.657474	0	1
27.537577	0.795859	city	7	1	0.598876	0.598876	0	1	0	0	CorrectCommission	0.220141	0.608395	1	1
28.333485	0.795958	city	5	1	0.598885	0.598885	0	1	0	0	CorrectCommission	0.220272	0.560341	1	1
29.129257	0.795586	city	6	1	0.611273	0.611273	0	1	0	0	CorrectCommission	0.399190	0.515732	1	1
29.924950	0.795801	city	10	1	0.558390	0.558390	0	1	0	0	CorrectCommission	0.364578	0.476215	1	1
30.720753	0.795803	city	5	1	0.555790	0.555790	0	1	0	0	CorrectCommission	0.402135	0.442626	1	1
31.516607	0.795906	city	8	1	0.549064	0.549064	0	1	0	0	CorrectCommission	0.499268	0.415078	1	1
32.312408	0.795695	city	2	1	0.564411	0.564411	0	1	0	0	CorrectCommission	0.277621	0.393134	1	1
33.108212	0.795910	city	1	1	0.553424	0.553424	0	1	0	0	CorrectCommission	0.436298	0.376027	1	1
33.904011	0.795692	city	2	1	0.549067	0.549067	0	1	0	0	CorrectCommission	0.499230	0.362873	1	1
34.699787	0.795857	city	1	1	0.598920	0.598920	0	1	0	0	CorrectCommission	0.220788	0.352818	1	1
35.495644	0.795856	city	4	1	0.599163	0.599163	0	1	0	0	CorrectCommission	0.224285	0.345178	1	1
36.291523	0.795909	city	1	1	0.606641	0.606641	0	1	0	0	CorrectCommission	0.332292	0.339468	1	1
37.087273	0.795589	city	7	1	0.613786	0.613786	0	1	0	0	CorrectCommission	0.435481	0.335404	1	1
37.883022	0.795907	city	2	1	0.608369	0.608369	0	1	0	0	CorrectCommission	0.357251	0.332871	1	1
38.678822	0.795691	mountain	5	0	0.000000	0.602731	1	0	0	0	CorrectOmission	0.275817	0.331860	1	1
39.474598	0.795866	city	1	1	0.598907	0.598907	0	1	0	0	CorrectCommission	0.220598	0.332407	1	1
40.270454	0.795846	city	2	1	0.598936	0.598936	0	1	0	0	CorrectCommission	0.221011	0.334503	1	1
41.066227	0.795699	city	8	1	0.560968	0.560968	0	1	0	0	CorrectCommission	0.327343	0.338039	1	1
41.861973	0.795795	city	10	1	0.549281	0.549281	0	1	0	0	CorrectCommission	0.496144	0.342801	1	1
42.657883	0.796022	mountain	5	0	0.000000	0.564360	1	0	0	0	CorrectOmission	0.278359	0.348469	1	1
