onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433825	0.792157	city	8	1	0.547152	0.547152	0	1	0	0	CorrectCommission	0.354191	0.354191	1	0
9.226090	0.792375	city	4	1	0.399078	0.399078	0	1	0	0	CorrectCommission	1.796584	0.577991	1	0
10.018356	0.792157	city	9	1	0.398081	0.398081	0	1	0	0	CorrectCommission	1.806292	0.793786	0	0
10.810568	0.792267	city	7	1	0.459179	0.459179	0	1	0	0	CorrectCommission	1.211131	0.994430	0	0
11.602831	0.792259	city	2	1	0.363518	0.363518	0	1	0	0	CorrectCommission	2.142974	1.174320	0	0
12.395095	0.792269	city	1	1	0.315714	0.315714	0	1	0	0	CorrectCommission	2.608628	1.329836	0	0
13.187360	0.792260	city	6	1	0.398471	0.398471	0	1	0	0	CorrectCommission	1.802489	1.459527	0	0
13.979625	0.792271	mountain	3	1	0.403766	0.403766	0	0	1	0	CommissionError	1.750912	1.563989	0	0
14.771946	0.792370	mountain	4	1	0.398217	0.398217	0	0	1	0	CommissionError	1.804971	1.645422	0	0
15.564225	0.792189	city	4	1	0.398053	0.398053	0	1	0	0	CorrectCommission	1.806565	1.707089	0	0
16.356438	0.792233	city	6	1	0.403461	0.403461	0	1	0	0	CorrectCommission	1.753888	1.752684	0	0
17.148685	0.792264	city	7	1	0.447892	0.447892	0	1	0	0	CorrectCommission	1.321084	1.785718	0	0
17.940958	0.792279	city	1	1	0.398679	0.398679	0	1	0	0	CorrectCommission	1.800463	1.809049	0	0
18.733274	0.792356	city	6	1	0.398288	0.398288	0	1	0	0	CorrectCommission	1.804277	1.824528	0	0
19.525530	0.792156	city	10	1	0.398124	0.398124	0	1	0	0	CorrectCommission	1.805875	1.832907	0	0
20.317753	0.792290	city	4	1	0.398159	0.398159	0	1	0	0	CorrectCommission	1.805531	1.833867	0	0
21.110018	0.792241	city	1	1	0.353953	0.353953	0	1	0	0	CorrectCommission	2.236145	1.826266	0	0
21.902271	0.792266	city	5	1	0.348784	0.348784	0	1	0	0	CorrectCommission	2.286492	1.808394	0	0
22.694538	0.792267	city	3	1	0.398329	0.398329	0	1	0	0	CorrectCommission	1.803876	1.778387	0	0
23.486813	0.792283	city	5	1	0.398155	0.398155	0	1	0	0	CorrectCommission	1.805566	1.734600	0	0
24.279093	0.792279	city	8	1	0.367286	0.367286	0	1	0	0	CorrectCommission	2.106262	1.675967	0	0
25.071348	0.792232	city	5	1	0.398139	0.398139	0	1	0	0	CorrectCommission	1.805731	1.602295	0	0
25.863605	0.792281	mountain	5	1	0.398145	0.398145	0	0	1	0	CommissionError	1.805672	1.514464	0	0
26.655870	0.792250	city	4	1	0.398203	0.398203	0	1	0	0	CorrectCommission	1.805101	1.414512	0	0
27.448126	0.792260	mountain	1	1	0.398325	0.398325	0	0	1	0	CommissionError	1.803919	1.305601	0	0
28.240387	0.792265	city	2	1	0.413027	0.413027	0	1	0	0	CorrectCommission	1.660700	1.191862	0	0
29.032763	0.792483	city	5	1	0.447704	0.447704	0	1	0	0	CorrectCommission	1.322915	1.078002	0	0
29.825026	0.792045	city	6	1	0.605383	0.605383	0	1	0	0	CorrectCommission	0.213046	0.968930	0	0
30.617235	0.792375	mountain	9	1	0.596294	0.596294	0	0	1	0	CommissionError	0.124507	0.869312	0	0
31.409555	0.792265	city	2	1	0.596149	0.596149	0	1	0	0	CorrectCommission	0.123092	0.783074	0	0
32.201767	0.792156	city	7	1	0.612264	0.612264	0	1	0	0	CorrectCommission	0.280071	0.713106	0	0
32.994087	0.792484	city	9	1	0.596361	0.596361	0	1	0	0	CorrectCommission	0.125161	0.661067	1	0
33.786350	0.792048	city	5	1	0.596269	0.596269	0	1	0	0	CorrectCommission	0.124263	0.627368	1	0
34.578560	0.792370	city	3	1	0.547711	0.547711	0	1	0	0	CorrectCommission	0.348738	0.611324	1	0
35.370823	0.792155	city	10	1	0.546826	0.546826	0	1	0	0	CorrectCommission	0.357366	0.611398	1	0
