onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433818	0.792248	city	5	1	0.564442	0.564442	0	1	0	0	CorrectCommission	0.410692	0.410692	1	1
9.226074	0.792266	city	10	1	0.411851	0.411851	0	1	0	0	CorrectCommission	1.734713	0.704451	0	1
10.018339	0.792263	city	8	1	0.348635	0.348635	0	1	0	0	CorrectCommission	2.283232	0.984736	0	1
10.810711	0.792481	city	7	1	0.405832	0.405832	0	1	0	0	CorrectCommission	1.786935	1.239380	0	1
11.603085	0.792266	city	2	1	0.349076	0.349076	0	1	0	0	CorrectCommission	2.279407	1.458572	0	1
12.395268	0.792102	city	8	1	1.041698	1.041698	0	1	0	0	CorrectCommission	3.730423	1.635637	0	1
13.187479	0.792318	city	6	1	0.942770	0.942770	0	1	0	0	CorrectCommission	2.872026	1.767447	0	1
13.979728	0.792180	city	5	1	0.946199	0.946199	0	1	0	0	CorrectCommission	2.901779	1.854447	0	1
14.771940	0.792245	city	4	1	0.893283	0.893283	0	1	0	0	CorrectCommission	2.442633	1.900177	0	1
15.564301	0.792479	city	8	1	0.942860	0.942860	0	1	0	0	CorrectCommission	2.872808	1.910569	0	1
16.356564	0.792045	city	5	0	0.000000	0.769531	0	0	0	1	OmissionError	1.368852	1.893071	0	1
17.148720	0.792266	city	8	1	0.546697	0.546697	0	1	0	0	CorrectCommission	0.564665	1.855760	0	1
17.940985	0.792264	city	7	1	0.447756	0.447756	0	1	0	0	CorrectCommission	1.423172	1.806554	0	1
18.733250	0.792269	city	6	1	0.447700	0.447700	0	1	0	0	CorrectCommission	1.423658	1.752628	0	1
19.525517	0.792262	city	8	1	0.398194	0.398194	0	1	0	0	CorrectCommission	1.853213	1.700112	0	1
20.317780	0.792266	city	6	1	0.348716	0.348716	0	1	0	0	CorrectCommission	2.282534	1.653967	0	1
21.110046	0.792267	city	9	1	0.398250	0.398250	0	1	0	0	CorrectCommission	1.852725	1.618005	0	1
21.902340	0.792320	city	10	1	0.463608	0.463608	0	1	0	0	CorrectCommission	1.285625	1.595025	0	1
22.694603	0.792204	city	2	1	0.497608	0.497608	0	1	0	0	CorrectCommission	0.990603	1.586827	0	1
23.486864	0.792320	city	9	1	0.398287	0.398287	0	1	0	0	CorrectCommission	1.852406	1.594186	0	1
24.279129	0.792211	city	7	1	0.498362	0.498362	0	1	0	0	CorrectCommission	0.984063	1.616798	0	1
25.071367	0.792263	city	1	1	0.596376	0.596376	0	1	0	0	CorrectCommission	0.133602	1.653238	0	1
25.863634	0.792270	city	8	1	0.447716	0.447716	0	1	0	0	CorrectCommission	1.423517	1.700892	0	1
26.656008	0.792478	city	2	1	0.398720	0.398720	0	1	0	0	CorrectCommission	1.848652	1.755961	0	1
27.448380	0.792266	city	9	1	0.398165	0.398165	0	1	0	0	CorrectCommission	1.853469	1.813723	0	1
28.240536	0.792047	city	4	1	0.348552	0.348552	0	1	0	0	CorrectCommission	2.283955	1.868866	0	1
29.032719	0.792319	city	10	1	0.348652	0.348652	0	1	0	0	CorrectCommission	2.283087	1.915880	0	1
