onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433899	0.792479	city	8	1	0.748380	0.748380	0	1	0	0	CorrectCommission	0.377145	0.377145	1	1
9.226165	0.792052	mountain	10	1	0.497095	0.497095	0	0	1	0	CommissionError	1.346141	0.407765	1	1
10.018375	0.792369	city	9	1	0.550688	0.550688	0	1	0	0	CorrectCommission	0.978602	0.435516	1	1
10.810637	0.792154	city	10	1	0.596398	0.596398	0	1	0	0	CorrectCommission	0.665132	0.457952	1	1
11.602956	0.792484	city	8	1	0.509751	0.509751	0	1	0	0	CorrectCommission	1.259346	0.473410	1	1
12.395275	0.792155	city	10	1	0.596471	0.596471	0	1	0	0	CorrectCommission	0.664629	0.481150	1	1
13.187433	0.792162	city	8	1	0.653291	0.653291	0	1	0	0	CorrectCommission	0.274967	0.481450	1	1
13.979678	0.792327	city	10	1	0.699794	0.699794	0	1	0	0	CorrectCommission	0.043945	0.475469	1	1
14.772049	0.792415	city	9	1	0.794240	0.794240	0	1	0	0	CorrectCommission	0.691649	0.465029	1	1
15.564334	0.792156	city	5	1	0.794126	0.794126	0	1	0	0	CorrectCommission	0.690862	0.452291	1	1
16.356544	0.792266	city	8	1	0.698918	0.698918	0	1	0	0	CorrectCommission	0.037940	0.439488	1	1
17.148779	0.792203	city	9	1	0.794895	0.794895	0	1	0	0	CorrectCommission	0.696138	0.428658	1	1
17.941044	0.792326	city	6	1	0.702738	0.702738	0	1	0	0	CorrectCommission	0.064136	0.421350	1	1
18.733339	0.792265	city	9	1	0.695185	0.695185	0	1	0	0	CorrectCommission	0.012342	0.418571	1	1
19.525604	0.792264	city	10	1	0.645721	0.645721	0	1	0	0	CorrectCommission	0.326876	0.420686	1	1
20.317867	0.792264	city	9	1	0.648329	0.648329	0	1	0	0	CorrectCommission	0.308997	0.427448	1	1
21.110188	0.792374	city	10	1	0.645682	0.645682	0	1	0	0	CorrectCommission	0.327146	0.438135	1	1
21.902479	0.792210	city	9	1	0.596379	0.596379	0	1	0	0	CorrectCommission	0.665264	0.451677	1	1
22.694633	0.792101	city	8	1	0.546636	0.546636	0	1	0	0	CorrectCommission	1.006394	0.466822	1	1
23.486818	0.792268	city	10	1	0.695327	0.695327	0	1	0	0	CorrectCommission	0.013312	0.482282	1	1
24.279083	0.792260	city	1	1	0.744874	0.744874	0	1	0	0	CorrectCommission	0.353098	0.496923	1	1
25.071346	0.792267	city	9	1	0.794360	0.794360	0	1	0	0	CorrectCommission	0.692469	0.509815	1	1
25.863722	0.792482	mountain	8	0	0.000000	0.641868	1	0	0	0	CorrectOmission	0.353300	0.520313	1	1
26.656040	0.792157	city	10	1	0.503754	0.503754	0	1	0	0	CorrectCommission	1.300472	0.528083	1	1
27.448252	0.792263	city	3	1	0.596371	0.596371	0	1	0	0	CorrectCommission	0.665314	0.533058	1	1
28.240482	0.792201	city	2	1	0.645671	0.645671	0	1	0	0	CorrectCommission	0.327219	0.535433	1	1
29.032803	0.792439	city	9	1	0.645793	0.645793	0	1	0	0	CorrectCommission	0.326387	0.535540	1	1
29.825045	0.792048	city	6	1	0.745051	0.745051	0	1	0	0	CorrectCommission	0.354314	0.533793	1	1
30.617226	0.792312	city	3	1	0.755583	0.755583	0	1	0	0	CorrectCommission	0.426539	0.530604	1	1
31.409544	0.792325	city	1	1	0.794311	0.794311	0	1	0	0	CorrectCommission	0.692135	0.526348	1	1
32.201893	0.792373	city	3	1	0.844315	0.844315	0	1	0	0	CorrectCommission	1.035053	0.521327	1	1
32.994106	0.792051	city	4	1	0.762601	0.762601	0	1	0	0	CorrectCommission	0.474668	0.515779	1	1
33.786263	0.792262	city	9	1	0.744854	0.744854	0	1	0	0	CorrectCommission	0.352966	0.509932	1	1
34.578556	0.792329	city	6	1	0.703015	0.703015	0	1	0	0	CorrectCommission	0.066037	0.503985	1	1
35.370861	0.792277	city	10	1	0.709276	0.709276	0	1	0	0	CorrectCommission	0.108973	0.498187	1	1
36.163128	0.792259	city	5	1	0.843815	0.843815	0	1	0	0	CorrectCommission	1.031629	0.492829	1	1
36.955463	0.792410	city	4	1	0.843813	0.843813	0	1	0	0	CorrectCommission	1.031615	0.488228	1	1
37.747799	0.792264	city	3	1	0.794095	0.794095	0	1	0	0	CorrectCommission	0.690651	0.484744	1	1
38.539959	0.792051	city	2	1	0.706686	0.706686	0	1	0	0	CorrectCommission	0.091210	0.482680	1	1
39.332222	0.792480	city	9	1	0.646304	0.646304	0	1	0	0	CorrectCommission	0.322878	0.482226	1	1
40.124489	0.792048	city	1	1	0.695094	0.695094	0	1	0	0	CorrectCommission	0.011717	0.483325	1	1
40.916641	0.792264	city	3	1	0.744897	0.744897	0	1	0	0	CorrectCommission	0.353260	0.485700	1	1
41.708961	0.792372	city	2	1	0.760563	0.760563	0	1	0	0	CorrectCommission	0.460691	0.488793	1	1
42.501225	0.792157	city	3	1	0.794257	0.794257	0	1	0	0	CorrectCommission	0.691762	0.491845	1	1
43.293438	0.792267	city	8	1	0.754201	0.754201	0	1	0	0	CorrectCommission	0.417064	0.494036	1	1
44.085701	0.792261	city	2	1	0.794402	0.794402	0	1	0	0	CorrectCommission	0.692755	0.494637	1	1
44.878075	0.792483	city	1	1	0.846304	0.846304	0	1	0	0	CorrectCommission	1.048695	0.493166	1	1
45.670448	0.792265	city	10	1	0.762137	0.762137	0	1	0	0	CorrectCommission	0.471489	0.489517	1	1
46.462605	0.792047	city	5	1	0.754762	0.754762	0	1	0	0	CorrectCommission	0.420913	0.484019	1	1
47.254761	0.792267	city	1	1	0.761005	0.761005	0	1	0	0	CorrectCommission	0.463722	0.477377	1	1
48.047081	0.792370	city	3	1	0.794334	0.794334	0	1	0	0	CorrectCommission	0.692292	0.470567	1	1
48.839375	0.792216	mountain	8	0	0.000000	0.748619	1	0	0	0	CorrectOmission	0.378785	0.464645	1	1
49.631584	0.792205	city	2	1	0.705051	0.705051	0	1	0	0	CorrectCommission	0.080001	0.460567	1	1
50.423874	0.792374	city	6	1	0.744821	0.744821	0	1	0	0	CorrectCommission	0.352740	0.458989	1	1
51.216194	0.792264	city	5	1	0.663305	0.663305	0	1	0	0	CorrectCommission	0.206288	0.460097	1	1
52.008404	0.792159	city	3	1	0.745179	0.745179	0	1	0	0	CorrectCommission	0.355192	0.463556	1	1
52.800621	0.792276	city	1	1	0.797523	0.797523	0	1	0	0	CorrectCommission	0.714159	0.468515	1	1
53.592884	0.792250	city	5	1	0.695803	0.695803	0	1	0	0	CorrectCommission	0.016579	0.473696	1	1
54.385185	0.792355	city	7	1	0.798204	0.798204	0	1	0	0	CorrectCommission	0.718833	0.477628	1	1
