onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433850	0.792170	city	9	1	1.041798	1.041798	0	1	0	0	CorrectCommission	2.466269	2.466269	0	0
9.226061	0.792251	city	4	1	0.653547	0.653547	0	1	0	0	CorrectCommission	0.477167	2.233623	0	0
10.018318	0.792264	city	6	1	0.460194	0.460194	0	1	0	0	CorrectCommission	1.943022	2.006206	0	0
10.810589	0.792277	city	5	1	0.403357	0.403357	0	1	0	0	CorrectCommission	2.373915	1.788822	0	0
11.602854	0.792254	city	6	1	0.562112	0.562112	0	1	0	0	CorrectCommission	1.170355	1.585617	0	0
12.395114	0.792267	city	1	1	0.645737	0.645737	0	1	0	0	CorrectCommission	0.536374	1.399865	0	0
13.187433	0.792372	city	3	1	0.646139	0.646139	0	1	0	0	CorrectCommission	0.533326	1.233762	0	0
13.979698	0.792157	city	5	1	0.657594	0.657594	0	1	0	0	CorrectCommission	0.446480	1.088426	0	0
14.771908	0.792263	city	8	1	0.601332	0.601332	0	1	0	0	CorrectCommission	0.873016	0.963984	0	0
15.564173	0.792267	city	9	1	0.603704	0.603704	0	1	0	0	CorrectCommission	0.855034	0.859701	0	0
16.356493	0.792373	city	8	1	0.596149	0.596149	0	1	0	0	CorrectCommission	0.912313	0.774217	0	0
17.148758	0.792157	city	5	1	0.645846	0.645846	0	1	0	0	CorrectCommission	0.535544	0.705713	1	0
17.940989	0.792305	city	1	1	0.645844	0.645844	0	1	0	0	CorrectCommission	0.535563	0.652116	1	0
18.733253	0.792227	city	4	1	0.695210	0.695210	0	1	0	0	CorrectCommission	0.161302	0.611208	1	0
19.525497	0.792259	city	7	1	0.695272	0.695272	0	1	0	0	CorrectCommission	0.160835	0.580756	1	0
20.317760	0.792266	city	5	1	0.645805	0.645805	0	1	0	0	CorrectCommission	0.535859	0.558590	1	0
21.110062	0.792338	city	7	1	0.646090	0.646090	0	1	0	0	CorrectCommission	0.533696	0.542683	1	0
21.902357	0.792252	city	8	1	0.646342	0.646342	0	1	0	0	CorrectCommission	0.531787	0.531229	1	0
22.694586	0.792208	city	3	1	0.646044	0.646044	0	1	0	0	CorrectCommission	0.534045	0.522759	1	0
23.486822	0.792263	city	8	1	0.596238	0.596238	0	1	0	0	CorrectCommission	0.911636	0.516217	1	0
24.279085	0.792262	city	1	1	0.606578	0.606578	0	1	0	0	CorrectCommission	0.833248	0.511002	1	0
25.071402	0.792374	mountain	1	0	0.000000	0.650155	1	0	0	0	CorrectOmission	0.502881	0.506974	1	0
25.863668	0.792160	city	2	1	0.695162	0.695162	0	1	0	0	CorrectCommission	0.161669	0.504442	1	0
26.655880	0.792261	city	6	1	0.709793	0.709793	0	1	0	0	CorrectCommission	0.050746	0.504046	1	0
27.448162	0.792303	city	8	1	0.847827	0.847827	0	1	0	0	CorrectCommission	0.995728	0.506579	1	0
28.240480	0.792334	city	1	1	0.744749	0.744749	0	1	0	0	CorrectCommission	0.214265	0.512816	1	0
29.032730	0.792166	city	9	1	0.744689	0.744689	0	1	0	0	CorrectCommission	0.213805	0.523431	1	0
29.824942	0.792255	city	7	1	0.844026	0.844026	0	1	0	0	CorrectCommission	0.966909	0.538782	1	0
30.617203	0.792270	city	10	1	0.750606	0.750606	0	1	0	0	CorrectCommission	0.258665	0.558834	1	0
31.409492	0.792307	city	4	1	0.794334	0.794334	0	1	0	0	CorrectCommission	0.590182	0.583174	1	0
32.201756	0.792223	city	10	1	0.695277	0.695277	0	1	0	0	CorrectCommission	0.160795	0.610969	1	0
32.994106	0.792479	city	8	1	0.645798	0.645798	0	1	0	0	CorrectCommission	0.535908	0.641125	1	0
33.786407	0.792120	city	6	1	0.695245	0.695245	0	1	0	0	CorrectCommission	0.161040	0.672422	1	0
34.578564	0.792190	city	5	1	0.645681	0.645681	0	1	0	0	CorrectCommission	0.536799	0.703736	1	0
35.370789	0.792264	city	2	1	0.497229	0.497229	0	1	0	0	CorrectCommission	1.662249	0.734187	1	0
