onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433914	0.792483	city	10	1	0.910044	0.910044	0	1	0	0	CorrectCommission	1.356350	1.356350	0	0
9.226233	0.792156	city	4	1	0.709589	0.709589	0	1	0	0	CorrectCommission	0.545976	1.435268	0	0
10.018389	0.792155	city	5	1	0.559043	0.559043	0	1	0	0	CorrectCommission	1.974666	1.502178	0	0
10.810601	0.792270	city	1	1	0.455431	0.455431	0	1	0	0	CorrectCommission	2.957952	1.546546	0	0
11.602921	0.792368	city	10	1	0.365531	0.365531	0	1	0	0	CorrectCommission	3.811109	1.560654	0	0
12.395207	0.792206	city	3	1	0.299538	0.299538	0	1	0	0	CorrectCommission	4.437389	1.540424	0	0
13.187419	0.792215	city	10	1	0.497232	0.497232	0	1	0	0	CorrectCommission	2.561256	1.485752	0	0
13.979659	0.792266	city	4	1	0.695326	0.695326	0	1	0	0	CorrectCommission	0.681339	1.400293	0	0
14.772033	0.792481	city	1	1	0.645842	0.645842	0	1	0	0	CorrectCommission	1.150938	1.290685	0	0
15.564405	0.792265	city	6	1	0.745050	0.745050	0	1	0	0	CorrectCommission	0.209455	1.165422	0	0
16.356562	0.792048	city	7	1	0.708354	0.708354	0	1	0	0	CorrectCommission	0.557699	1.033704	0	0
17.148720	0.792268	city	9	1	0.700854	0.700854	0	1	0	0	CorrectCommission	0.628871	0.904248	0	0
17.941093	0.792477	city	6	1	0.744833	0.744833	0	1	0	0	CorrectCommission	0.211509	0.784403	0	0
18.733465	0.792266	city	10	1	0.745407	0.745407	0	1	0	0	CorrectCommission	0.206059	0.679543	1	0
19.525703	0.792210	city	2	1	0.754227	0.754227	0	1	0	0	CorrectCommission	0.122364	0.592863	1	0
20.317860	0.792102	city	1	1	0.794630	0.794630	0	1	0	0	CorrectCommission	0.261066	0.525435	1	0
21.110043	0.792265	city	7	1	0.808707	0.808707	0	1	0	0	CorrectCommission	0.394658	0.476544	1	0
21.902306	0.792262	city	6	1	0.794394	0.794394	0	1	0	0	CorrectCommission	0.258829	0.444159	1	0
22.694706	0.792538	city	4	1	0.745166	0.745166	0	1	0	0	CorrectCommission	0.208349	0.425425	1	0
23.486971	0.791993	city	5	1	0.808618	0.808618	0	1	0	0	CorrectCommission	0.393811	0.417149	1	0
24.279154	0.792372	city	6	1	0.843807	0.843807	0	1	0	0	CorrectCommission	0.727764	0.416209	1	0
25.071472	0.792266	city	10	1	0.744775	0.744775	0	1	0	0	CorrectCommission	0.212060	0.419831	1	0
