onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433921	0.792105	city	2	1	1.000986	1.000986	0	1	0	0	CorrectCommission	2.127390	2.127390	0	0
9.226130	0.792315	city	8	1	0.612331	0.612331	0	1	0	0	CorrectCommission	0.372522	1.934992	0	0
10.018379	0.792182	city	4	1	1.042012	1.042012	0	1	0	0	CorrectCommission	2.391280	1.750132	0	0
10.810593	0.792245	city	1	1	0.853606	0.853606	0	1	0	0	CorrectCommission	1.179409	1.579759	0	0
11.602847	0.792263	city	6	1	0.794349	0.794349	0	1	0	0	CorrectCommission	0.798261	1.429887	0	0
12.395111	0.792265	city	8	1	0.647640	0.647640	0	1	0	0	CorrectCommission	0.145405	1.305090	0	0
13.187374	0.792261	city	7	1	0.803857	0.803857	0	1	0	0	CorrectCommission	0.859415	1.208231	0	0
13.979745	0.792481	mountain	8	0	0.000000	0.645688	1	0	0	0	CorrectOmission	0.157958	1.140186	0	0
14.772037	0.792104	city	3	1	0.562712	0.562712	0	1	0	0	CorrectCommission	0.691681	1.099838	0	0
15.564239	0.792300	city	8	1	0.944504	0.944504	0	1	0	0	CorrectCommission	1.764087	1.084082	0	0
16.356529	0.792283	city	10	1	0.744960	0.744960	0	1	0	0	CorrectCommission	0.480576	1.088109	0	0
17.148764	0.792184	city	1	1	0.659552	0.659552	0	1	0	0	CorrectCommission	0.068784	1.105828	0	0
17.940975	0.792242	mountain	9	1	0.547353	0.547353	0	0	1	0	CommissionError	0.790472	1.130374	0	0
18.733229	0.792263	city	7	1	0.596274	0.596274	0	1	0	0	CorrectCommission	0.475806	1.154772	0	0
19.525545	0.792370	city	6	1	0.998412	0.998412	0	1	0	0	CorrectCommission	2.110838	1.172676	0	0
20.317808	0.792158	city	1	1	1.091652	1.091652	0	1	0	0	CorrectCommission	2.710578	1.178983	0	0
21.110020	0.792264	city	9	1	1.190533	1.190533	0	1	0	0	CorrectCommission	3.346601	1.170449	0	0
21.902308	0.792310	city	2	0	0.000000	0.860054	0	0	0	1	OmissionError	1.220884	1.145924	0	0
22.694572	0.792218	city	9	1	0.513347	0.513347	0	1	0	0	CorrectCommission	1.009207	1.106430	0	0
23.486921	0.792481	city	4	1	0.563547	0.563547	0	1	0	0	CorrectCommission	0.686307	1.054749	0	0
24.279295	0.792267	city	7	1	0.511576	0.511576	0	1	0	0	CorrectCommission	1.020600	0.994974	0	0
25.071476	0.792095	mountain	1	1	0.546723	0.546723	0	0	1	0	CommissionError	0.794522	0.931750	0	0
25.863632	0.792218	city	10	1	0.555503	0.555503	0	1	0	0	CorrectCommission	0.738047	0.869649	0	0
26.655874	0.792264	city	5	1	0.695764	0.695764	0	1	0	0	CorrectCommission	0.164141	0.812569	0	0
27.448246	0.792480	city	3	1	0.666163	0.666163	0	1	0	0	CorrectCommission	0.026263	0.763258	0	0
28.240511	0.792051	city	4	1	0.649796	0.649796	0	1	0	0	CorrectCommission	0.131538	0.723219	0	0
29.032682	0.792292	city	7	1	0.759099	0.759099	0	1	0	0	CorrectCommission	0.571525	0.692721	0	0
29.824957	0.792258	city	1	1	0.794420	0.794420	0	1	0	0	CorrectCommission	0.798713	0.671072	0	0
30.617216	0.792257	city	5	1	0.849819	0.849819	0	1	0	0	CorrectCommission	1.155052	0.656957	0	0
31.409470	0.792250	city	8	1	0.849811	0.849811	0	1	0	0	CorrectCommission	1.155002	0.648826	1	0
32.201794	0.792398	city	4	1	0.794391	0.794391	0	1	0	0	CorrectCommission	0.798528	0.645188	1	0
32.994057	0.792128	city	3	1	0.794235	0.794235	0	1	0	0	CorrectCommission	0.797524	0.644781	1	0
33.786259	0.792281	city	5	1	0.656449	0.656449	0	1	0	0	CorrectCommission	0.088742	0.646621	1	0
34.578636	0.792467	city	3	1	0.652324	0.652324	0	1	0	0	CorrectCommission	0.115280	0.649947	1	0
35.370895	0.792057	mountain	5	0	0.000000	0.613447	1	0	0	0	CorrectOmission	0.365343	0.654051	1	0
36.163052	0.792255	city	8	1	0.556295	0.556295	0	1	0	0	CorrectCommission	0.732954	0.658178	0	0
36.955421	0.792482	mountain	8	0	0.000000	0.497345	1	0	0	0	CorrectOmission	1.112135	0.661417	0	0
