onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.438362	0.795914	city	5	1	0.660194	0.660194	0	1	0	0	CorrectCommission	0.438440	0.438440	1	1
9.234275	0.795911	city	4	1	0.616749	0.616749	0	1	0	0	CorrectCommission	0.782829	0.564973	1	1
10.030039	0.795618	city	8	1	0.461010	0.461010	0	1	0	0	CorrectCommission	2.017350	0.684064	1	1
10.825730	0.795765	mountain	3	1	0.549513	0.549513	0	0	1	0	CommissionError	1.315799	0.788934	0	1
11.621569	0.795911	city	8	1	0.598886	0.598886	0	1	0	0	CorrectCommission	0.924424	0.874142	0	1
12.417373	0.795696	city	7	1	0.500233	0.500233	0	1	0	0	CorrectCommission	1.706438	0.935996	0	1
13.213175	0.795908	city	3	1	0.499396	0.499396	0	1	0	0	CorrectCommission	1.713074	0.972806	0	1
14.008975	0.795694	city	1	1	0.499302	0.499302	0	1	0	0	CorrectCommission	1.713814	0.984972	0	1
14.804776	0.795907	city	3	1	0.549145	0.549145	0	1	0	0	CorrectCommission	1.318716	0.974781	0	1
15.600589	0.795718	mountain	1	0	0.000000	0.574587	1	0	0	0	CorrectOmission	1.117041	0.946097	0	1
16.396446	0.795996	city	2	1	0.599714	0.599714	0	1	0	0	CorrectCommission	0.917860	0.903855	0	1
17.192240	0.795592	city	10	1	0.648614	0.648614	0	1	0	0	CorrectCommission	0.530240	0.853513	0	1
17.987946	0.795819	mountain	10	0	0.000000	0.622848	1	0	0	0	CorrectOmission	0.734479	0.800554	0	1
18.783741	0.795774	city	2	1	0.614211	0.614211	0	1	0	0	CorrectCommission	0.802948	0.749923	0	1
19.579531	0.795802	city	9	1	0.714493	0.714493	0	1	0	0	CorrectCommission	0.008022	0.705675	1	1
20.375332	0.795802	city	2	1	0.660439	0.660439	0	1	0	0	CorrectCommission	0.436501	0.670731	1	1
21.171244	0.796020	mountain	1	0	0.000000	0.700956	1	0	0	0	CorrectOmission	0.115330	0.646713	1	1
21.967154	0.795801	city	4	1	0.758681	0.758681	0	1	0	0	CorrectCommission	0.342255	0.634033	1	1
22.762850	0.795591	city	9	1	0.756254	0.756254	0	1	0	0	CorrectCommission	0.323017	0.631994	1	1
23.558651	0.796013	city	5	1	0.649229	0.649229	0	1	0	0	CorrectCommission	0.525357	0.639071	1	1
24.354450	0.795584	city	7	1	0.601387	0.601387	0	1	0	0	CorrectCommission	0.904596	0.653182	1	1
25.150145	0.795806	city	9	1	0.549438	0.549438	0	1	0	0	CorrectCommission	1.316395	0.671937	1	1
25.945948	0.795802	city	5	1	0.598885	0.598885	0	1	0	0	CorrectCommission	0.924429	0.692870	1	1
26.741749	0.795801	city	3	1	0.797830	0.797830	0	1	0	0	CorrectCommission	0.652579	0.713631	1	1
27.537659	0.796016	city	6	1	0.698540	0.698540	0	1	0	0	CorrectCommission	0.134480	0.732056	1	1
28.333460	0.795589	city	1	1	0.649680	0.649680	0	1	0	0	CorrectCommission	0.521785	0.746303	0	1
29.129154	0.795800	city	7	1	0.610831	0.610831	0	1	0	0	CorrectCommission	0.829741	0.754894	0	1
29.924953	0.795798	city	3	1	0.598893	0.598893	0	1	0	0	CorrectCommission	0.924366	0.756816	0	1
