onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433867	0.792159	city	9	1	0.704230	0.704230	0	1	0	0	CorrectCommission	0.658954	0.658954	1	1
9.226080	0.792266	city	1	1	0.404693	0.404693	0	1	0	0	CorrectCommission	1.941012	0.777591	0	1
10.018397	0.792369	city	5	1	0.405463	0.405463	0	1	0	0	CorrectCommission	1.934332	0.889591	0	1
10.810769	0.792374	city	4	1	0.448060	0.448060	0	1	0	0	CorrectCommission	1.564586	0.988942	0	1
11.602980	0.792048	mountain	4	1	0.447509	0.447509	0	0	1	0	CommissionError	1.569375	1.070726	0	1
12.395136	0.792264	city	4	1	0.497203	0.497203	0	1	0	0	CorrectCommission	1.138026	1.131521	0	1
13.187509	0.792482	city	1	1	0.447845	0.447845	0	1	0	0	CorrectCommission	1.566458	1.169631	0	1
13.979828	0.792156	city	5	1	0.451122	0.451122	0	1	0	0	CorrectCommission	1.538014	1.185138	0	1
14.771984	0.792156	city	1	1	0.447589	0.447589	0	1	0	0	CorrectCommission	1.568681	1.179803	0	1
15.564195	0.792265	city	8	1	0.448406	0.448406	0	1	0	0	CorrectCommission	1.561582	1.156877	0	1
16.356514	0.792373	city	7	1	0.447722	0.447722	0	1	0	0	CorrectCommission	1.567523	1.120776	0	1
17.148779	0.792159	city	5	1	0.465961	0.465961	0	1	0	0	CorrectCommission	1.409212	1.076690	0	1
17.940990	0.792265	city	2	1	0.557699	0.557699	0	1	0	0	CorrectCommission	0.612925	1.030097	0	1
18.733269	0.792289	city	9	1	0.695325	0.695325	0	1	0	0	CorrectCommission	0.581654	0.986292	0	1
19.525639	0.792454	mountain	9	0	0.000000	0.602554	1	0	0	0	CorrectOmission	0.223588	0.949863	0	1
20.317892	0.792052	city	4	1	0.496998	0.496998	0	1	0	0	CorrectCommission	1.139806	0.924292	0	1
21.110048	0.792260	city	3	1	0.596267	0.596267	0	1	0	0	CorrectCommission	0.278158	0.911562	0	1
21.902365	0.792373	city	7	1	0.549135	0.549135	0	1	0	0	CorrectCommission	0.687260	0.912052	0	1
22.694632	0.792157	city	9	1	0.645659	0.645659	0	1	0	0	CorrectCommission	0.150556	0.924455	0	1
23.486895	0.792371	mountain	8	0	0.000000	0.579197	1	0	0	0	CorrectOmission	0.426327	0.945998	0	1
24.279213	0.792265	city	10	1	0.497076	0.497076	0	1	0	0	CorrectCommission	1.139135	0.972782	0	1
25.071426	0.792162	city	6	1	0.546620	0.546620	0	1	0	0	CorrectCommission	0.709093	1.000296	0	1
25.863640	0.792264	city	7	1	0.398801	0.398801	0	1	0	0	CorrectCommission	1.992151	1.024044	0	1
26.656012	0.792479	city	5	1	0.458921	0.458921	0	1	0	0	CorrectCommission	1.470319	1.040056	0	1
27.448277	0.792050	city	6	1	0.453937	0.453937	0	1	0	0	CorrectCommission	1.513575	1.045484	0	1
28.240431	0.792260	mountain	2	1	0.398238	0.398238	0	0	1	0	CommissionError	1.997038	1.038887	0	1
29.032700	0.792279	city	5	1	0.448101	0.448101	0	1	0	0	CorrectCommission	1.564235	1.020337	0	1
29.824966	0.792253	city	1	1	0.549485	0.549485	0	1	0	0	CorrectCommission	0.684222	0.991338	0	1
30.617226	0.792267	mountain	8	0	0.000000	0.704194	1	0	0	0	CorrectOmission	0.658642	0.954470	0	1
31.409544	0.792370	city	1	1	0.745966	0.745966	0	1	0	0	CorrectCommission	1.021215	0.912900	0	1
32.201824	0.792191	city	4	1	0.508538	0.508538	0	1	0	0	CorrectCommission	1.039642	0.869870	0	1
32.994049	0.792255	city	2	1	0.656430	0.656430	0	1	0	0	CorrectCommission	0.244048	0.828230	0	1
33.786312	0.792270	city	4	1	0.612575	0.612575	0	1	0	0	CorrectCommission	0.136605	0.790069	0	1
34.578617	0.792341	city	10	1	0.646156	0.646156	0	1	0	0	CorrectCommission	0.154870	0.756490	1	1
35.370975	0.792374	city	2	1	0.745296	0.745296	0	1	0	0	CorrectCommission	1.015407	0.727621	1	1
36.163239	0.792155	city	4	1	0.596041	0.596041	0	1	0	0	CorrectCommission	0.280121	0.702760	1	1
36.955421	0.792213	city	2	1	0.459122	0.459122	0	1	0	0	CorrectCommission	1.468569	0.680728	1	1
37.747688	0.792319	city	10	1	0.497169	0.497169	0	1	0	0	CorrectCommission	1.138328	0.660102	1	1
38.540035	0.792372	city	9	1	0.695149	0.695149	0	1	0	0	CorrectCommission	0.580132	0.639647	1	1
39.332272	0.792101	city	1	1	0.695981	0.695981	0	1	0	0	CorrectCommission	0.587349	0.618544	1	1
40.124481	0.792321	city	2	1	0.596238	0.596238	0	1	0	0	CorrectCommission	0.278416	0.596515	1	1
40.916775	0.792263	city	5	1	0.506368	0.506368	0	1	0	0	CorrectCommission	1.058475	0.573857	1	1
41.708984	0.792155	city	2	1	0.546906	0.546906	0	1	0	0	CorrectCommission	0.706613	0.551316	1	1
42.501194	0.792268	city	4	1	0.596694	0.596694	0	1	0	0	CorrectCommission	0.274457	0.530038	1	1
43.293461	0.792262	city	6	1	0.649755	0.649755	0	1	0	0	CorrectCommission	0.186115	0.511313	1	1
44.085724	0.792264	city	10	1	0.646208	0.646208	0	1	0	0	CorrectCommission	0.155325	0.496427	1	1
44.877995	0.792280	city	1	1	0.695249	0.695249	0	1	0	0	CorrectCommission	0.581001	0.486526	1	1
45.670258	0.792249	city	6	1	0.695771	0.695771	0	1	0	0	CorrectCommission	0.585525	0.482498	1	1
46.462521	0.792270	city	3	1	0.646273	0.646273	0	1	0	0	CorrectCommission	0.155886	0.484924	1	1
47.254784	0.792260	city	1	1	0.607711	0.607711	0	1	0	0	CorrectCommission	0.178830	0.494070	1	1
48.047047	0.792269	city	8	1	0.695723	0.695723	0	1	0	0	CorrectCommission	0.585111	0.509852	1	1
48.839314	0.792261	mountain	5	0	0.000000	0.723315	1	0	0	0	CorrectOmission	0.824609	0.531839	1	1
49.631683	0.792483	city	7	1	0.705262	0.705262	0	1	0	0	CorrectCommission	0.667913	0.559263	1	1
50.423950	0.792048	mountain	6	0	0.000000	0.656340	1	0	0	0	CorrectOmission	0.243274	0.591027	1	1
51.216133	0.792317	city	10	1	0.596767	0.596767	0	1	0	0	CorrectCommission	0.273824	0.625717	1	1
52.008396	0.792210	city	9	1	0.546758	0.546758	0	1	0	0	CorrectCommission	0.707897	0.661642	1	1
52.800690	0.792375	mountain	7	0	0.000000	0.600067	1	0	0	0	CorrectOmission	0.245175	0.696946	1	1
53.592953	0.792157	city	4	1	0.614470	0.614470	0	1	0	0	CorrectCommission	0.120156	0.729796	1	1
54.385166	0.792269	city	6	1	0.447744	0.447744	0	1	0	0	CorrectCommission	1.567334	0.758589	1	1
55.177433	0.792265	city	10	1	0.398826	0.398826	0	1	0	0	CorrectCommission	1.991935	0.782154	0	1
55.969696	0.792259	city	5	1	0.461706	0.461706	0	1	0	0	CorrectCommission	1.446146	0.799939	0	1
56.761959	0.792264	city	8	1	0.596246	0.596246	0	1	0	0	CorrectCommission	0.278344	0.812125	0	1
57.554333	0.792489	city	7	1	0.497216	0.497216	0	1	0	0	CorrectCommission	1.137915	0.819601	0	1
58.346600	0.792043	city	9	1	0.555682	0.555682	0	1	0	0	CorrectCommission	0.630440	0.823776	0	1
59.138752	0.792264	city	4	1	0.596204	0.596204	0	1	0	0	CorrectCommission	0.278703	0.826433	0	1
59.931019	0.792266	city	8	1	0.564650	0.564650	0	1	0	0	CorrectCommission	0.552596	0.829448	0	1
60.723282	0.792264	city	2	1	0.497107	0.497107	0	1	0	0	CorrectCommission	1.138865	0.834516	0	1
61.515549	0.792267	city	7	1	0.546726	0.546726	0	1	0	0	CorrectCommission	0.708169	0.842947	0	1
62.307816	0.792266	city	2	1	0.547308	0.547308	0	1	0	0	CorrectCommission	0.703124	0.855582	0	1
63.100079	0.792260	city	6	1	0.546711	0.546711	0	1	0	0	CorrectCommission	0.708302	0.872612	0	1
63.892342	0.792266	city	1	1	0.515737	0.515737	0	1	0	0	CorrectCommission	0.977153	0.893620	0	1
64.684715	0.792481	city	6	1	0.497242	0.497242	0	1	0	0	CorrectCommission	1.137694	0.917604	0	1
65.477036	0.792158	city	1	1	0.546499	0.546499	0	1	0	0	CorrectCommission	0.710142	0.943072	0	1
