onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433820	0.792371	city	4	1	0.747582	0.747582	0	1	0	0	CorrectCommission	0.698386	0.698386	0	0
9.226091	0.792172	city	5	1	0.508822	0.508822	0	1	0	0	CorrectCommission	0.728836	0.774767	0	0
10.018300	0.792246	city	3	1	0.403264	0.403264	0	1	0	0	CorrectCommission	1.359823	0.848939	0	0
10.810557	0.792269	city	9	1	0.355249	0.355249	0	1	0	0	CorrectCommission	1.646842	0.919003	0	0
11.602824	0.792263	city	7	1	0.398130	0.398130	0	1	0	0	CorrectCommission	1.390517	0.983620	0	0
12.395089	0.792267	city	1	1	0.447698	0.447698	0	1	0	0	CorrectCommission	1.094218	1.042113	0	0
13.187359	0.792272	city	2	1	0.454716	0.454716	0	1	0	0	CorrectCommission	1.052262	1.094460	0	0
13.979622	0.792255	city	10	1	0.454863	0.454863	0	1	0	0	CorrectCommission	1.051384	1.141134	0	0
14.771884	0.792269	city	4	1	0.459802	0.459802	0	1	0	0	CorrectCommission	1.021859	1.182895	0	0
15.564202	0.792369	city	6	1	0.454325	0.454325	0	1	0	0	CorrectCommission	1.054602	1.220549	0	0
16.356464	0.792156	city	9	1	0.398412	0.398412	0	1	0	0	CorrectCommission	1.388830	1.254723	0	0
17.148676	0.792266	city	1	1	0.447628	0.447628	0	1	0	0	CorrectCommission	1.094632	1.285773	0	0
17.941050	0.792481	city	3	1	0.447790	0.447790	0	1	0	0	CorrectCommission	1.093664	1.313803	0	0
18.733315	0.792051	mountain	7	1	0.310118	0.310118	0	0	1	0	CommissionError	1.916618	1.338741	0	0
19.525488	0.792295	city	10	1	0.398219	0.398219	0	1	0	0	CorrectCommission	1.389983	1.360510	0	0
20.326004	0.808737	city	2	1	0.430181	0.430181	0	1	0	0	CorrectCommission	1.198924	1.379272	0	0
21.126505	0.792265	city	3	1	0.398155	0.398155	0	1	0	0	CorrectCommission	1.390363	1.395590	0	0
21.918770	0.792265	city	6	1	0.348667	0.348667	0	1	0	0	CorrectCommission	1.686185	1.410561	0	0
22.711033	0.792261	city	7	1	1.041901	1.041901	0	1	0	0	CorrectCommission	2.457725	1.425785	0	0
23.503296	0.792266	city	4	1	0.896469	0.896469	0	1	0	0	CorrectCommission	1.588379	1.443220	0	0
24.295671	0.792483	city	6	1	0.856725	0.856725	0	1	0	0	CorrectCommission	1.350804	1.464945	0	0
25.087936	0.792046	mountain	4	0	0.000000	0.649892	1	0	0	0	CorrectOmission	0.114428	1.492791	0	0
25.880114	0.792310	city	10	1	0.454233	0.454233	0	1	0	0	CorrectCommission	1.055150	1.528031	0	0
26.672380	0.792224	city	8	1	0.448013	0.448013	0	1	0	0	CorrectCommission	1.092329	1.571077	0	0
27.464640	0.792294	city	10	1	0.447750	0.447750	0	1	0	0	CorrectCommission	1.093904	1.621427	0	0
