onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433810	0.792263	city	10	1	0.893350	0.893350	0	1	0	0	CorrectCommission	0.737738	0.737738	1	1
9.226075	0.792265	city	9	1	0.514136	0.514136	0	1	0	0	CorrectCommission	1.666725	0.875889	0	1
10.018343	0.792271	city	3	1	0.448150	0.448150	0	1	0	0	CorrectCommission	2.085117	1.008150	0	1
10.810660	0.792363	city	5	1	0.695276	0.695276	0	1	0	0	CorrectCommission	0.518180	1.129134	0	1
11.602938	0.792192	city	8	1	0.410230	0.410230	0	1	0	0	CorrectCommission	2.325554	1.234397	0	1
12.395152	0.792236	city	6	1	0.497379	0.497379	0	1	0	0	CorrectCommission	1.772970	1.320666	0	1
13.187399	0.792257	city	2	1	0.497174	0.497174	0	1	0	0	CorrectCommission	1.774275	1.386046	0	1
13.979660	0.792265	city	5	1	0.497217	0.497217	0	1	0	0	CorrectCommission	1.774001	1.429933	0	1
14.771959	0.792333	city	6	1	0.497201	0.497201	0	1	0	0	CorrectCommission	1.774099	1.452869	0	1
15.564225	0.792198	mountain	6	0	0.000000	0.493295	1	0	0	0	CorrectOmission	1.798871	1.456245	0	1
16.356457	0.792265	city	8	1	0.503751	0.503751	0	1	0	0	CorrectCommission	1.732571	1.441983	0	1
17.148720	0.792261	city	3	1	0.546825	0.546825	0	1	0	0	CorrectCommission	1.459454	1.412274	0	1
17.940985	0.792269	city	9	1	0.646163	0.646163	0	1	0	0	CorrectCommission	0.829587	1.369338	0	1
18.733244	0.792248	city	8	1	0.646010	0.646010	0	1	0	0	CorrectCommission	0.830555	1.315341	0	1
19.525507	0.792278	city	1	1	0.454180	0.454180	0	1	0	0	CorrectCommission	2.046881	1.252344	0	1
20.317781	0.792275	city	7	1	0.605108	0.605108	0	1	0	0	CorrectCommission	1.089902	1.182440	0	1
21.110077	0.792313	city	3	1	0.546705	0.546705	0	1	0	0	CorrectCommission	1.460211	1.107975	0	1
21.902336	0.792207	mountain	4	1	0.447654	0.447654	0	0	1	0	CommissionError	2.088264	1.031622	0	1
22.694586	0.792294	city	5	1	0.696641	0.696641	0	1	0	0	CorrectCommission	0.509526	0.956484	0	1
23.486906	0.792344	city	1	1	0.645818	0.645818	0	1	0	0	CorrectCommission	0.831771	0.886043	0	1
24.279160	0.792162	city	7	1	0.700147	0.700147	0	1	0	0	CorrectCommission	0.487296	0.823930	0	1
25.071371	0.792260	city	3	1	0.699969	0.699969	0	1	0	0	CorrectCommission	0.488425	0.773624	0	1
25.863741	0.792480	city	5	1	0.744808	0.744808	0	1	0	0	CorrectCommission	0.204111	0.737989	1	1
26.656006	0.792051	city	4	1	0.794225	0.794225	0	1	0	0	CorrectCommission	0.109223	0.718899	1	1
27.448271	0.792479	city	6	1	0.744748	0.744748	0	1	0	0	CorrectCommission	0.204497	0.716861	1	1
28.240643	0.792265	city	7	1	0.695469	0.695469	0	1	0	0	CorrectCommission	0.516958	0.730848	1	1
29.032799	0.792048	city	9	1	0.695006	0.695006	0	1	0	0	CorrectCommission	0.519889	0.758226	0	1
29.825064	0.792481	city	8	1	0.745244	0.745244	0	1	0	0	CorrectCommission	0.201347	0.794991	0	1
30.617437	0.792266	city	4	1	0.893102	0.893102	0	1	0	0	CorrectCommission	0.736165	0.836157	0	1
31.409609	0.792078	city	8	1	0.858216	0.858216	0	1	0	0	CorrectCommission	0.514968	0.876309	0	1
32.201874	0.792449	city	1	1	1.011989	1.011989	0	1	0	0	CorrectCommission	1.489986	0.910282	0	1
32.994175	0.792156	city	10	1	1.041979	1.041979	0	1	0	0	CorrectCommission	1.680142	0.933808	0	1
33.786331	0.792160	city	3	1	1.239886	1.239886	0	1	0	0	CorrectCommission	2.934997	0.944076	0	1
34.578575	0.792327	mountain	3	0	0.000000	0.951075	1	0	0	0	CorrectOmission	1.103752	0.940025	0	1
35.370842	0.792202	city	10	1	0.596256	0.596256	0	1	0	0	CorrectCommission	1.146032	0.922502	0	1
36.163101	0.792318	city	9	1	0.596135	0.596135	0	1	0	0	CorrectCommission	1.146797	0.893933	0	1
36.955387	0.792256	city	5	1	0.654971	0.654971	0	1	0	0	CorrectCommission	0.773736	0.857890	0	1
37.747623	0.792218	city	7	1	0.762011	0.762011	0	1	0	0	CorrectCommission	0.095034	0.818520	0	1
