onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433937	0.792087	city	3	1	0.910420	0.910420	0	1	0	0	CorrectCommission	2.427338	2.427338	0	1
9.226094	0.792227	city	6	1	0.654238	0.654238	0	1	0	0	CorrectCommission	0.160676	2.253563	0	1
10.018339	0.792262	city	9	1	0.453987	0.453987	0	1	0	0	CorrectCommission	2.183657	2.082141	0	1
10.810711	0.792481	city	3	1	0.447704	0.447704	0	1	0	0	CorrectCommission	2.247123	1.915276	0	1
11.603030	0.792157	city	6	1	0.460320	0.460320	0	1	0	0	CorrectCommission	2.119679	1.755076	0	1
12.395196	0.792175	city	3	1	0.497084	0.497084	0	1	0	0	CorrectCommission	1.748281	1.603410	0	1
13.187514	0.792462	mountain	10	1	0.546801	0.546801	0	0	1	0	CommissionError	1.246023	1.461840	0	1
13.979796	0.792102	city	4	1	0.596022	0.596022	0	1	0	0	CorrectCommission	0.748784	1.331567	0	1
14.771953	0.792209	city	6	1	0.596409	0.596409	0	1	0	0	CorrectCommission	0.744869	1.213401	0	1
15.564209	0.792303	city	7	1	0.605036	0.605036	0	1	0	0	CorrectCommission	0.657719	1.107723	0	1
16.356474	0.792227	city	3	1	0.695295	0.695295	0	1	0	0	CorrectCommission	0.254096	1.014557	0	1
17.148756	0.792339	mountain	4	1	0.597023	0.597023	0	0	1	0	CommissionError	0.738674	0.933642	0	1
17.941023	0.792194	city	8	1	0.514159	0.514159	0	1	0	0	CorrectCommission	1.575778	0.864550	0	1
18.733305	0.792371	city	3	1	0.546832	0.546832	0	1	0	0	CorrectCommission	1.245708	0.806771	0	1
19.525623	0.792265	city	8	1	0.546592	0.546592	0	1	0	0	CorrectCommission	1.248134	0.759788	0	1
20.317835	0.792157	city	9	1	0.658576	0.658576	0	1	0	0	CorrectCommission	0.116848	0.723051	1	1
21.110153	0.792479	city	10	1	0.648529	0.648529	0	1	0	0	CorrectCommission	0.218343	0.695898	1	1
21.902525	0.792267	city	8	1	0.663625	0.663625	0	1	0	0	CorrectCommission	0.065845	0.677421	1	1
22.694702	0.792089	city	7	1	0.695065	0.695065	0	1	0	0	CorrectCommission	0.251768	0.666404	1	1
23.486912	0.792331	city	10	1	0.645739	0.645739	0	1	0	0	CorrectCommission	0.246527	0.661282	1	1
24.279173	0.792191	city	9	1	0.744822	0.744822	0	1	0	0	CorrectCommission	0.754427	0.660275	1	1
25.071384	0.792228	city	1	1	0.695232	0.695232	0	1	0	0	CorrectCommission	0.253459	0.661505	1	1
25.863739	0.792484	city	5	1	0.794274	0.794274	0	1	0	0	CorrectCommission	1.254003	0.663335	1	1
26.656059	0.792157	city	8	1	0.893200	0.893200	0	1	0	0	CorrectCommission	2.253379	0.664539	1	1
27.448271	0.792264	city	4	1	0.794216	0.794216	0	1	0	0	CorrectCommission	1.253411	0.664390	1	1
28.240480	0.792155	city	5	1	0.656835	0.656835	0	1	0	0	CorrectCommission	0.134434	0.662734	1	1
29.032690	0.792266	city	7	1	0.695274	0.695274	0	1	0	0	CorrectCommission	0.253883	0.659804	1	1
29.824972	0.792298	city	6	1	0.695240	0.695240	0	1	0	0	CorrectCommission	0.253541	0.655975	1	1
30.617346	0.792448	mountain	4	0	0.000000	0.679811	1	0	0	0	CorrectOmission	0.097671	0.651521	1	1
31.409594	0.792049	city	10	1	0.659741	0.659741	0	1	0	0	CorrectCommission	0.105081	0.646434	1	1
32.201748	0.792262	city	1	1	0.645785	0.645785	0	1	0	0	CorrectCommission	0.246069	0.640329	1	1
32.994015	0.792266	city	4	1	0.855816	0.855816	0	1	0	0	CorrectCommission	1.875715	0.632511	1	1
33.786278	0.792266	mountain	1	0	0.000000	0.800686	1	0	0	0	CorrectOmission	1.318779	0.622138	1	1
34.578598	0.792372	city	4	1	0.645732	0.645732	0	1	0	0	CorrectCommission	0.246605	0.608474	1	1
35.370914	0.792264	city	9	1	0.556290	0.556290	0	1	0	0	CorrectCommission	1.150167	0.591120	1	1
36.163139	0.792186	city	3	1	0.646481	0.646481	0	1	0	0	CorrectCommission	0.239036	0.570129	1	1
36.955353	0.792235	city	5	1	0.603804	0.603804	0	1	0	0	CorrectCommission	0.670166	0.546165	1	1
37.747631	0.792326	city	6	1	0.744796	0.744796	0	1	0	0	CorrectCommission	0.754162	0.520412	1	1
38.539951	0.792311	city	1	1	0.645712	0.645712	0	1	0	0	CorrectCommission	0.246802	0.494477	1	1
39.332191	0.792168	city	6	1	0.708149	0.708149	0	1	0	0	CorrectCommission	0.383945	0.470235	1	1
40.124405	0.792257	city	9	1	0.695248	0.695248	0	1	0	0	CorrectCommission	0.253621	0.449593	1	1
40.916660	0.792259	mountain	5	0	0.000000	0.701393	1	0	0	0	CorrectOmission	0.315694	0.434295	1	1
41.708923	0.792267	city	1	1	0.695303	0.695303	0	1	0	0	CorrectCommission	0.254176	0.425768	1	1
42.501190	0.792265	city	7	1	0.645700	0.645700	0	1	0	0	CorrectCommission	0.246920	0.425024	1	1
43.293510	0.792374	city	2	1	0.645779	0.645779	0	1	0	0	CorrectCommission	0.246130	0.432570	1	1
44.085773	0.792154	city	8	1	0.645629	0.645629	0	1	0	0	CorrectCommission	0.247645	0.448406	1	1
44.878040	0.792375	city	7	1	0.596352	0.596352	0	1	0	0	CorrectCommission	0.745453	0.472063	1	1
45.670319	0.792186	city	2	1	0.654825	0.654825	0	1	0	0	CorrectCommission	0.154747	0.502656	1	1
46.462528	0.792233	city	10	1	0.645794	0.645794	0	1	0	0	CorrectCommission	0.245972	0.538956	1	1
47.254887	0.792484	city	2	1	0.695286	0.695286	0	1	0	0	CorrectCommission	0.254003	0.579447	1	1
48.047184	0.792111	city	10	1	0.745744	0.745744	0	1	0	0	CorrectCommission	0.763737	0.622396	1	1
48.839340	0.792204	city	4	1	0.846358	0.846358	0	1	0	0	CorrectCommission	1.780161	0.665912	1	1
49.631573	0.792260	city	7	1	0.645732	0.645732	0	1	0	0	CorrectCommission	0.246603	0.708031	1	1
50.423946	0.792483	city	1	1	0.596842	0.596842	0	1	0	0	CorrectCommission	0.740503	0.746776	1	1
51.216320	0.792264	city	7	1	0.645546	0.645546	0	1	0	0	CorrectCommission	0.248480	0.780220	0	1
52.008530	0.792156	city	2	1	0.558591	0.558591	0	1	0	0	CorrectCommission	1.126918	0.806666	0	1
52.800739	0.792267	mountain	9	0	0.000000	0.579346	1	0	0	0	CorrectOmission	0.917246	0.824697	0	1
53.592953	0.792155	city	8	1	0.596117	0.596117	0	1	0	0	CorrectCommission	0.747823	0.833419	0	1
54.385162	0.792266	city	2	1	0.497209	0.497209	0	1	0	0	CorrectCommission	1.747010	0.832547	0	1
55.177425	0.792262	city	10	1	0.497121	0.497121	0	1	0	0	CorrectCommission	1.747901	0.822467	0	1
