onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433875	0.792048	city	10	1	0.744647	0.744647	0	1	0	0	CorrectCommission	0.492148	0.492148	1	0
9.226032	0.792267	city	7	1	0.843816	0.843816	0	1	0	0	CorrectCommission	2.100538	0.518034	1	0
10.018406	0.792479	city	8	1	0.757802	0.757802	0	1	0	0	CorrectCommission	0.705507	0.543177	1	0
10.810669	0.792047	city	4	1	0.806967	0.806967	0	1	0	0	CorrectCommission	1.502891	0.567046	1	0
11.602824	0.792264	city	6	1	0.744814	0.744814	0	1	0	0	CorrectCommission	0.494849	0.589310	1	0
12.395104	0.792295	mountain	1	0	0.000000	0.705886	1	0	0	0	CorrectOmission	0.136495	0.609966	1	0
13.187368	0.792234	city	10	1	0.701974	0.701974	0	1	0	0	CorrectCommission	0.199943	0.629263	1	0
13.979620	0.792269	city	4	1	0.744866	0.744866	0	1	0	0	CorrectCommission	0.495706	0.647659	1	0
14.771887	0.792267	city	2	1	0.701771	0.701771	0	1	0	0	CorrectCommission	0.203236	0.665734	1	0
15.564152	0.792262	city	8	1	0.696325	0.696325	0	1	0	0	CorrectCommission	0.291577	0.684189	1	0
16.356415	0.792264	city	9	1	0.603461	0.603461	0	1	0	0	CorrectCommission	1.797703	0.703798	1	0
17.148680	0.792267	city	10	1	0.650546	0.650546	0	1	0	0	CorrectCommission	1.034039	0.725348	1	0
17.941053	0.792479	city	6	1	0.660313	0.660313	0	1	0	0	CorrectCommission	0.875632	0.749700	1	0
18.733326	0.792066	city	9	1	0.652837	0.652837	0	1	0	0	CorrectCommission	0.996893	0.777565	0	0
19.525482	0.792247	city	10	1	0.695385	0.695385	0	1	0	0	CorrectCommission	0.306816	0.809381	0	0
20.317753	0.792297	city	3	1	0.744954	0.744954	0	1	0	0	CorrectCommission	0.497121	0.845125	0	0
21.110044	0.792287	mountain	6	0	0.000000	0.739994	1	0	0	0	CorrectOmission	0.416679	0.884107	0	0
21.902294	0.792213	mountain	2	0	0.000000	0.725097	1	0	0	0	CorrectOmission	0.175070	0.924909	0	0
22.694588	0.792372	city	1	1	0.744854	0.744854	0	1	0	0	CorrectCommission	0.495511	0.965424	0	0
23.486959	0.792374	city	7	1	0.843858	0.843858	0	1	0	0	CorrectCommission	2.101217	1.003026	0	0
24.279278	0.792263	city	9	1	0.649815	0.649815	0	1	0	0	CorrectCommission	1.045897	1.034847	0	0
25.071449	0.792079	city	8	1	0.609435	0.609435	0	1	0	0	CorrectCommission	1.700810	1.058270	0	0
25.863714	0.792452	city	6	1	0.645753	0.645753	0	1	0	0	CorrectCommission	1.111781	1.071181	0	0
26.656073	0.792264	city	3	1	0.601449	0.601449	0	1	0	0	CorrectCommission	1.830336	1.072329	0	0
27.448338	0.792267	mountain	7	1	0.596072	0.596072	0	0	1	0	CommissionError	1.917538	1.061492	0	0
28.240547	0.792154	city	7	1	0.648897	0.648897	0	1	0	0	CorrectCommission	1.060780	1.039480	0	0
29.032757	0.792265	city	10	1	0.648654	0.648654	0	1	0	0	CorrectCommission	1.064731	1.008035	0	0
29.824995	0.792213	city	4	1	0.744807	0.744807	0	1	0	0	CorrectCommission	0.494750	0.969542	0	0
30.617260	0.792317	city	2	1	0.695432	0.695432	0	1	0	0	CorrectCommission	0.306059	0.926749	0	0
31.409508	0.792177	city	10	1	0.646401	0.646401	0	1	0	0	CorrectCommission	1.101273	0.882480	0	0
32.201717	0.792245	city	6	1	0.695507	0.695507	0	1	0	0	CorrectCommission	0.304832	0.839394	0	0
32.993977	0.792277	city	9	1	0.794387	0.794387	0	1	0	0	CorrectCommission	1.298856	0.799883	0	0
33.786350	0.792470	city	3	1	0.662739	0.662739	0	1	0	0	CorrectCommission	0.836293	0.765871	0	0
34.578609	0.792048	city	8	1	0.645544	0.645544	0	1	0	0	CorrectCommission	1.115169	0.738873	1	0
35.370766	0.792262	city	10	1	0.695300	0.695300	0	1	0	0	CorrectCommission	0.308195	0.719884	1	0
36.163052	0.792306	mountain	6	0	0.000000	0.727602	1	0	0	0	CorrectOmission	0.215699	0.709385	1	0
36.955425	0.792441	city	10	1	0.744891	0.744891	0	1	0	0	CorrectCommission	0.496098	0.707250	1	0
37.747669	0.792047	city	1	1	0.749607	0.749607	0	1	0	0	CorrectCommission	0.572589	0.712715	1	0
38.539845	0.792305	city	4	1	0.701688	0.701688	0	1	0	0	CorrectCommission	0.204594	0.724408	1	0
39.332111	0.792230	city	3	1	0.744878	0.744878	0	1	0	0	CorrectCommission	0.495887	0.740426	1	0
40.124359	0.792262	city	8	1	0.660411	0.660411	0	1	0	0	CorrectCommission	0.874042	0.758469	0	0
40.916622	0.792264	city	4	1	0.650747	0.650747	0	1	0	0	CorrectCommission	1.030786	0.776040	0	0
41.708912	0.792318	city	6	1	0.645820	0.645820	0	1	0	0	CorrectCommission	1.110692	0.790748	0	0
42.501179	0.792210	mountain	5	0	0.000000	0.644362	1	0	0	0	CorrectOmission	1.134345	0.800537	0	0
43.293415	0.792262	mountain	2	0	0.000000	0.644862	1	0	0	0	CorrectOmission	1.126223	0.803902	0	0
44.085732	0.792375	city	3	1	0.645813	0.645813	0	1	0	0	CorrectCommission	1.110801	0.799994	0	0
44.877998	0.792159	city	6	1	0.645705	0.645705	0	1	0	0	CorrectCommission	1.112557	0.788682	0	0
45.670212	0.792267	city	9	1	0.695277	0.695277	0	1	0	0	CorrectCommission	0.308572	0.770510	0	0
46.462475	0.792262	city	3	1	0.755010	0.755010	0	1	0	0	CorrectCommission	0.660214	0.746595	1	0
47.254848	0.792479	city	7	1	0.760517	0.760517	0	1	0	0	CorrectCommission	0.749532	0.718460	1	0
48.047112	0.792047	city	8	1	0.647993	0.647993	0	1	0	0	CorrectCommission	1.075451	0.687929	1	0
48.839268	0.792266	city	4	1	0.698426	0.698426	0	1	0	0	CorrectCommission	0.257500	0.656932	1	0
49.631641	0.792483	city	8	1	0.761696	0.761696	0	1	0	0	CorrectCommission	0.768661	0.627461	1	0
50.423904	0.792048	mountain	3	0	0.000000	0.699463	1	0	0	0	CorrectOmission	0.240668	0.601396	1	0
51.216061	0.792263	city	5	1	0.648505	0.648505	0	1	0	0	CorrectCommission	1.067147	0.580445	1	0
52.008324	0.792265	city	3	1	0.745598	0.745598	0	1	0	0	CorrectCommission	0.507567	0.565977	1	0
52.800598	0.792283	city	5	1	0.706413	0.706413	0	1	0	0	CorrectCommission	0.127955	0.558979	1	0
53.592918	0.792355	mountain	6	0	0.000000	0.694734	1	0	0	0	CorrectOmission	0.317375	0.559896	1	0
54.385189	0.792192	city	3	1	0.695904	0.695904	0	1	0	0	CorrectCommission	0.298402	0.568565	1	0
55.177433	0.792291	city	9	1	0.695266	0.695266	0	1	0	0	CorrectCommission	0.308749	0.584149	1	0
55.969681	0.792206	city	5	1	0.698181	0.698181	0	1	0	0	CorrectCommission	0.261462	0.605211	1	0
56.761925	0.792281	city	4	1	0.698670	0.698670	0	1	0	0	CorrectCommission	0.253543	0.629857	1	0
57.554188	0.792244	city	3	1	0.647370	0.647370	0	1	0	0	CorrectCommission	1.085559	0.655927	1	0
58.346443	0.792268	city	7	1	0.645742	0.645742	0	1	0	0	CorrectCommission	1.111954	0.681288	1	0
59.138710	0.792263	city	10	1	0.662839	0.662839	0	1	0	0	CorrectCommission	0.834672	0.704124	1	0
59.931084	0.792483	city	6	1	0.794470	0.794470	0	1	0	0	CorrectCommission	1.300212	0.723143	1	0
60.723347	0.792045	city	2	1	0.660123	0.660123	0	1	0	0	CorrectCommission	0.878721	0.737751	1	0
61.515503	0.792269	city	4	1	0.752138	0.752138	0	1	0	0	CorrectCommission	0.613646	0.748098	1	0
62.307770	0.792261	city	3	1	0.744905	0.744905	0	1	0	0	CorrectCommission	0.496327	0.755003	1	0
63.100140	0.792482	city	7	1	0.794351	0.794351	0	1	0	0	CorrectCommission	1.298283	0.759791	0	0
63.892406	0.792050	city	6	1	0.744561	0.744561	0	1	0	0	CorrectCommission	0.490745	0.764015	0	0
64.684669	0.792479	city	10	1	0.695300	0.695300	0	1	0	0	CorrectCommission	0.308189	0.769235	0	0
65.477043	0.792265	city	4	1	0.794063	0.794063	0	1	0	0	CorrectCommission	1.293610	0.776694	0	0
66.269310	0.792265	city	1	1	0.744590	0.744590	0	1	0	0	CorrectCommission	0.491219	0.787105	0	0
67.061470	0.792061	mountain	10	1	0.707290	0.707290	0	0	1	0	CommissionError	0.113729	0.800524	0	0
67.853638	0.792281	city	2	1	0.744781	0.744781	0	1	0	0	CorrectCommission	0.494327	0.816313	0	1
68.645905	0.792239	city	5	1	0.750815	0.750815	0	1	0	0	CorrectCommission	0.592191	0.833128	0	1
69.438148	0.792263	city	3	1	0.856781	0.856781	0	1	0	0	CorrectCommission	2.310809	0.849140	0	1
70.230522	0.792481	city	4	1	0.762222	0.762222	0	1	0	0	CorrectCommission	0.777197	0.862216	0	1
71.022789	0.792052	city	9	1	0.695086	0.695086	0	1	0	0	CorrectCommission	0.311669	0.870264	0	1
71.814949	0.792261	city	7	1	0.658033	0.658033	0	1	0	0	CorrectCommission	0.912615	0.871457	0	1
72.607231	0.792313	city	6	1	0.745590	0.745590	0	1	0	0	CorrectCommission	0.507447	0.864480	0	1
73.399605	0.792432	mountain	8	0	0.000000	0.833951	1	0	0	0	CorrectOmission	1.940542	0.848761	0	1
74.191956	0.792264	city	3	1	0.843604	0.843604	0	1	0	0	CorrectCommission	2.097098	0.824527	0	1
74.984108	0.792049	city	8	1	0.695037	0.695037	0	1	0	0	CorrectCommission	0.312457	0.792838	0	1
75.776268	0.792269	city	10	1	0.645802	0.645802	0	1	0	0	CorrectCommission	1.110979	0.755483	1	1
76.568535	0.792264	city	1	1	0.695343	0.695343	0	1	0	0	CorrectCommission	0.307498	0.714670	1	1
77.360855	0.792367	city	5	1	0.695296	0.695296	0	1	0	0	CorrectCommission	0.308265	0.672806	1	1
78.153114	0.792157	city	9	1	0.744605	0.744605	0	1	0	0	CorrectCommission	0.491475	0.632157	1	1
78.945435	0.792483	city	6	1	0.695673	0.695673	0	1	0	0	CorrectCommission	0.302138	0.594598	1	1
79.737701	0.792045	city	1	1	0.695658	0.695658	0	1	0	0	CorrectCommission	0.302391	0.561453	1	1
80.529854	0.792267	city	5	1	0.744951	0.744951	0	1	0	0	CorrectCommission	0.497086	0.533375	1	1
81.322121	0.792269	city	2	1	0.744836	0.744836	0	1	0	0	CorrectCommission	0.495213	0.510462	1	1
82.114471	0.792423	city	10	1	0.697863	0.697863	0	1	0	0	CorrectCommission	0.266632	0.492337	1	1
82.906731	0.792101	city	3	1	0.794126	0.794126	0	1	0	0	CorrectCommission	1.294637	0.478336	1	1
83.699020	0.792483	city	9	1	0.709710	0.709710	0	1	0	0	CorrectCommission	0.074481	0.467666	1	1
84.491287	0.792049	city	5	1	0.702609	0.702609	0	1	0	0	CorrectCommission	0.189650	0.459669	1	1
85.283440	0.792262	city	4	1	0.756628	0.756628	0	1	0	0	CorrectCommission	0.686461	0.453852	1	1
86.075760	0.792375	city	8	1	0.711173	0.711173	0	1	0	0	CorrectCommission	0.050749	0.450016	1	1
86.868027	0.792159	city	4	1	0.660243	0.660243	0	1	0	0	CorrectCommission	0.876774	0.448253	1	1
87.660240	0.792269	city	6	1	0.669086	0.669086	0	1	0	0	CorrectCommission	0.733343	0.448880	1	1
88.452538	0.792321	city	7	1	0.707313	0.707313	0	1	0	0	CorrectCommission	0.113359	0.452405	1	1
89.244904	0.792421	city	8	1	0.707084	0.707084	0	1	0	0	CorrectCommission	0.117070	0.459356	1	1
90.037140	0.792046	city	9	1	0.744550	0.744550	0	1	0	0	CorrectCommission	0.490567	0.470167	1	1
90.829300	0.792267	city	4	1	0.744838	0.744838	0	1	0	0	CorrectCommission	0.495249	0.485029	1	1
91.621567	0.792265	city	3	1	0.744762	0.744762	0	1	0	0	CorrectCommission	0.494014	0.503803	1	1
92.413826	0.792264	city	5	1	0.695306	0.695306	0	1	0	0	CorrectCommission	0.308091	0.525979	1	1
93.206093	0.792262	city	7	1	0.699441	0.699441	0	1	0	0	CorrectCommission	0.241028	0.550657	1	1
93.998352	0.792266	city	1	1	0.744790	0.744790	0	1	0	0	CorrectCommission	0.494468	0.576629	1	1
94.790619	0.792268	city	8	1	0.760443	0.760443	0	1	0	0	CorrectCommission	0.748335	0.602512	1	1
95.582878	0.792239	city	6	1	0.707900	0.707900	0	1	0	0	CorrectCommission	0.103834	0.626891	1	1
96.375191	0.792396	city	3	1	0.608012	0.608012	0	1	0	0	CorrectCommission	1.723892	0.648533	1	1
97.167488	0.792194	city	5	1	0.645660	0.645660	0	1	0	0	CorrectCommission	1.113287	0.666482	1	1
97.959740	0.792317	city	2	1	0.652306	0.652306	0	1	0	0	CorrectCommission	1.005493	0.680215	1	1
98.751991	0.792173	mountain	7	0	0.000000	0.708712	1	0	0	0	CorrectOmission	0.090666	0.689636	1	1
99.544205	0.792266	city	3	1	0.746012	0.746012	0	1	0	0	CorrectCommission	0.514279	0.695098	1	1
100.336479	0.792273	city	4	1	0.695338	0.695338	0	1	0	0	CorrectCommission	0.307574	0.697221	1	1
101.128746	0.792260	city	2	1	0.794311	0.794311	0	1	0	0	CorrectCommission	1.297630	0.696876	1	1
101.921005	0.792262	city	4	1	0.809956	0.809956	0	1	0	0	CorrectCommission	1.551378	0.694959	1	1
102.713264	0.792263	city	6	1	0.702418	0.702418	0	1	0	0	CorrectCommission	0.192755	0.692330	1	1
103.505638	0.792483	city	1	1	0.695290	0.695290	0	1	0	0	CorrectCommission	0.308353	0.689730	1	1
104.297905	0.792050	city	4	1	0.709390	0.709390	0	1	0	0	CorrectCommission	0.079681	0.687644	1	1
105.090065	0.792261	city	2	1	0.744810	0.744810	0	1	0	0	CorrectCommission	0.494791	0.686339	1	1
105.882378	0.792376	city	10	1	0.794295	0.794295	0	1	0	0	CorrectCommission	1.297376	0.685885	1	1
106.674644	0.792153	city	8	1	0.801651	0.801651	0	1	0	0	CorrectCommission	1.416676	0.686205	1	1
107.466858	0.792270	city	1	1	0.695282	0.695282	0	1	0	0	CorrectCommission	0.308478	0.687171	1	1
108.259125	0.792266	city	4	1	0.744938	0.744938	0	1	0	0	CorrectCommission	0.496875	0.688703	1	1
109.051384	0.792260	city	2	1	0.697369	0.697369	0	1	0	0	CorrectCommission	0.274630	0.690782	1	1
109.843758	0.792483	city	3	1	0.645768	0.645768	0	1	0	0	CorrectCommission	1.111533	0.693526	1	1
110.636024	0.792048	city	7	1	0.749470	0.749470	0	1	0	0	CorrectCommission	0.570375	0.697140	1	1
111.428177	0.792263	city	1	1	0.748862	0.748862	0	1	0	0	CorrectCommission	0.560508	0.701917	1	1
112.220551	0.792481	city	3	1	0.794273	0.794273	0	1	0	0	CorrectCommission	1.297012	0.708131	1	1
113.012817	0.792050	city	4	1	0.744581	0.744581	0	1	0	0	CorrectCommission	0.491075	0.715961	1	1
113.805000	0.792323	city	7	1	0.695283	0.695283	0	1	0	0	CorrectCommission	0.308470	0.725410	1	1
114.597321	0.792314	city	1	1	0.647202	0.647202	0	1	0	0	CorrectCommission	1.088285	0.736198	1	1
115.389610	0.792263	city	4	1	0.695190	0.695190	0	1	0	0	CorrectCommission	0.309980	0.747702	1	1
116.181824	0.792160	city	1	1	0.657523	0.657523	0	1	0	0	CorrectCommission	0.920889	0.759031	0	1
116.974052	0.792296	city	4	1	0.715364	0.715364	0	1	0	0	CorrectCommission	0.017224	0.769009	0	1
117.766342	0.792283	city	8	1	0.645710	0.645710	0	1	0	0	CorrectCommission	1.112473	0.776450	0	1
118.558586	0.792213	city	3	1	0.645679	0.645679	0	1	0	0	CorrectCommission	1.112979	0.780235	0	1
119.350883	0.792373	city	8	1	0.649531	0.649531	0	1	0	0	CorrectCommission	1.050497	0.779624	0	1
120.143250	0.792372	city	2	1	0.645652	0.645652	0	1	0	0	CorrectCommission	1.113414	0.774436	0	1
120.935570	0.792266	mountain	3	0	0.000000	0.633242	1	0	0	0	CorrectOmission	1.314691	0.765103	0	1
121.727730	0.792051	city	5	1	0.653007	0.653007	0	1	0	0	CorrectCommission	0.994134	0.752681	1	1
122.519997	0.792478	city	4	1	0.745652	0.745652	0	1	0	0	CorrectCommission	0.508450	0.738707	1	1
123.312256	0.792046	city	7	1	0.695027	0.695027	0	1	0	0	CorrectCommission	0.312620	0.724937	1	1
124.104416	0.792266	city	3	1	0.696958	0.696958	0	1	0	0	CorrectCommission	0.281305	0.713065	1	1
124.896790	0.792483	city	5	1	0.664284	0.664284	0	1	0	0	CorrectCommission	0.811229	0.704452	1	1
125.689049	0.792044	mountain	6	0	0.000000	0.678886	1	0	0	0	CorrectOmission	0.574399	0.699880	1	1
126.481239	0.792328	city	9	1	0.702089	0.702089	0	1	0	0	CorrectCommission	0.198088	0.699461	1	1
127.273506	0.792205	city	8	1	0.695215	0.695215	0	1	0	0	CorrectCommission	0.309573	0.702625	1	0
128.065735	0.792262	city	7	1	0.752283	0.752283	0	1	0	0	CorrectCommission	0.615985	0.708270	1	0
128.858047	0.792372	city	4	1	0.794333	0.794333	0	1	0	0	CorrectCommission	1.297986	0.714998	1	0
