onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433947	0.792429	city	1	1	0.646006	0.646006	0	1	0	0	CorrectCommission	0.804528	0.804528	0	1
9.226188	0.792055	city	3	1	0.448380	0.448380	0	1	0	0	CorrectCommission	2.194635	0.777595	0	1
10.018453	0.792474	city	7	1	0.498685	0.498685	0	1	0	0	CorrectCommission	1.840784	0.748971	0	1
10.810717	0.792054	city	8	1	0.596115	0.596115	0	1	0	0	CorrectCommission	1.155464	0.717429	0	1
11.602928	0.792369	city	7	1	0.695307	0.695307	0	1	0	0	CorrectCommission	0.457746	0.682507	0	1
12.395244	0.792263	city	1	1	0.645630	0.645630	0	1	0	0	CorrectCommission	0.807174	0.644694	1	1
13.187454	0.792158	city	4	1	0.695176	0.695176	0	1	0	0	CorrectCommission	0.458665	0.605392	1	1
13.979666	0.792266	city	2	1	0.697793	0.697793	0	1	0	0	CorrectCommission	0.440255	0.566750	1	1
14.771931	0.792263	city	5	1	0.748370	0.748370	0	1	0	0	CorrectCommission	0.084501	0.531328	1	1
15.564195	0.792266	city	8	1	0.695737	0.695737	0	1	0	0	CorrectCommission	0.454718	0.501721	1	1
16.356461	0.792265	mountain	7	0	0.000000	0.744487	1	0	0	0	CorrectOmission	0.111813	0.480178	1	1
17.148726	0.792268	city	5	1	0.794291	0.794291	0	1	0	0	CorrectCommission	0.238513	0.468347	1	1
17.941099	0.792477	city	1	1	0.744824	0.744824	0	1	0	0	CorrectCommission	0.109444	0.467044	1	1
18.733360	0.792048	city	2	1	0.794111	0.794111	0	1	0	0	CorrectCommission	0.237244	0.476178	1	1
19.525572	0.792373	city	1	1	0.843804	0.843804	0	1	0	0	CorrectCommission	0.586787	0.494769	1	1
20.317837	0.792161	city	9	1	0.862128	0.862128	0	1	0	0	CorrectCommission	0.715674	0.521071	1	1
21.110048	0.792260	mountain	8	0	0.000000	0.793773	1	0	0	0	CorrectOmission	0.234868	0.552761	1	1
21.902327	0.792296	city	9	1	0.713475	0.713475	0	1	0	0	CorrectCommission	0.329948	0.587203	1	1
22.694590	0.792233	city	3	1	0.695969	0.695969	0	1	0	0	CorrectCommission	0.453092	0.621689	1	1
23.486870	0.792326	mountain	10	0	0.000000	0.663023	1	0	0	0	CorrectOmission	0.684830	0.653747	1	1
24.279243	0.792423	city	7	1	0.613560	0.613560	0	1	0	0	CorrectCommission	1.032752	0.681380	0	1
25.071501	0.792092	city	3	1	0.546501	0.546501	0	1	0	0	CorrectCommission	1.504446	0.703255	0	1
25.863657	0.792219	city	1	1	0.546995	0.546995	0	1	0	0	CorrectCommission	1.500975	0.718768	0	1
26.655897	0.792264	mountain	10	0	0.000000	0.674153	1	0	0	0	CorrectOmission	0.606544	0.728036	0	1
27.448166	0.792271	mountain	8	0	0.000000	0.815940	1	0	0	0	CorrectOmission	0.390786	0.731785	0	1
28.240465	0.792331	city	4	1	0.860319	0.860319	0	1	0	0	CorrectCommission	0.702955	0.731109	0	1
29.032837	0.792411	city	5	1	0.695257	0.695257	0	1	0	0	CorrectCommission	0.458099	0.727201	0	1
29.825069	0.792053	city	10	1	0.645597	0.645597	0	1	0	0	CorrectCommission	0.807404	0.721116	0	1
30.617226	0.792263	city	3	1	0.695258	0.695258	0	1	0	0	CorrectCommission	0.458091	0.713559	0	1
31.409496	0.792277	city	9	1	0.695312	0.695312	0	1	0	0	CorrectCommission	0.457713	0.704802	0	1
32.201790	0.792308	city	7	1	0.654937	0.654937	0	1	0	0	CorrectCommission	0.741705	0.694689	0	1
32.994072	0.792261	city	3	1	0.596667	0.596667	0	1	0	0	CorrectCommission	1.151579	0.682719	0	1
33.786308	0.792212	city	6	1	0.695203	0.695203	0	1	0	0	CorrectCommission	0.458480	0.668227	1	1
34.578655	0.792480	city	5	1	0.645819	0.645819	0	1	0	0	CorrectCommission	0.805844	0.650614	1	1
35.370945	0.792100	city	3	1	0.596043	0.596043	0	1	0	0	CorrectCommission	1.155973	0.629480	1	1
36.163109	0.792230	city	2	1	0.645853	0.645853	0	1	0	0	CorrectCommission	0.805605	0.604790	1	1
36.955357	0.792259	city	6	1	0.698225	0.698225	0	1	0	0	CorrectCommission	0.437220	0.576967	1	1
37.747643	0.792317	city	4	1	0.695263	0.695263	0	1	0	0	CorrectCommission	0.458056	0.546868	1	1
38.539906	0.792206	city	6	1	0.698396	0.698396	0	1	0	0	CorrectCommission	0.436019	0.515743	1	1
39.332245	0.792477	city	8	1	0.695278	0.695278	0	1	0	0	CorrectCommission	0.457946	0.485102	1	1
40.124508	0.792046	city	7	1	0.699934	0.699934	0	1	0	0	CorrectCommission	0.425197	0.456593	1	1
40.916687	0.792316	city	9	1	0.704289	0.704289	0	1	0	0	CorrectCommission	0.394563	0.431844	1	1
41.708954	0.792215	city	3	1	0.700122	0.700122	0	1	0	0	CorrectCommission	0.423876	0.412309	1	1
42.501194	0.792269	city	6	1	0.745068	0.745068	0	1	0	0	CorrectCommission	0.107728	0.399138	1	1
43.293468	0.792279	city	8	1	0.814555	0.814555	0	1	0	0	CorrectCommission	0.381048	0.393075	1	1
44.085739	0.792264	city	4	1	0.758834	0.758834	0	1	0	0	CorrectCommission	0.010894	0.394372	1	1
