onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.438337	0.795694	city	10	1	0.847973	0.847973	0	1	0	0	CorrectCommission	2.814489	2.814489	0	1
9.234113	0.795856	city	5	1	0.648642	0.648642	0	1	0	0	CorrectCommission	0.041143	2.556350	0	1
10.029945	0.795809	city	4	1	0.608700	0.608700	0	1	0	0	CorrectCommission	0.514568	2.305763	0	1
10.825734	0.795769	city	5	1	0.549102	0.549102	0	1	0	0	CorrectCommission	1.343770	2.069476	0	1
11.621559	0.795882	city	3	1	0.549279	0.549279	0	1	0	0	CorrectCommission	1.341309	1.852893	0	1
12.417350	0.795699	city	10	1	0.509356	0.509356	0	1	0	0	CorrectCommission	1.896778	1.659761	0	1
13.213098	0.795797	city	9	1	0.562520	0.562520	0	1	0	0	CorrectCommission	1.157089	1.492037	0	1
14.008897	0.795800	city	10	1	0.549168	0.549168	0	1	0	0	CorrectCommission	1.342855	1.350103	0	1
14.804807	0.796020	city	9	1	0.598855	0.598855	0	1	0	0	CorrectCommission	0.651549	1.233103	0	1
15.600718	0.795802	city	1	1	0.599010	0.599010	0	1	0	0	CorrectCommission	0.649391	1.139380	0	1
16.396412	0.795586	city	3	1	0.556422	0.556422	0	1	0	0	CorrectCommission	1.241936	1.066833	0	1
17.192106	0.795800	mountain	3	0	0.000000	0.570559	1	0	0	0	CorrectOmission	1.045235	1.013219	0	1
17.987907	0.795802	city	1	1	0.598891	0.598891	0	1	0	0	CorrectCommission	0.651048	0.976374	0	1
18.783724	0.795835	city	9	1	0.598885	0.598885	0	1	0	0	CorrectCommission	0.651133	0.954227	0	1
19.579527	0.795768	city	1	1	0.549658	0.549658	0	1	0	0	CorrectCommission	1.336041	0.944735	0	1
20.375311	0.795801	city	6	1	0.649333	0.649333	0	1	0	0	CorrectCommission	0.050769	0.945799	0	1
21.171116	0.795810	mountain	9	0	0.000000	0.608031	1	0	0	0	CorrectOmission	0.523885	0.955175	0	1
21.966919	0.795795	city	10	1	0.549850	0.549850	0	1	0	0	CorrectCommission	1.333365	0.970356	0	1
22.762716	0.795802	city	2	1	0.598892	0.598892	0	1	0	0	CorrectCommission	0.651033	0.988623	0	1
23.558571	0.795906	city	6	1	0.598965	0.598965	0	1	0	0	CorrectCommission	0.650019	1.007220	0	1
24.354372	0.795695	city	8	1	0.509052	0.509052	0	1	0	0	CorrectCommission	1.900997	1.023521	0	1
25.150120	0.795800	city	4	1	0.562643	0.562643	0	1	0	0	CorrectCommission	1.155380	1.035272	0	1
25.946030	0.796021	city	7	1	0.549212	0.549212	0	1	0	0	CorrectCommission	1.342244	1.040939	0	1
26.741940	0.795800	city	4	1	0.549294	0.549294	0	1	0	0	CorrectCommission	1.341102	1.039841	0	1
27.537663	0.795645	city	2	1	0.548927	0.548927	0	1	0	0	CorrectCommission	1.346214	1.032206	0	1
28.333364	0.795759	city	8	1	0.549114	0.549114	0	1	0	0	CorrectCommission	1.343614	1.019094	0	1
29.129158	0.795828	mountain	5	0	0.000000	0.584880	1	0	0	0	CorrectOmission	0.845985	1.002216	0	1
29.925005	0.795866	city	6	1	0.602783	0.602783	0	1	0	0	CorrectCommission	0.596902	0.983614	0	1
30.720785	0.795696	city	7	1	0.549378	0.549378	0	1	0	0	CorrectCommission	1.339941	0.965293	0	1
31.516642	0.796016	mountain	5	0	0.000000	0.598296	1	0	0	0	CorrectOmission	0.659330	0.948827	0	1
32.312550	0.795803	city	5	1	0.648436	0.648436	0	1	0	0	CorrectCommission	0.038279	0.935146	0	1
33.108353	0.795800	city	4	1	0.598696	0.598696	0	1	0	0	CorrectCommission	0.653767	0.924328	0	1
33.904045	0.795582	city	1	1	0.566930	0.566930	0	1	0	0	CorrectCommission	1.095735	0.915608	0	1
34.699791	0.795913	city	5	1	0.599024	0.599024	0	1	0	0	CorrectCommission	0.649198	0.907569	0	1
35.495647	0.795801	city	2	1	0.549053	0.549053	0	1	0	0	CorrectCommission	1.344459	0.898443	0	1
36.291393	0.795693	city	7	1	0.549511	0.549511	0	1	0	0	CorrectCommission	1.338081	0.886477	0	1
37.087143	0.795801	city	1	1	0.599058	0.599058	0	1	0	0	CorrectCommission	0.648719	0.870351	0	1
37.882946	0.795806	city	5	1	0.556781	0.556781	0	1	0	0	CorrectCommission	1.236939	0.849530	0	1
38.678802	0.795907	city	10	1	0.549704	0.549704	0	1	0	0	CorrectCommission	1.335402	0.824383	0	1
39.474709	0.795909	city	1	1	0.553713	0.553713	0	1	0	0	CorrectCommission	1.279627	0.796298	0	1
40.270458	0.795584	mountain	2	0	0.000000	0.578537	1	0	0	0	CorrectOmission	0.934234	0.767502	0	1
41.066151	0.795801	mountain	7	0	0.000000	0.612514	1	0	0	0	CorrectOmission	0.461511	0.740752	0	1
41.861954	0.795806	mountain	2	0	0.000000	0.643978	1	0	0	0	CorrectOmission	0.023746	0.718924	0	1
42.657757	0.795801	mountain	3	0	0.000000	0.661265	1	0	0	0	CorrectOmission	0.216771	0.704661	1	1
43.453556	0.795797	city	2	1	0.652710	0.652710	0	1	0	0	CorrectCommission	0.097753	0.700009	1	1
44.249413	0.795914	city	1	1	0.606651	0.606651	0	1	0	0	CorrectCommission	0.543089	0.706210	1	1
45.045269	0.795800	city	3	1	0.601250	0.601250	0	1	0	0	CorrectCommission	0.618234	0.723604	0	1
45.841122	0.795910	city	7	1	0.598969	0.598969	0	1	0	0	CorrectCommission	0.649959	0.751706	0	1
46.636978	0.795802	city	3	1	0.611269	0.611269	0	1	0	0	CorrectCommission	0.478837	0.789345	0	1
47.432671	0.795584	city	7	1	0.710819	0.710819	0	1	0	0	CorrectCommission	0.906228	0.834895	0	1
48.228363	0.795802	city	6	1	0.698710	0.698710	0	1	0	0	CorrectCommission	0.737753	0.886415	0	1
49.024166	0.795801	mountain	8	0	0.000000	0.776429	1	0	0	0	CorrectOmission	1.819077	0.941825	0	1
49.819969	0.795805	city	6	1	0.797845	0.797845	0	1	0	0	CorrectCommission	2.117047	0.998917	0	1
50.615776	0.795808	city	3	1	0.616828	0.616828	0	1	0	0	CorrectCommission	0.401490	1.055366	0	1
51.411575	0.795794	city	6	1	0.648953	0.648953	0	1	0	0	CorrectCommission	0.045472	1.108699	0	1
52.207371	0.795798	mountain	1	0	0.000000	0.685352	1	0	0	0	CorrectOmission	0.551901	1.156269	0	1
53.003174	0.795804	city	8	1	0.698451	0.698451	0	1	0	0	CorrectCommission	0.734155	1.195361	0	1
53.798977	0.795800	city	3	1	0.660676	0.660676	0	1	0	0	CorrectCommission	0.208588	1.223440	0	1
54.594776	0.795804	city	6	1	0.897301	0.897301	0	1	0	0	CorrectCommission	3.500807	1.238480	0	1
55.390579	0.795802	mountain	6	0	0.000000	0.915942	1	0	0	0	CorrectOmission	3.760162	1.239200	0	1
56.186382	0.795800	mountain	7	0	0.000000	0.816372	1	0	0	0	CorrectOmission	2.374826	1.225419	0	1
56.982182	0.795803	city	3	1	0.698366	0.698366	0	1	0	0	CorrectCommission	0.732972	1.198094	0	1
57.778008	0.795848	city	4	1	0.661696	0.661696	0	1	0	0	CorrectCommission	0.222775	1.159154	0	1
58.573917	0.795974	city	2	1	0.605151	0.605151	0	1	0	0	CorrectCommission	0.563958	1.111167	0	1
59.369698	0.795582	city	8	1	0.599252	0.599252	0	1	0	0	CorrectCommission	0.646026	1.056942	0	1
60.165390	0.795804	city	1	1	0.598926	0.598926	0	1	0	0	CorrectCommission	0.650564	0.999146	0	1
60.961193	0.795798	city	8	1	0.559643	0.559643	0	1	0	0	CorrectCommission	1.197117	0.940013	0	1
61.756992	0.795801	city	7	1	0.599919	0.599919	0	1	0	0	CorrectCommission	0.636743	0.881185	0	1
62.552795	0.795805	city	9	1	0.549173	0.549173	0	1	0	0	CorrectCommission	1.342786	0.823763	0	1
63.348705	0.796018	city	2	1	0.549836	0.549836	0	1	0	0	CorrectCommission	1.333559	0.768358	0	1
64.144524	0.795621	city	5	1	0.598702	0.598702	0	1	0	0	CorrectCommission	0.653681	0.715290	0	1
64.940323	0.795981	city	9	1	0.610815	0.610815	0	1	0	0	CorrectCommission	0.485143	0.664716	1	1
65.736107	0.795585	city	2	1	0.603782	0.603782	0	1	0	0	CorrectCommission	0.583000	0.616720	1	1
66.531799	0.795802	city	5	1	0.651251	0.651251	0	1	0	0	CorrectCommission	0.077446	0.571366	1	1
67.327606	0.795803	city	9	1	0.655868	0.655868	0	1	0	0	CorrectCommission	0.141682	0.528732	1	1
68.123405	0.795798	city	1	1	0.698348	0.698348	0	1	0	0	CorrectCommission	0.732721	0.488929	1	0
68.919205	0.795803	mountain	10	0	0.000000	0.689036	1	0	0	0	CorrectOmission	0.603159	0.452094	1	0
69.715034	0.795849	city	7	1	0.649117	0.649117	0	1	0	0	CorrectCommission	0.047752	0.418410	1	0
70.510834	0.795752	city	1	1	0.599775	0.599775	0	1	0	0	CorrectCommission	0.638748	0.388129	1	0
71.306610	0.795800	city	8	1	0.601826	0.601826	0	1	0	0	CorrectCommission	0.610213	0.361570	1	0
72.102417	0.795808	city	7	1	0.608517	0.608517	0	1	0	0	CorrectCommission	0.517120	0.339062	1	0
72.898216	0.795796	city	10	1	0.649172	0.649172	0	1	0	0	CorrectCommission	0.048518	0.320923	1	0
73.694016	0.795803	city	8	1	0.648646	0.648646	0	1	0	0	CorrectCommission	0.041208	0.307418	1	0
74.489815	0.795802	city	9	1	0.654115	0.654115	0	1	0	0	CorrectCommission	0.117303	0.298660	1	0
75.285728	0.796019	city	3	1	0.648786	0.648786	0	1	0	0	CorrectCommission	0.043147	0.294545	1	0
76.081551	0.795629	city	6	1	0.651881	0.651881	0	1	0	0	CorrectCommission	0.086220	0.294745	1	0
76.877266	0.795802	city	7	1	0.649310	0.649310	0	1	0	0	CorrectCommission	0.050441	0.298760	1	0
77.673157	0.795975	city	6	1	0.614139	0.614139	0	1	0	0	CorrectCommission	0.438899	0.306028	1	0
78.468964	0.795636	city	5	1	0.611584	0.611584	0	1	0	0	CorrectCommission	0.474449	0.316031	1	0
79.264664	0.795767	city	10	1	0.598839	0.598839	0	1	0	0	CorrectCommission	0.651769	0.328440	1	0
80.060440	0.795782	city	9	1	0.606342	0.606342	0	1	0	0	CorrectCommission	0.547383	0.343154	1	0
80.856232	0.795803	city	10	1	0.616313	0.616313	0	1	0	0	CorrectCommission	0.408655	0.360296	1	0
81.652031	0.795804	city	2	1	0.611203	0.611203	0	1	0	0	CorrectCommission	0.479743	0.380146	1	0
82.447838	0.795797	city	6	1	0.649699	0.649699	0	1	0	0	CorrectCommission	0.055856	0.402963	1	0
83.243637	0.795806	mountain	2	0	0.000000	0.655995	1	0	0	0	CorrectOmission	0.143455	0.428779	1	0
84.039490	0.795907	city	10	1	0.649219	0.649219	0	1	0	0	CorrectCommission	0.049172	0.457266	1	0
84.835403	0.795910	city	2	1	0.648497	0.648497	0	1	0	0	CorrectCommission	0.039130	0.487636	1	0
85.631172	0.795627	city	10	1	0.608407	0.608407	0	1	0	0	CorrectCommission	0.518651	0.518655	1	0
86.426971	0.795981	city	3	1	0.698366	0.698366	0	1	0	0	CorrectCommission	0.732970	0.548781	1	0
87.222755	0.795579	city	9	1	0.707998	0.707998	0	1	0	0	CorrectCommission	0.866983	0.576427	1	0
88.018448	0.795804	city	2	1	0.599228	0.599228	0	1	0	0	CorrectCommission	0.646358	0.600175	1	0
88.814247	0.795804	city	8	1	0.549169	0.549169	0	1	0	0	CorrectCommission	1.342845	0.619047	1	0
89.610161	0.796015	city	9	1	0.748064	0.748064	0	1	0	0	CorrectCommission	1.424438	0.632623	1	0
