onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433794	0.792271	city	9	1	0.943265	0.943265	0	1	0	0	CorrectCommission	2.942760	2.942760	0	1
9.226059	0.792260	city	7	1	0.645799	0.645799	0	1	0	0	CorrectCommission	0.200584	2.560422	0	1
10.018374	0.792372	city	5	1	0.565030	0.565030	0	1	0	0	CorrectCommission	0.543980	2.191761	0	1
10.810694	0.792266	city	7	1	0.596102	0.596102	0	1	0	0	CorrectCommission	0.257548	1.849018	0	1
11.603013	0.792372	city	6	1	0.596126	0.596126	0	1	0	0	CorrectCommission	0.257327	1.541912	0	1
12.395225	0.792052	city	3	1	0.597543	0.597543	0	1	0	0	CorrectCommission	0.244258	1.276883	0	1
13.187381	0.792260	mountain	7	0	0.000000	0.647147	1	0	0	0	CorrectOmission	0.213011	1.056859	0	1
13.979697	0.792373	city	6	1	0.659006	0.659006	0	1	0	0	CorrectCommission	0.322336	0.881493	0	1
14.772071	0.792374	city	8	1	0.547191	0.547191	0	1	0	0	CorrectCommission	0.708425	0.747820	0	1
15.564391	0.792266	city	10	1	0.645533	0.645533	0	1	0	0	CorrectCommission	0.198133	0.651042	1	1
16.356548	0.792050	city	7	1	0.744688	0.744688	0	1	0	0	CorrectCommission	1.112188	0.585481	1	1
17.148706	0.792265	mountain	2	0	0.000000	0.687168	1	0	0	0	CorrectOmission	0.581944	0.545302	1	1
17.940969	0.792262	city	6	1	0.596512	0.596512	0	1	0	0	CorrectCommission	0.253768	0.525162	1	1
18.733257	0.792313	city	1	1	0.596257	0.596257	0	1	0	0	CorrectCommission	0.256117	0.520459	1	1
19.525524	0.792218	city	5	1	0.550094	0.550094	0	1	0	0	CorrectCommission	0.681664	0.527437	1	1
20.317789	0.792315	city	7	1	0.646644	0.646644	0	1	0	0	CorrectCommission	0.208377	0.543065	1	1
21.110052	0.792211	city	9	1	0.646646	0.646646	0	1	0	0	CorrectCommission	0.208394	0.564849	1	1
21.902376	0.792435	city	1	1	0.652486	0.652486	0	1	0	0	CorrectCommission	0.262228	0.590610	1	1
22.694651	0.792116	city	2	1	0.697050	0.697050	0	1	0	0	CorrectCommission	0.673037	0.618297	1	1
23.486830	0.792243	city	3	1	0.696807	0.696807	0	1	0	0	CorrectCommission	0.670805	0.645938	1	1
24.279104	0.792304	city	7	1	0.749956	0.749956	0	1	0	0	CorrectCommission	1.160751	0.671690	1	1
25.071367	0.792225	city	4	1	0.707454	0.707454	0	1	0	0	CorrectCommission	0.768953	0.693900	0	1
25.863615	0.792270	city	10	1	0.745184	0.745184	0	1	0	0	CorrectCommission	1.116760	0.711320	0	1
26.655935	0.792372	city	1	1	0.696974	0.696974	0	1	0	0	CorrectCommission	0.672336	0.723190	0	1
27.448200	0.792155	city	6	1	0.546625	0.546625	0	1	0	0	CorrectCommission	0.713646	0.729322	0	1
28.240431	0.792308	city	4	1	0.515158	0.515158	0	1	0	0	CorrectCommission	1.003726	0.730057	0	1
29.032804	0.792439	city	10	1	0.552703	0.552703	0	1	0	0	CorrectCommission	0.657617	0.726226	0	1
29.825050	0.792055	city	2	1	0.805474	0.805474	0	1	0	0	CorrectCommission	1.672546	0.719019	0	1
30.617208	0.792259	city	7	1	0.603593	0.603593	0	1	0	0	CorrectCommission	0.188488	0.709755	0	1
31.409502	0.792327	city	6	1	0.596343	0.596343	0	1	0	0	CorrectCommission	0.255318	0.699804	0	1
