onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433864	0.792156	city	5	1	0.745097	0.745097	0	1	0	0	CorrectCommission	0.575201	0.575201	1	0
9.226075	0.792267	city	2	1	0.596254	0.596254	0	1	0	0	CorrectCommission	0.817982	0.723115	0	0
10.018394	0.792372	city	10	1	0.547082	0.547082	0	1	0	0	CorrectCommission	1.278238	0.866905	0	0
10.810661	0.792161	city	8	1	0.497063	0.497063	0	1	0	0	CorrectCommission	1.746420	1.002663	0	0
11.602926	0.792371	city	6	1	0.547065	0.547065	0	1	0	0	CorrectCommission	1.278396	1.126973	0	0
12.395190	0.792157	city	2	1	0.546958	0.546958	0	1	0	0	CorrectCommission	1.279398	1.237042	0	0
13.187400	0.792262	mountain	9	0	0.000000	0.532001	1	0	0	0	CorrectOmission	1.419393	1.330812	0	0
13.979665	0.792268	city	7	1	0.501008	0.501008	0	1	0	0	CorrectCommission	1.709490	1.407002	0	0
14.771932	0.792266	city	2	1	0.452792	0.452792	0	1	0	0	CorrectCommission	2.160794	1.465124	0	0
15.564250	0.792370	city	4	1	0.509025	0.509025	0	1	0	0	CorrectCommission	1.634448	1.505448	0	0
16.356546	0.792225	city	10	1	0.497099	0.497099	0	1	0	0	CorrectCommission	1.746083	1.528956	0	0
17.148758	0.792199	city	2	1	0.459553	0.459553	0	1	0	0	CorrectCommission	2.097513	1.537268	0	0
17.940989	0.792259	city	9	1	0.546734	0.546734	0	1	0	0	CorrectCommission	1.281488	1.532548	0	0
18.733250	0.792265	city	3	1	0.497516	0.497516	0	1	0	0	CorrectCommission	1.742172	1.517419	0	0
19.525518	0.792271	city	8	1	0.497301	0.497301	0	1	0	0	CorrectCommission	1.744193	1.494842	0	0
20.317892	0.792476	city	1	1	0.562863	0.562863	0	1	0	0	CorrectCommission	1.130526	1.468005	0	0
21.110264	0.792265	city	4	1	0.513487	0.513487	0	1	0	0	CorrectCommission	1.592691	1.440189	0	0
21.902420	0.792048	city	6	1	0.547184	0.547184	0	1	0	0	CorrectCommission	1.277282	1.414586	0	0
22.694685	0.792483	city	5	1	0.497767	0.497767	0	1	0	0	CorrectCommission	1.739826	1.394207	0	0
23.487059	0.792263	city	6	1	0.596913	0.596913	0	1	0	0	CorrectCommission	0.811813	1.381692	0	0
24.279215	0.792049	city	2	1	0.562193	0.562193	0	1	0	0	CorrectCommission	1.136794	1.379170	0	0
25.071371	0.792264	city	10	1	0.553642	0.553642	0	1	0	0	CorrectCommission	1.216833	1.388036	0	0
25.863649	0.792295	city	6	1	0.646304	0.646304	0	1	0	0	CorrectCommission	0.349504	1.408852	0	0
26.655943	0.792289	city	8	1	0.517025	0.517025	0	1	0	0	CorrectCommission	1.559569	1.441268	0	0
27.448246	0.792318	city	7	1	0.547055	0.547055	0	1	0	0	CorrectCommission	1.278487	1.483922	0	0
28.240484	0.792158	city	1	1	0.497255	0.497255	0	1	0	0	CorrectCommission	1.744616	1.534532	0	0
29.032694	0.792262	city	3	1	0.497182	0.497182	0	1	0	0	CorrectCommission	1.745301	1.589945	0	0
29.824957	0.792266	mountain	1	1	0.510816	0.510816	0	0	1	0	CommissionError	1.617686	1.646328	0	0
30.617224	0.792268	city	2	1	0.505757	0.505757	0	1	0	0	CorrectCommission	1.665039	1.699361	0	0
31.409489	0.792260	city	6	1	0.547293	0.547293	0	1	0	0	CorrectCommission	1.276264	1.744533	0	0
32.201771	0.792305	city	1	1	0.497940	0.497940	0	1	0	0	CorrectCommission	1.738210	1.777516	0	0
32.994038	0.792227	city	2	1	0.447687	0.447687	0	1	0	0	CorrectCommission	2.208583	1.794556	0	0
33.786335	0.792373	city	9	1	0.447700	0.447700	0	1	0	0	CorrectCommission	2.208458	1.792896	0	0
34.578602	0.792155	city	1	1	0.353741	0.353741	0	1	0	0	CorrectCommission	3.087924	1.771089	0	0
35.370811	0.792265	city	8	1	0.299169	0.299169	0	1	0	0	CorrectCommission	3.598720	1.729199	0	0
36.163086	0.792285	city	9	1	0.942846	0.942846	0	1	0	0	CorrectCommission	2.426152	1.668808	0	0
36.955353	0.792249	city	7	1	0.745271	0.745271	0	1	0	0	CorrectCommission	0.576829	1.592853	0	0
37.747608	0.792261	mountain	10	0	0.000000	0.619585	1	0	0	0	CorrectOmission	0.599602	1.505250	0	0
38.539898	0.792320	city	3	1	0.547156	0.547156	0	1	0	0	CorrectCommission	1.277539	1.410344	0	0
39.332165	0.792210	city	9	1	0.509353	0.509353	0	1	0	0	CorrectCommission	1.631379	1.312445	0	0
40.124508	0.792480	mountain	3	0	0.000000	0.555148	1	0	0	0	CorrectOmission	1.202738	1.215381	0	0
40.916771	0.792049	city	7	1	0.613607	0.613607	0	1	0	0	CorrectCommission	0.655558	1.122210	0	0
41.708927	0.792262	mountain	9	0	0.000000	0.613797	1	0	0	0	CorrectOmission	0.653779	1.035021	0	0
42.501301	0.792483	city	9	1	0.596263	0.596263	0	1	0	0	CorrectCommission	0.817898	0.954919	0	0
43.293564	0.792046	mountain	7	0	0.000000	0.601550	1	0	0	0	CorrectOmission	0.768406	0.882179	0	0
44.085743	0.792306	city	8	1	0.596266	0.596266	0	1	0	0	CorrectCommission	0.817863	0.816429	0	0
44.878006	0.792225	city	1	1	0.547019	0.547019	0	1	0	0	CorrectCommission	1.278825	0.756913	0	0
45.670254	0.792270	city	5	1	0.596768	0.596768	0	1	0	0	CorrectCommission	0.813173	0.702695	0	0
46.462521	0.792264	city	2	1	0.695254	0.695254	0	1	0	0	CorrectCommission	0.108668	0.652908	1	0
47.254791	0.792279	mountain	9	0	0.000000	0.703374	1	0	0	0	CorrectOmission	0.184670	0.606908	1	0
48.047054	0.792247	city	2	1	0.645711	0.645711	0	1	0	0	CorrectCommission	0.355055	0.564327	1	0
48.839314	0.792270	mountain	2	1	0.546852	0.546852	0	0	1	0	CommissionError	1.280392	0.525160	1	0
49.631580	0.792263	city	10	1	0.596258	0.596258	0	1	0	0	CorrectCommission	0.817943	0.489672	1	0
50.423950	0.792477	city	1	1	0.714061	0.714061	0	1	0	0	CorrectCommission	0.284708	0.458387	1	0
51.216221	0.792061	city	7	1	0.695054	0.695054	0	1	0	0	CorrectCommission	0.106798	0.431944	1	0
52.008377	0.792252	city	3	1	0.695317	0.695317	0	1	0	0	CorrectCommission	0.109258	0.410945	1	0
52.800659	0.792310	mountain	1	0	0.000000	0.702054	1	0	0	0	CorrectOmission	0.172320	0.395824	1	0
53.592976	0.792326	city	2	1	0.695239	0.695239	0	1	0	0	CorrectCommission	0.108533	0.386735	1	0
54.385326	0.792376	city	10	1	0.654846	0.654846	0	1	0	0	CorrectCommission	0.269556	0.383497	1	0
55.177544	0.792055	city	4	1	0.744994	0.744994	0	1	0	0	CorrectCommission	0.574238	0.385527	1	0
55.969700	0.792260	city	2	1	0.744891	0.744891	0	1	0	0	CorrectCommission	0.573274	0.391853	1	0
56.761959	0.792261	city	8	1	0.709649	0.709649	0	1	0	0	CorrectCommission	0.243406	0.401202	1	0
57.554333	0.792482	city	10	1	0.695300	0.695300	0	1	0	0	CorrectCommission	0.109099	0.412115	1	0
58.346596	0.792046	city	4	1	0.695073	0.695073	0	1	0	0	CorrectCommission	0.106973	0.423041	1	0
59.138752	0.792266	city	1	1	0.601470	0.601470	0	1	0	0	CorrectCommission	0.769156	0.432487	1	0
59.931019	0.792265	city	6	1	0.551233	0.551233	0	1	0	0	CorrectCommission	1.239380	0.439126	1	0
60.723297	0.792296	city	5	1	0.645793	0.645793	0	1	0	0	CorrectCommission	0.354292	0.441933	1	0
61.515617	0.792342	city	7	1	0.695729	0.695729	0	1	0	0	CorrectCommission	0.113119	0.440292	1	0
62.307865	0.792155	city	2	1	0.606996	0.606996	0	1	0	0	CorrectCommission	0.717430	0.433997	1	0
63.100075	0.792265	city	5	1	0.662811	0.662811	0	1	0	0	CorrectCommission	0.194997	0.423280	1	0
63.892342	0.792265	city	9	1	0.563849	0.563849	0	1	0	0	CorrectCommission	1.121292	0.408777	1	0
64.684662	0.792373	city	3	1	0.645892	0.645892	0	1	0	0	CorrectCommission	0.353359	0.391409	1	0
65.476921	0.792155	city	7	1	0.645817	0.645817	0	1	0	0	CorrectCommission	0.354068	0.372343	1	0
66.269150	0.792301	city	4	1	0.696020	0.696020	0	1	0	0	CorrectCommission	0.115841	0.352788	1	0
67.061417	0.792230	mountain	2	0	0.000000	0.670727	1	0	0	0	CorrectOmission	0.120906	0.333928	1	0
67.853775	0.792483	city	7	1	0.646268	0.646268	0	1	0	0	CorrectCommission	0.349847	0.316801	1	1
68.646042	0.792053	city	6	1	0.698973	0.698973	0	1	0	0	CorrectCommission	0.143481	0.302224	1	1
69.438194	0.792256	mountain	4	0	0.000000	0.714743	1	0	0	0	CorrectOmission	0.291092	0.290766	1	1
70.230461	0.792269	city	3	1	0.707475	0.707475	0	1	0	0	CorrectCommission	0.223061	0.282712	1	1
71.022751	0.792312	mountain	3	0	0.000000	0.691065	1	0	0	0	CorrectOmission	0.069464	0.278115	1	1
71.815063	0.792322	city	5	1	0.658031	0.658031	0	1	0	0	CorrectCommission	0.239738	0.276827	1	1
72.607414	0.792375	city	10	1	0.600890	0.600890	0	1	0	0	CorrectCommission	0.774587	0.278545	1	1
73.399628	0.792047	city	5	1	0.695068	0.695068	0	1	0	0	CorrectCommission	0.106925	0.282845	1	1
74.191788	0.792282	city	2	1	0.704509	0.704509	0	1	0	0	CorrectCommission	0.195299	0.289246	1	1
74.984055	0.792251	city	10	1	0.695233	0.695233	0	1	0	0	CorrectCommission	0.108474	0.297206	1	1
