onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433898	0.792481	city	6	1	0.749555	0.749555	0	1	0	0	CorrectCommission	1.136444	1.136444	0	1
9.226163	0.792048	city	9	1	0.547122	0.547122	0	1	0	0	CorrectCommission	0.685893	1.089434	0	1
10.018318	0.792263	city	5	1	0.655658	0.655658	0	1	0	0	CorrectCommission	0.291165	1.045372	0	1
10.810582	0.792264	city	4	1	0.564910	0.564910	0	1	0	0	CorrectCommission	0.525763	1.006730	0	1
11.602870	0.792312	city	5	1	0.547033	0.547033	0	1	0	0	CorrectCommission	0.686700	0.975132	0	1
12.395136	0.792221	city	2	1	0.502564	0.502564	0	1	0	0	CorrectCommission	1.087016	0.951121	0	1
13.187378	0.792262	city	9	1	0.565307	0.565307	0	1	0	0	CorrectCommission	0.522189	0.934100	0	1
13.979695	0.792373	city	6	1	0.547444	0.547444	0	1	0	0	CorrectCommission	0.682999	0.922481	0	1
14.772069	0.792374	city	7	1	0.497102	0.497102	0	1	0	0	CorrectCommission	1.136182	0.913900	0	1
15.564388	0.792265	city	6	1	0.514511	0.514511	0	1	0	0	CorrectCommission	0.979466	0.905685	0	1
16.356548	0.792056	city	3	1	0.514930	0.514930	0	1	0	0	CorrectCommission	0.975696	0.895243	0	1
17.148706	0.792260	city	8	1	0.497273	0.497273	0	1	0	0	CorrectCommission	1.134646	0.880474	0	1
17.941006	0.792336	city	4	1	0.458891	0.458891	0	1	0	0	CorrectCommission	1.480165	0.860106	0	1
18.733322	0.792296	mountain	10	1	0.465919	0.465919	0	0	1	0	CommissionError	1.416900	0.833894	0	1
19.525547	0.792155	city	6	1	0.546618	0.546618	0	1	0	0	CorrectCommission	0.690433	0.802656	0	1
20.317867	0.792483	city	4	1	0.546736	0.546736	0	1	0	0	CorrectCommission	0.689368	0.768137	0	1
21.110134	0.792051	city	10	1	0.506256	0.506256	0	1	0	0	CorrectCommission	1.053783	0.732702	0	1
21.902288	0.792259	city	7	1	0.650948	0.650948	0	1	0	0	CorrectCommission	0.248766	0.698991	0	1
22.694561	0.792284	city	8	1	0.596830	0.596830	0	1	0	0	CorrectCommission	0.238419	0.669512	0	1
23.486828	0.792251	mountain	10	0	0.000000	0.636948	1	0	0	0	CorrectOmission	0.122738	0.646251	1	1
24.279087	0.792266	city	1	1	0.695265	0.695265	0	1	0	0	CorrectCommission	0.647711	0.630412	1	1
25.071350	0.792260	city	7	1	0.695738	0.695738	0	1	0	0	CorrectCommission	0.651974	0.622231	1	1
25.863613	0.792269	city	10	1	0.601283	0.601283	0	1	0	0	CorrectCommission	0.198329	0.621030	1	1
26.655880	0.792262	city	5	1	0.645751	0.645751	0	1	0	0	CorrectCommission	0.201984	0.625342	1	1
27.448141	0.792263	city	2	1	0.554703	0.554703	0	1	0	0	CorrectCommission	0.617652	0.633170	1	1
28.240406	0.792268	city	8	1	0.546835	0.546835	0	1	0	0	CorrectCommission	0.688479	0.642328	1	1
29.032782	0.792480	city	1	1	0.463043	0.463043	0	1	0	0	CorrectCommission	1.442785	0.650806	1	1
29.825045	0.792048	mountain	2	0	0.000000	0.664232	1	0	0	0	CorrectOmission	0.368352	0.657047	1	1
