onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.421738	0.795798	city	2	1	0.765020	0.765020	0	1	0	0	CorrectCommission	1.578857	1.578857	0	1
9.217648	0.796021	mountain	1	0	0.000000	0.714298	1	0	0	0	CorrectOmission	0.881008	1.514591	0	1
10.013449	0.795581	city	6	1	0.648535	0.648535	0	1	0	0	CorrectCommission	0.023780	1.453504	0	1
10.809142	0.795806	city	1	1	0.552690	0.552690	0	1	0	0	CorrectCommission	1.342445	1.398414	0	1
11.604947	0.795802	city	8	1	0.560482	0.560482	0	1	0	0	CorrectCommission	1.235233	1.351393	0	1
12.400857	0.796018	city	1	1	0.551206	0.551206	0	1	0	0	CorrectCommission	1.362863	1.313644	0	1
13.196657	0.795581	city	7	1	0.558868	0.558868	0	1	0	0	CorrectCommission	1.257443	1.285409	0	1
13.992357	0.795819	city	4	1	0.598909	0.598909	0	1	0	0	CorrectCommission	0.706550	1.266014	0	1
14.788158	0.795784	city	7	1	0.559112	0.559112	0	1	0	0	CorrectCommission	1.254090	1.254040	0	1
15.583953	0.795804	city	4	1	0.550906	0.550906	0	1	0	0	CorrectCommission	1.366983	1.247456	0	1
16.379808	0.795907	city	3	1	0.499400	0.499400	0	1	0	0	CorrectCommission	2.075619	1.243883	0	1
17.175718	0.795912	city	5	1	0.598783	0.598783	0	1	0	0	CorrectCommission	0.708281	1.240776	0	1
17.971519	0.795691	city	9	1	0.609944	0.609944	0	1	0	0	CorrectCommission	0.554724	1.235702	0	1
18.767212	0.795694	city	5	1	0.549040	0.549040	0	1	0	0	CorrectCommission	1.392662	1.226418	0	1
19.562969	0.795821	city	10	1	0.499695	0.499695	0	1	0	0	CorrectCommission	2.071557	1.211047	0	1
20.358772	0.795783	city	9	1	0.549200	0.549200	0	1	0	0	CorrectCommission	1.390463	1.188225	0	1
21.154566	0.795805	mountain	1	0	0.000000	0.565007	1	0	0	0	CorrectOmission	1.172984	1.157288	0	1
21.950367	0.795797	city	3	1	0.564202	0.564202	0	1	0	0	CorrectCommission	1.184055	1.118284	0	1
22.746220	0.795909	city	6	1	0.563871	0.563871	0	1	0	0	CorrectCommission	1.188613	1.072033	0	1
23.542023	0.795697	city	4	1	0.549348	0.549348	0	1	0	0	CorrectCommission	1.388415	1.020111	0	1
24.337879	0.796017	city	2	1	0.549556	0.549556	0	1	0	0	CorrectCommission	1.385555	0.964719	0	1
25.133736	0.795694	city	6	1	0.607784	0.607784	0	1	0	0	CorrectCommission	0.584444	0.908549	0	1
25.929482	0.795800	city	9	1	0.560898	0.560898	0	1	0	0	CorrectCommission	1.229506	0.854550	0	1
26.725338	0.795911	city	6	1	0.660900	0.660900	0	1	0	0	CorrectCommission	0.146350	0.805617	0	1
27.521086	0.795586	city	2	1	0.648388	0.648388	0	1	0	0	CorrectCommission	0.025797	0.764395	0	1
28.316780	0.795802	city	5	1	0.606446	0.606446	0	1	0	0	CorrectCommission	0.602852	0.732947	1	1
29.112690	0.796017	city	2	1	0.599540	0.599540	0	1	0	0	CorrectCommission	0.697869	0.712648	1	1
29.908493	0.795590	city	9	1	0.599037	0.599037	0	1	0	0	CorrectCommission	0.704778	0.704097	1	1
30.704185	0.795797	city	6	1	0.649053	0.649053	0	1	0	0	CorrectCommission	0.016644	0.707128	1	1
31.499987	0.795804	mountain	7	0	0.000000	0.676472	1	0	0	0	CorrectOmission	0.360588	0.720914	1	1
32.295898	0.796017	city	7	1	0.698479	0.698479	0	1	0	0	CorrectCommission	0.663372	0.744069	1	1
