onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433806	0.792264	mountain	9	1	0.602770	0.602770	0	0	1	0	CommissionError	0.971804	0.971804	0	0
9.226179	0.792482	city	5	1	0.546804	0.546804	0	1	0	0	CorrectCommission	1.364117	1.050769	0	0
10.018475	0.792108	mountain	8	1	0.402806	0.402806	0	0	1	0	CommissionError	2.373525	1.127285	0	0
10.810626	0.792195	city	9	1	0.850770	0.850770	0	1	0	0	CorrectCommission	0.766639	1.198855	0	0
11.602861	0.792275	city	6	1	0.603000	0.603000	0	1	0	0	CorrectCommission	0.970195	1.262995	0	0
12.395240	0.792482	city	4	1	0.553761	0.553761	0	1	0	0	CorrectCommission	1.315352	1.317166	0	0
13.187504	0.792046	city	8	1	0.447888	0.447888	0	1	0	0	CorrectCommission	2.057505	1.358927	0	0
13.979714	0.792375	city	4	1	0.611798	0.611798	0	1	0	0	CorrectCommission	0.908521	1.386075	0	0
14.772088	0.792373	city	8	1	0.546674	0.546674	0	1	0	0	CorrectCommission	1.365028	1.396923	0	0
15.564299	0.792048	city	10	1	0.497831	0.497831	0	1	0	0	CorrectCommission	1.707413	1.390546	0	0
16.356455	0.792264	city	7	1	0.398345	0.398345	0	1	0	0	CorrectCommission	2.404797	1.367046	0	0
17.148720	0.792266	city	3	1	0.398288	0.398288	0	1	0	0	CorrectCommission	2.405193	1.327731	0	0
17.941008	0.792311	city	5	1	0.457209	0.457209	0	1	0	0	CorrectCommission	1.992168	1.275164	0	0
18.733273	0.792219	mountain	3	1	0.497194	0.497194	0	0	1	0	CommissionError	1.711880	1.213000	0	0
19.525515	0.792265	city	1	1	0.657847	0.657847	0	1	0	0	CorrectCommission	0.585724	1.145664	0	0
20.317780	0.792265	mountain	4	0	0.000000	0.701444	1	0	0	0	CorrectOmission	0.280118	1.077866	0	0
21.110098	0.792370	city	1	1	0.695548	0.695548	0	1	0	0	CorrectCommission	0.321448	1.014112	0	0
21.902363	0.792160	city	7	1	0.707723	0.707723	0	1	0	0	CorrectCommission	0.236100	0.958187	0	0
22.694683	0.792478	city	6	1	0.655102	0.655102	0	1	0	0	CorrectCommission	0.604964	0.912817	0	0
23.486946	0.792050	mountain	5	0	0.000000	0.605311	1	0	0	0	CorrectOmission	0.953997	0.879462	0	0
24.279102	0.792261	mountain	6	0	0.000000	0.593641	1	0	0	0	CorrectOmission	1.035799	0.858342	0	0
25.071474	0.792483	city	8	1	0.655387	0.655387	0	1	0	0	CorrectCommission	0.602971	0.848521	0	0
25.863768	0.792104	mountain	7	0	0.000000	0.825841	1	0	0	0	CorrectOmission	0.591887	0.848160	0	0
26.655926	0.792211	city	4	1	0.893332	0.893332	0	1	0	0	CorrectCommission	1.064993	0.854776	0	0
27.448164	0.792265	city	6	1	0.646190	0.646190	0	1	0	0	CorrectCommission	0.667435	0.865504	0	0
28.240440	0.792287	city	9	1	0.551481	0.551481	0	1	0	0	CorrectCommission	1.331335	0.877411	0	0
29.032703	0.792239	mountain	5	0	0.000000	0.632285	1	0	0	0	CorrectOmission	0.764909	0.887647	0	0
