onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433790	0.792246	city	4	1	0.949314	0.949314	0	1	0	0	CorrectCommission	1.305633	1.305633	0	0
9.226154	0.792482	mountain	2	0	0.000000	0.737416	1	0	0	0	CorrectOmission	0.183968	1.193189	0	0
10.018473	0.792156	city	8	1	0.596155	0.596155	0	1	0	0	CorrectCommission	1.177008	1.082062	0	0
10.810628	0.792155	city	5	1	0.596167	0.596167	0	1	0	0	CorrectCommission	1.176925	0.973610	0	0
11.602839	0.792265	city	9	1	0.596348	0.596348	0	1	0	0	CorrectCommission	1.175653	0.869361	0	0
12.395103	0.792264	city	10	1	0.596703	0.596703	0	1	0	0	CorrectCommission	1.173153	0.770998	0	0
13.187372	0.792275	city	1	1	0.745339	0.745339	0	1	0	0	CorrectCommission	0.128274	0.680293	0	0
13.979692	0.792367	city	10	1	0.744989	0.744989	0	1	0	0	CorrectCommission	0.130733	0.599029	1	0
14.771977	0.792202	city	3	1	0.710917	0.710917	0	1	0	0	CorrectCommission	0.370255	0.528798	1	0
15.564189	0.792222	city	5	1	0.758849	0.758849	0	1	0	0	CorrectCommission	0.033303	0.470828	1	0
16.356432	0.792263	city	4	1	0.810005	0.810005	0	1	0	0	CorrectCommission	0.326316	0.425837	1	0
17.148693	0.792262	city	2	1	0.794972	0.794972	0	1	0	0	CorrectCommission	0.220637	0.393869	1	0
17.941065	0.792483	city	10	1	0.753818	0.753818	0	1	0	0	CorrectCommission	0.068668	0.374254	1	0
18.733332	0.792048	city	7	1	0.749580	0.749580	0	1	0	0	CorrectCommission	0.098457	0.365600	1	0
19.525488	0.792266	city	5	1	0.745090	0.745090	0	1	0	0	CorrectCommission	0.130023	0.365905	1	0
20.317753	0.792264	city	1	1	0.710121	0.710121	0	1	0	0	CorrectCommission	0.375848	0.372731	1	0
21.110031	0.792293	city	3	1	0.761216	0.761216	0	1	0	0	CorrectCommission	0.016659	0.383431	1	0
