onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	Reward_trial
8.433851	0.792375	city	2	1	0.794362	0.794362	0	1	0	0	CorrectCommission	1.052986	1.052986	0	1
9.226116	0.792156	city	6	1	0.596700	0.596700	0	1	0	0	CorrectCommission	1.044481	1.041816	0	1
10.018380	0.792373	city	4	1	0.645794	0.645794	0	1	0	0	CorrectCommission	0.523526	1.031554	0	1
10.810648	0.792163	city	3	1	0.596169	0.596169	0	1	0	0	CorrectCommission	1.050120	1.022915	0	1
11.602861	0.792263	city	10	1	0.646254	0.646254	0	1	0	0	CorrectCommission	0.518647	1.016304	0	1
12.395231	0.792476	city	1	1	0.596292	0.596292	0	1	0	0	CorrectCommission	1.048811	1.011760	0	1
13.187493	0.792049	city	7	1	0.596145	0.596145	0	1	0	0	CorrectCommission	1.050370	1.008947	0	1
13.979705	0.792374	city	3	1	0.605054	0.605054	0	1	0	0	CorrectCommission	0.955838	1.007303	0	1
14.771971	0.792158	city	1	1	0.596163	0.596163	0	1	0	0	CorrectCommission	1.050185	1.006212	0	1
15.564183	0.792268	city	3	1	0.548607	0.548607	0	1	0	0	CorrectCommission	1.554819	1.005172	0	1
16.356501	0.792365	city	5	1	0.596996	0.596996	0	1	0	0	CorrectCommission	1.041344	1.003943	0	1
17.148762	0.792159	city	7	1	0.599660	0.599660	0	1	0	0	CorrectCommission	1.013071	1.002687	0	1
17.941082	0.792481	city	8	1	0.596351	0.596351	0	1	0	0	CorrectCommission	1.048182	1.001946	0	1
18.733400	0.792156	city	3	1	0.596174	0.596174	0	1	0	0	CorrectCommission	1.050066	1.002583	0	1
19.525665	0.792375	city	8	1	0.598611	0.598611	0	1	0	0	CorrectCommission	1.024207	1.005632	0	1
20.317877	0.792046	city	5	1	0.645564	0.645564	0	1	0	0	CorrectCommission	0.525972	1.012119	0	1
21.110140	0.792481	city	7	1	0.695266	0.695266	0	1	0	0	CorrectCommission	0.001442	1.022905	0	1
21.902460	0.792157	mountain	8	0	0.000000	0.827161	1	0	0	0	CorrectOmission	1.401034	1.038517	0	1
22.694616	0.792159	city	6	1	0.893276	0.893276	0	1	0	0	CorrectCommission	2.102606	1.058947	0	1
23.486828	0.792262	city	4	1	0.745638	0.745638	0	1	0	0	CorrectCommission	0.535959	1.083663	0	1
24.279118	0.792319	city	6	1	0.646243	0.646243	0	1	0	0	CorrectCommission	0.518762	1.111590	0	1
25.071438	0.792319	city	1	1	0.546910	0.546910	0	1	0	0	CorrectCommission	1.572817	1.141101	0	1
25.863674	0.792156	city	10	1	0.615833	0.615833	0	1	0	0	CorrectCommission	0.841451	1.170089	0	1
26.655993	0.792481	city	8	1	0.605589	0.605589	0	1	0	0	CorrectCommission	0.950160	1.196179	0	1
27.448259	0.792050	city	6	1	0.596464	0.596464	0	1	0	0	CorrectCommission	1.046990	1.216887	0	1
28.240414	0.792260	city	10	1	0.497271	0.497271	0	1	0	0	CorrectCommission	2.099560	1.229846	0	1
29.032732	0.792375	city	2	1	0.547039	0.547039	0	1	0	0	CorrectCommission	1.571450	1.233064	0	1
29.825106	0.792374	city	4	1	0.546619	0.546619	0	1	0	0	CorrectCommission	1.575907	1.225147	0	1
30.617315	0.792046	city	3	1	0.546531	0.546531	0	1	0	0	CorrectCommission	1.576845	1.205443	0	1
