onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.653096	1.279552	city	3	1	1.731885	1.731885	0	1	0	0	CorrectCommission	1.339540	1.339540	0	0	44
1.932669	1.279593	city	7	1	1.177362	1.177362	0	1	0	0	CorrectCommission	0.452827	1.327056	0	0	44
3.212257	1.279582	city	2	1	0.769885	0.769885	0	1	0	0	CorrectCommission	1.769905	1.316163	0	0	44
4.498502	1.292909	city	4	1	0.767189	0.767189	0	1	0	0	CorrectCommission	1.778619	1.308159	0	0	44
5.784653	1.279393	city	1	1	0.914971	0.914971	0	1	0	0	CorrectCommission	1.300948	1.303950	0	0	44
7.070884	1.293067	city	2	1	1.617938	1.617938	0	1	0	0	CorrectCommission	0.971234	1.303859	0	0	44
8.357127	1.279420	city	4	1	1.178218	1.178218	0	1	0	0	CorrectCommission	0.450062	1.307515	0	0	44
9.636695	1.279715	city	10	1	1.018105	1.018105	0	1	0	0	CorrectCommission	0.967590	1.313905	0	0	44
10.936363	1.319622	mountain	10	0	0.000000	0.959976	1	0	0	0	CorrectOmission	1.155478	1.321415	0	0	44
12.242579	1.292810	city	8	1	0.890776	0.890776	0	1	0	0	CorrectCommission	1.379153	1.328127	0	0	44
13.528811	1.279653	city	1	1	0.697446	0.697446	0	1	0	0	CorrectCommission	2.004047	1.332058	0	0	44
14.808436	1.279599	city	10	1	0.821616	0.821616	0	1	0	0	CorrectCommission	1.602695	1.331483	0	0	44
16.088015	1.279557	city	7	1	0.836241	0.836241	0	1	0	0	CorrectCommission	1.555425	1.325226	0	0	44
17.374252	1.292919	mountain	3	1	0.655015	0.655015	0	0	1	0	CommissionError	2.141197	1.312794	0	0	44
18.660496	1.279568	city	9	1	0.768024	0.768024	0	1	0	0	CorrectCommission	1.775921	1.294379	0	0	44
19.946701	1.292843	city	10	1	1.722379	1.722379	0	1	0	0	CorrectCommission	1.308814	1.270787	0	0	44
21.232943	1.279640	city	4	1	1.444923	1.444923	0	1	0	0	CorrectCommission	0.412002	1.243158	0	0	44
22.512579	1.279632	city	9	1	1.124210	1.124210	0	1	0	0	CorrectCommission	0.624628	1.212755	0	0	44
23.818827	1.332863	city	4	1	1.685103	1.685103	0	1	0	0	CorrectCommission	1.188329	1.180667	0	0	44
25.125034	1.279549	city	9	1	1.249565	1.249565	0	1	0	0	CorrectCommission	0.219447	1.147719	0	0	44
26.417852	1.306087	city	8	1	0.876438	0.876438	0	1	0	0	CorrectCommission	1.425496	1.114443	0	0	44
27.710777	1.279764	mountain	4	1	0.539142	0.539142	0	0	1	0	CommissionError	2.515729	1.081078	0	0	44
28.990362	1.279407	city	2	1	0.857921	0.857921	0	1	0	0	CorrectCommission	1.485348	1.047793	0	0	44
30.269875	1.279619	city	3	1	1.517246	1.517246	0	1	0	0	CorrectCommission	0.645769	1.014856	0	0	44
31.549530	1.279689	city	7	1	1.136592	1.136592	0	1	0	0	CorrectCommission	0.584609	0.982632	0	0	44
32.829193	1.279638	city	9	1	1.510274	1.510274	0	1	0	0	CorrectCommission	0.623234	0.951670	0	0	44
34.115448	1.292872	city	3	1	1.751764	1.751764	0	1	0	0	CorrectCommission	1.403796	0.922698	0	0	44
35.408337	1.292909	city	9	1	1.325571	1.325571	0	1	0	0	CorrectCommission	0.026223	0.896534	0	0	44
36.694569	1.279551	city	8	1	0.918568	0.918568	0	1	0	0	CorrectCommission	1.289321	0.874050	0	0	44
37.974148	1.279607	city	3	1	1.569792	1.569792	0	1	0	0	CorrectCommission	0.815612	0.855998	0	0	44
39.260403	1.292902	city	1	1	1.053767	1.053767	0	1	0	0	CorrectCommission	0.852321	0.843014	0	0	44
40.546600	1.279493	city	8	1	1.456589	1.456589	0	1	0	0	CorrectCommission	0.449710	0.835501	0	0	44
41.846169	1.319647	city	10	1	1.008481	1.008481	0	1	0	0	CorrectCommission	0.998698	0.833613	0	0	44
43.152451	1.292914	city	2	1	1.471875	1.471875	0	1	0	0	CorrectCommission	0.499119	0.837195	0	0	44
44.438618	1.279418	city	5	1	0.929935	0.929935	0	1	0	0	CorrectCommission	1.252580	0.845780	0	0	44
45.724766	1.292885	city	4	1	1.369228	1.369228	0	1	0	0	CorrectCommission	0.167336	0.858524	0	0	44
47.011078	1.279739	city	7	1	0.923834	0.923834	0	1	0	0	CorrectCommission	1.272299	0.874340	0	0	44
48.290665	1.279433	city	10	1	1.461061	1.461061	0	1	0	0	CorrectCommission	0.464165	0.891856	0	0	44
49.590176	1.319588	city	1	1	1.740520	1.740520	0	1	0	0	CorrectCommission	1.367452	0.909626	0	0	44
53.362343	6.224742	break	0	1	1.221377	1.221377	0	0	0	0	ThoughtProbe	0.310559	0.926179	0	44	44
57.121189	1.292952	city	1	1	1.207528	1.207528	0	1	0	0	CorrectCommission	0.355323	0.940291	0	0	4.452941e+01
58.407368	1.279408	mountain	1	1	0.704810	0.704810	0	0	1	0	CommissionError	1.980245	0.951146	0	0	4.505882e+01
59.693600	1.293055	city	1	1	0.621068	0.621068	0	1	0	0	CorrectCommission	2.250920	0.958401	0	0	4.558824e+01
61.006531	1.332808	city	9	1	1.525030	1.525030	0	1	0	0	CorrectCommission	0.670928	0.962343	0	0	4.611765e+01
62.339413	1.332956	city	4	1	1.120258	1.120258	0	1	0	0	CorrectCommission	0.637404	0.963858	0	0	4.664706e+01
63.672272	1.332765	city	8	1	1.620319	1.620319	0	1	0	0	CorrectCommission	0.978930	0.964225	0	0	4.717647e+01
64.985184	1.293062	city	6	1	1.715200	1.715200	0	1	0	0	CorrectCommission	1.285610	0.964879	0	0	4.770588e+01
66.291481	1.319526	city	8	1	1.235030	1.235030	0	1	0	0	CorrectCommission	0.266428	0.967112	0	0	4.823529e+01
67.604370	1.306259	city	7	1	1.602980	1.602980	0	1	0	0	CorrectCommission	0.922884	0.971796	0	0	4.876471e+01
68.910622	1.306240	city	4	1	1.095267	1.095267	0	1	0	0	CorrectCommission	0.718181	0.979154	0	0	4.929412e+01
70.223541	1.319590	city	5	1	1.269915	1.269915	0	1	0	0	CorrectCommission	0.153672	0.988652	0	0	4.982353e+01
71.523132	1.279595	city	2	1	0.965443	0.965443	0	1	0	0	CorrectCommission	1.137809	0.999067	0	0	5.035294e+01
72.815987	1.306111	city	5	1	0.788924	0.788924	0	1	0	0	CorrectCommission	1.708366	1.008585	0	0	5.088235e+01
74.108887	1.279689	city	1	1	1.723575	1.723575	0	1	0	0	CorrectCommission	1.312682	1.015145	0	0	5.141176e+01
75.388504	1.279552	mountain	5	0	0.000000	1.445652	1	0	0	0	CorrectOmission	0.414359	1.016747	0	0	5.194118e+01
76.681328	1.306103	city	4	1	0.832192	0.832192	0	1	0	0	CorrectCommission	1.568511	1.011777	0	0	5.247059e+01
77.987579	1.306391	city	9	1	0.760233	0.760233	0	1	0	0	CorrectCommission	1.801103	0.999222	0	0	53
79.300545	1.319538	city	6	1	1.808443	1.808443	0	1	0	0	CorrectCommission	1.586999	0.978901	0	0	5.352941e+01
80.613434	1.306246	city	7	1	1.426950	1.426950	0	1	0	0	CorrectCommission	0.353909	0.951443	0	0	5.405882e+01
81.913010	1.292905	city	3	1	1.084700	1.084700	0	1	0	0	CorrectCommission	0.752336	0.918280	0	0	5.458824e+01
83.205841	1.292752	city	8	1	0.821284	0.821284	0	1	0	0	CorrectCommission	1.603770	0.881344	0	0	5.511765e+01
84.492088	1.279749	city	2	1	1.379095	1.379095	0	1	0	0	CorrectCommission	0.199228	0.842932	0	0	5.564706e+01
85.805084	1.346240	city	1	1	1.071557	1.071557	0	1	0	0	CorrectCommission	0.794820	0.805453	0	0	5.617647e+01
87.137970	1.319539	city	8	1	1.440183	1.440183	0	1	0	0	CorrectCommission	0.396680	0.771094	1	0	5.670588e+01
88.457458	1.319433	city	7	1	1.072537	1.072537	0	1	0	0	CorrectCommission	0.791651	0.741692	1	0	5.723529e+01
89.777016	1.319681	city	5	1	0.997077	0.997077	0	1	0	0	CorrectCommission	1.035557	0.718594	1	0	5.776471e+01
91.089989	1.306271	city	8	1	1.225190	1.225190	0	1	0	0	CorrectCommission	0.298235	0.702569	1	0	5.829412e+01
92.396248	1.306237	city	3	1	1.286047	1.286047	0	1	0	0	CorrectCommission	0.101528	0.693818	1	0	5.882353e+01
93.709137	1.319547	city	5	1	1.472712	1.472712	0	1	0	0	CorrectCommission	0.501822	0.691983	1	0	5.935294e+01
95.028702	1.319580	city	6	1	1.119669	1.119669	0	1	0	0	CorrectCommission	0.639307	0.696231	1	0	5.988235e+01
96.334946	1.292917	city	2	1	0.921430	0.921430	0	1	0	0	CorrectCommission	1.280071	0.705382	1	0	6.041176e+01
97.627777	1.292740	city	6	1	1.206433	1.206433	0	1	0	0	CorrectCommission	0.358862	0.717982	1	0	6.094118e+01
98.934006	1.319713	city	4	1	1.610619	1.610619	0	1	0	0	CorrectCommission	0.947575	0.732492	1	0	6.147059e+01
102.106323	5.024927	break	0	0	0.000000	1.561208	0	0	0	0	ThoughtProbe	0.787865	0.747323	1	62	62
105.271935	1.306300	city	5	1	1.260744	1.260744	0	1	0	0	CorrectCommission	0.183315	0.760956	1	0	6.171739e+01
106.564896	1.279620	city	4	1	0.911772	0.911772	0	1	0	0	CorrectCommission	1.311288	0.772059	1	0	6.143478e+01
107.857742	1.306069	city	2	1	1.645264	1.645264	0	1	0	0	CorrectCommission	1.059558	0.779525	1	0	6.115217e+01
109.163918	1.306275	city	7	1	1.151414	1.151414	0	1	0	0	CorrectCommission	0.536700	0.782564	1	0	6.086957e+01
110.483559	1.333006	city	5	1	1.684053	1.684053	0	1	0	0	CorrectCommission	1.184936	0.780780	1	0	6.058696e+01
111.823105	1.346088	city	4	1	1.301199	1.301199	0	1	0	0	CorrectCommission	0.052552	0.774156	1	0	6.030435e+01
113.136009	1.279727	city	1	1	0.827429	0.827429	0	1	0	0	CorrectCommission	1.583906	0.763180	1	0	6.002174e+01
114.442322	1.332902	city	2	1	1.694564	1.694564	0	1	0	0	CorrectCommission	1.218911	0.748676	1	0	5.973913e+01
