onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652660	1.279568	city	10	1	1.176958	1.176958	0	1	0	0	CorrectCommission	0.239418	0.239418	1	0	10
1.932326	1.279765	city	8	1	0.861264	0.861264	0	1	0	0	CorrectCommission	1.329762	0.296287	1	0	10
3.211980	1.279544	mountain	10	0	0.000000	0.886557	1	0	0	0	CorrectOmission	1.204041	0.350151	1	0	10
4.491540	1.279577	city	2	1	1.070528	1.070528	0	1	0	0	CorrectCommission	0.289599	0.398443	1	0	10
5.771114	1.279570	city	3	1	1.230868	1.230868	0	1	0	0	CorrectCommission	0.507383	0.439339	1	0	10
7.050615	1.279432	city	7	1	1.391993	1.391993	0	1	0	0	CorrectCommission	1.308267	0.471926	1	0	10
8.330213	1.279765	city	9	1	1.019172	1.019172	0	1	0	0	CorrectCommission	0.544870	0.496240	1	0	10
9.609872	1.279554	city	8	1	1.088612	1.088612	0	1	0	0	CorrectCommission	0.199709	0.513184	1	0	10
10.889438	1.279578	city	2	1	0.964766	0.964766	0	1	0	0	CorrectCommission	0.815295	0.524229	1	0	10
12.169006	1.279559	city	7	1	1.129254	1.129254	0	1	0	0	CorrectCommission	0.002303	0.531121	1	0	10
13.448462	1.279354	city	8	1	0.914764	0.914764	0	1	0	0	CorrectCommission	1.063838	0.535570	1	0	10
14.727886	1.279493	city	6	1	1.139005	1.139005	0	1	0	0	CorrectCommission	0.050772	0.538937	1	0	10
16.007553	1.279843	city	4	1	1.123842	1.123842	0	1	0	0	CorrectCommission	0.024598	0.542145	1	0	10
17.287298	1.279647	city	5	1	0.941443	0.941443	0	1	0	0	CorrectCommission	0.931226	0.545524	1	0	10
18.566906	1.279566	mountain	8	0	0.000000	1.082666	1	0	0	0	CorrectOmission	0.229265	0.548874	1	0	10
19.846479	1.279584	city	2	1	1.287422	1.287422	0	1	0	0	CorrectCommission	0.788491	0.551640	1	0	10
21.126064	1.279586	city	4	1	1.295622	1.295622	0	1	0	0	CorrectCommission	0.829247	0.553078	1	0	10
22.405573	1.279429	mountain	6	1	1.179702	1.179702	0	0	1	0	CommissionError	0.253060	0.552511	1	0	10
23.685152	1.279729	city	6	1	1.389556	1.389556	0	1	0	0	CorrectCommission	1.296156	0.549502	1	0	10
24.964802	1.279573	city	4	1	1.287967	1.287967	0	1	0	0	CorrectCommission	0.791200	0.543940	1	0	10
26.244371	1.279564	city	3	1	1.177396	1.177396	0	1	0	0	CorrectCommission	0.241597	0.536174	1	0	10
27.523897	1.279489	city	10	1	1.089408	1.089408	0	1	0	0	CorrectCommission	0.195754	0.526939	1	0	10
28.803484	1.279682	city	3	1	1.287537	1.287537	0	1	0	0	CorrectCommission	0.789061	0.517230	1	0	10
30.083109	1.279569	city	5	1	1.142114	1.142114	0	1	0	0	CorrectCommission	0.066227	0.508164	1	0	10
31.362690	1.279592	city	3	1	1.340577	1.340577	0	1	0	0	CorrectCommission	1.052703	0.500835	1	0	10
32.642231	1.279493	city	5	1	1.234368	1.234368	0	1	0	0	CorrectCommission	0.524779	0.496116	1	0	10
33.921818	1.279676	mountain	9	0	0.000000	1.171901	1	0	0	0	CorrectOmission	0.214285	0.494556	1	0	10
35.201351	1.279391	city	2	1	1.127256	1.127256	0	1	0	0	CorrectCommission	0.007628	0.496256	1	0	10
36.480911	1.279735	city	8	1	1.074510	1.074510	0	1	0	0	CorrectCommission	0.269807	0.500883	1	0	10
37.760544	1.279531	city	7	1	1.079597	1.079597	0	1	0	0	CorrectCommission	0.244523	0.507681	1	0	10
39.040081	1.279540	city	9	1	1.022981	1.022981	0	1	0	0	CorrectCommission	0.525937	0.515614	1	0	10
40.339680	1.319662	city	5	1	0.936789	0.936789	0	1	0	0	CorrectCommission	0.954360	0.523557	1	0	10
41.639313	1.279599	city	1	1	0.872925	0.872925	0	1	0	0	CorrectCommission	1.271801	0.530475	1	0	10
42.918873	1.279521	city	2	1	1.018074	1.018074	0	1	0	0	CorrectCommission	0.550323	0.535583	1	0	10
44.198448	1.279632	city	7	1	1.085602	1.085602	0	1	0	0	CorrectCommission	0.214674	0.538547	1	0	10
45.478046	1.279567	city	2	1	1.023169	1.023169	0	1	0	0	CorrectCommission	0.525000	0.539528	1	0	10
46.777622	1.319583	city	5	1	1.013268	1.013268	0	1	0	0	CorrectCommission	0.574215	0.539180	1	0	10
48.077190	1.279552	city	2	1	0.982502	0.982502	0	1	0	0	CorrectCommission	0.727139	0.538637	1	0	10
49.356697	1.279462	city	4	1	1.192164	1.192164	0	1	0	0	CorrectCommission	0.315002	0.539437	1	0	10
50.636288	1.279722	city	3	1	1.017899	1.017899	0	1	0	0	CorrectCommission	0.551196	0.543421	1	0	10
51.915859	1.279422	city	1	1	1.020750	1.020750	0	1	0	0	CorrectCommission	0.537022	0.552578	1	0	10
53.195438	1.279731	city	4	1	1.081292	1.081292	0	1	0	0	CorrectCommission	0.236093	0.568834	1	0	10
54.475098	1.279587	city	3	1	0.928904	0.928904	0	1	0	0	CorrectCommission	0.993550	0.593910	1	0	10
55.754597	1.279418	city	6	1	1.085534	1.085534	0	1	0	0	CorrectCommission	0.215012	0.629061	1	0	10
57.034176	1.279739	city	10	1	1.082884	1.082884	0	1	0	0	CorrectCommission	0.228183	0.674934	1	0	10
60.633072	5.918052	break	0	1	1.092723	1.092723	0	0	0	0	ThoughtProbe	0.179274	0.731348	0	10	10
64.231842	1.279491	city	5	1	1.254281	1.254281	0	1	0	0	CorrectCommission	0.623758	0.797200	0	0	9.911765e+00
65.511421	1.279668	city	10	1	0.867366	0.867366	0	1	0	0	CorrectCommission	1.299433	0.870475	0	0	9.823529e+00
66.790993	1.279477	mountain	5	1	1.174966	1.174966	0	0	1	0	CommissionError	0.229517	0.948330	0	0	9.735294e+00
68.077225	1.292988	city	2	1	1.051890	1.051890	0	1	0	0	CorrectCommission	0.382242	1.027352	0	0	9.647059e+00
69.363472	1.279501	city	9	1	0.911426	0.911426	0	1	0	0	CorrectCommission	1.080429	1.103788	0	0	9.558824e+00
70.649719	1.292995	city	5	1	1.733962	1.733962	0	1	0	0	CorrectCommission	3.008052	1.173948	0	0	9.470588e+00
71.936005	1.279573	city	7	1	1.294490	1.294490	0	1	0	0	CorrectCommission	0.823623	1.234528	0	0	9.382353e+00
73.215591	1.279598	city	9	1	0.818939	0.818939	0	1	0	0	CorrectCommission	1.540142	1.283014	0	0	9.294118e+00
74.508476	1.306166	city	1	1	1.747626	1.747626	0	1	0	0	CorrectCommission	3.075973	1.317737	0	0	9.205882e+00
75.801384	1.279652	city	6	1	1.401493	1.401493	0	1	0	0	CorrectCommission	1.355487	1.337982	0	0	9.117647e+00
77.080917	1.279417	city	2	1	1.018434	1.018434	0	1	0	0	CorrectCommission	0.548537	1.343998	0	0	9.029412e+00
