onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652997	1.279560	mountain	10	0	0.000000	1.116063	1	0	0	0	CorrectOmission	0.856463	0.856463	0	0	36
1.932570	1.279585	city	8	1	1.121822	1.121822	0	1	0	0	CorrectCommission	0.830550	0.840217	0	0	36
3.212069	1.279413	city	5	1	1.127581	1.127581	0	1	0	0	CorrectCommission	0.804638	0.824852	0	0	36
4.491653	1.279756	city	1	1	1.053931	1.053931	0	1	0	0	CorrectCommission	1.136006	0.811110	0	0	36
5.771252	1.279443	city	5	1	1.122451	1.122451	0	1	0	0	CorrectCommission	0.827721	0.799391	0	0	36
7.050795	1.279643	mountain	8	0	0.000000	1.290085	1	0	0	0	CorrectOmission	0.073507	0.789765	0	0	36
8.330354	1.279473	city	5	1	1.388603	1.388603	0	1	0	0	CorrectCommission	0.369742	0.781884	0	0	36
9.609946	1.279713	city	4	1	1.249776	1.249776	0	1	0	0	CorrectCommission	0.254864	0.775091	0	0	36
10.889614	1.279623	city	1	1	1.017579	1.017579	0	1	0	0	CorrectCommission	1.299557	0.768556	0	0	36
12.169230	1.279608	city	8	1	0.966598	0.966598	0	1	0	0	CorrectCommission	1.528931	0.761451	1	0	36
13.448811	1.279555	city	6	1	1.017990	1.017990	0	1	0	0	CorrectCommission	1.297712	0.753213	1	0	36
14.728309	1.279442	city	4	1	1.356550	1.356550	0	1	0	0	CorrectCommission	0.225531	0.743666	1	0	36
16.007883	1.279706	city	10	1	1.085305	1.085305	0	1	0	0	CorrectCommission	0.994849	0.733135	1	0	36
17.287525	1.279581	city	8	1	1.454523	1.454523	0	1	0	0	CorrectCommission	0.666329	0.722380	1	0	36
18.567039	1.279447	city	4	1	1.340369	1.340369	0	1	0	0	CorrectCommission	0.152731	0.712554	1	0	36
19.846621	1.279715	city	8	1	1.088409	1.088409	0	1	0	0	CorrectCommission	0.980884	0.705008	1	0	36
21.126266	1.279576	city	4	1	1.126307	1.126307	0	1	0	0	CorrectCommission	0.810373	0.701053	1	0	36
22.405848	1.279587	city	7	1	1.124407	1.124407	0	1	0	0	CorrectCommission	0.818922	0.701781	1	0	36
23.685431	1.279579	city	6	1	1.284199	1.284199	0	1	0	0	CorrectCommission	0.099986	0.707879	1	0	36
24.965008	1.279579	city	1	1	1.390405	1.390405	0	1	0	0	CorrectCommission	0.377854	0.719486	1	0	36
26.244581	1.279569	city	9	1	1.369025	1.369025	0	1	0	0	CorrectCommission	0.281660	0.736111	1	0	36
27.524158	1.279586	city	6	1	1.195927	1.195927	0	1	0	0	CorrectCommission	0.497140	0.756680	1	0	36
28.803677	1.279448	city	8	1	0.929620	0.929620	0	1	0	0	CorrectCommission	1.695304	0.779631	0	0	36
30.083241	1.279679	mountain	9	0	0.000000	1.359592	1	0	0	0	CorrectOmission	0.239217	0.803042	0	0	36
