onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.653108	1.279577	mountain	5	0	0.000000	0.900547	1	0	0	0	CorrectOmission	0.346321	0.346321	1	0	43
1.932702	1.279611	city	8	1	0.961898	0.961898	0	1	0	0	CorrectCommission	0.125058	0.352150	1	0	43
3.212296	1.279578	mountain	9	0	0.000000	1.023250	1	0	0	0	CorrectOmission	0.096205	0.359159	1	0	43
4.491855	1.279541	city	4	1	1.018226	1.018226	0	1	0	0	CorrectCommission	0.078087	0.368337	1	0	43
5.771400	1.279549	city	10	1	0.880452	0.880452	0	1	0	0	CorrectCommission	0.418791	0.380340	1	0	43
7.050987	1.279625	city	4	1	1.015596	1.015596	0	1	0	0	CorrectCommission	0.068601	0.395365	1	0	43
8.330595	1.279591	city	2	1	0.819003	0.819003	0	1	0	0	CorrectCommission	0.640409	0.413147	1	0	43
9.610095	1.279410	city	5	1	0.873057	0.873057	0	1	0	0	CorrectCommission	0.445461	0.432967	1	0	43
10.889671	1.279743	city	1	1	0.813538	0.813538	0	1	0	0	CorrectCommission	0.660115	0.453764	1	0	43
12.169329	1.279572	mountain	8	0	0.000000	0.983288	1	0	0	0	CorrectOmission	0.047914	0.474263	1	0	43
13.448885	1.279539	city	8	1	1.071072	1.071072	0	1	0	0	CorrectCommission	0.268676	0.493114	1	0	43
14.728464	1.279620	city	6	1	0.765654	0.765654	0	1	0	0	CorrectCommission	0.832810	0.509029	1	0	43
16.008072	1.279595	city	3	1	0.749746	0.749746	0	1	0	0	CorrectCommission	0.890181	0.520911	1	0	43
17.287657	1.279573	city	10	1	0.590926	0.590926	0	1	0	0	CorrectCommission	1.462963	0.527952	1	0	43
18.567204	1.279521	city	7	1	0.921548	0.921548	0	1	0	0	CorrectCommission	0.270582	0.529681	1	0	43
19.846691	1.279455	city	10	1	1.018677	1.018677	0	1	0	0	CorrectCommission	0.079713	0.526020	1	0	43
21.152832	1.332825	city	2	1	1.037513	1.037513	0	1	0	0	CorrectCommission	0.147646	0.517225	1	0	43
22.459076	1.279663	city	7	1	1.177520	1.177520	0	1	0	0	CorrectCommission	0.652579	0.503871	1	0	43
23.738779	1.279744	city	6	1	1.305229	1.305229	0	1	0	0	CorrectCommission	1.113158	0.486818	1	0	43
25.018433	1.279564	city	8	1	1.192136	1.192136	0	1	0	0	CorrectCommission	0.705291	0.467168	1	0	43
26.297966	1.279501	city	10	1	0.972963	0.972963	0	1	0	0	CorrectCommission	0.085153	0.446224	1	0	43
27.577528	1.279626	city	6	1	1.190579	1.190579	0	1	0	0	CorrectCommission	0.699676	0.425392	1	0	43
28.857147	1.279613	city	1	1	1.105020	1.105020	0	1	0	0	CorrectCommission	0.391108	0.406035	1	0	43
30.136747	1.279588	city	5	1	0.930372	0.930372	0	1	0	0	CorrectCommission	0.238757	0.389388	1	0	43
31.416340	1.279595	city	3	1	1.023828	1.023828	0	1	0	0	CorrectCommission	0.098292	0.376380	1	0	43
32.695927	1.279575	city	9	1	1.017410	1.017410	0	1	0	0	CorrectCommission	0.075145	0.367512	1	0	43
34.188671	1.705916	city	1	1	0.931756	0.931756	0	1	0	0	CorrectCommission	0.233763	0.362787	1	0	43
35.694839	1.306424	city	8	1	0.924389	0.924389	0	1	0	0	CorrectCommission	0.260333	0.361728	1	0	43
37.094414	1.492725	city	2	1	1.050152	1.050152	0	1	0	0	CorrectCommission	0.193228	0.363467	1	0	43
38.487198	1.292837	city	7	1	0.974768	0.974768	0	1	0	0	CorrectCommission	0.078643	0.366930	1	0	43
39.806805	1.346383	city	5	1	1.178687	1.178687	0	1	0	0	CorrectCommission	0.656786	0.371033	1	0	43
41.199711	1.439430	mountain	9	0	0.000000	1.271980	1	0	0	0	CorrectOmission	0.993246	0.374965	1	0	43
42.679237	1.519622	city	2	1	1.212245	1.212245	0	1	0	0	CorrectCommission	0.777813	0.378377	1	0	43
44.092163	1.306226	city	1	1	0.957078	0.957078	0	1	0	0	CorrectCommission	0.142440	0.381526	1	0	43
45.491631	1.492713	city	7	1	1.124577	1.124577	0	1	0	0	CorrectCommission	0.461640	0.385302	1	0	43
46.877850	1.279719	city	3	1	1.071219	1.071219	0	1	0	0	CorrectCommission	0.269205	0.391082	1	0	43
48.157433	1.279449	city	9	1	1.124363	1.124363	0	1	0	0	CorrectCommission	0.460870	0.400578	1	0	43
49.437016	1.279717	city	4	1	0.997893	0.997893	0	1	0	0	CorrectCommission	0.004757	0.415534	1	0	43
50.716652	1.279557	city	2	1	1.070914	1.070914	0	1	0	0	CorrectCommission	0.268106	0.437431	1	0	43
51.996231	1.279604	city	6	1	1.070989	1.070989	0	1	0	0	CorrectCommission	0.268378	0.467195	1	0	43
53.275776	1.279484	city	4	1	0.921216	0.921216	0	1	0	0	CorrectCommission	0.271776	0.504999	1	0	43
54.555351	1.279667	city	10	1	0.964343	0.964343	0	1	0	0	CorrectCommission	0.116239	0.550165	1	0	43
55.834965	1.279557	city	5	1	1.124427	1.124427	0	1	0	0	CorrectCommission	0.461101	0.601188	1	0	43
57.114536	1.279584	city	8	1	1.177461	1.177461	0	1	0	0	CorrectCommission	0.652365	0.655829	1	0	43
58.447361	1.386069	city	1	1	1.075201	1.075201	0	1	0	0	CorrectCommission	0.283568	0.711372	0	0	43
59.140396	13.529009	break	0	0	0.000000	1.207678	0	0	0	0	ThoughtProbe	0.761344	0.764919	0	43	43
