onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652883	1.279389	city	8	1	1.204376	1.204376	0	1	0	0	CorrectCommission	1.095149	1.095149	0	0	21
1.945781	1.306408	city	6	1	1.050926	1.050926	0	1	0	0	CorrectCommission	1.914471	1.041863	0	0	21
3.238772	1.279574	city	7	1	1.231554	1.231554	0	1	0	0	CorrectCommission	0.950040	0.990900	0	0	21
4.518353	1.279587	mountain	9	0	0.000000	1.351471	1	0	0	0	CorrectOmission	0.309765	0.944215	0	0	21
5.797946	1.279601	city	9	1	1.393787	1.393787	0	1	0	0	CorrectCommission	0.083824	0.903032	0	0	21
7.077522	1.279550	city	10	1	1.341614	1.341614	0	1	0	0	CorrectCommission	0.362395	0.867662	0	0	21
8.357004	1.279415	city	9	1	1.305403	1.305403	0	1	0	0	CorrectCommission	0.555737	0.837486	0	0	21
9.636538	1.279651	city	2	1	1.288411	1.288411	0	1	0	0	CorrectCommission	0.646460	0.811171	0	0	21
10.916116	1.279504	city	10	1	1.121781	1.121781	0	1	0	0	CorrectCommission	1.536153	0.786941	0	0	21
12.195678	1.279622	city	6	1	1.287691	1.287691	0	1	0	0	CorrectCommission	0.650306	0.762987	0	0	21
13.475274	1.279571	city	10	1	1.030353	1.030353	0	1	0	0	CorrectCommission	2.024318	0.737892	1	0	21
14.754850	1.279581	city	9	1	1.234381	1.234381	0	1	0	0	CorrectCommission	0.934943	0.710866	1	0	21
16.034452	1.279622	mountain	10	0	0.000000	1.441674	1	0	0	0	CorrectOmission	0.171862	0.681981	1	0	21
17.314104	1.279684	city	6	1	1.549271	1.549271	0	1	0	0	CorrectCommission	0.746357	0.652047	1	0	21
18.593645	1.279396	city	3	1	1.454212	1.454212	0	1	0	0	CorrectCommission	0.238803	0.622486	1	0	21
19.873272	1.279860	city	10	1	1.231959	1.231959	0	1	0	0	CorrectCommission	0.947875	0.595070	1	0	21
21.152958	1.279510	city	6	1	1.395012	1.395012	0	1	0	0	CorrectCommission	0.077286	0.571572	1	0	21
22.432482	1.279539	city	5	1	1.408170	1.408170	0	1	0	0	CorrectCommission	0.007029	0.553525	1	0	21
23.712000	1.279497	city	4	1	1.293456	1.293456	0	1	0	0	CorrectCommission	0.619526	0.541939	1	0	21
24.991518	1.279541	city	7	1	1.338245	1.338245	0	1	0	0	CorrectCommission	0.380382	0.537211	1	0	21
26.271055	1.279532	city	1	1	1.284375	1.284375	0	1	0	0	CorrectCommission	0.668011	0.539093	1	0	21
27.550676	1.279712	city	5	1	1.391430	1.391430	0	1	0	0	CorrectCommission	0.096411	0.546759	1	0	21
28.830366	1.279665	city	7	1	1.502706	1.502706	0	1	0	0	CorrectCommission	0.497732	0.558986	1	0	21
