onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652906	1.279737	city	10	1	1.125119	1.125119	0	1	0	0	CorrectCommission	0.214980	0.214980	1	0	93
1.945801	1.306054	city	8	1	1.029793	1.029793	0	1	0	0	CorrectCommission	0.615887	0.271741	1	0	93
3.245294	1.292930	city	4	1	0.902498	0.902498	0	1	0	0	CorrectCommission	1.151243	0.324929	1	0	93
4.531631	1.279743	city	7	1	0.963925	0.963925	0	1	0	0	CorrectCommission	0.892904	0.371452	1	0	93
5.811199	1.279394	city	8	1	0.821377	0.821377	0	1	0	0	CorrectCommission	1.492407	0.409086	1	0	93
7.090690	1.279588	mountain	6	0	0.000000	1.023987	1	0	0	0	CorrectOmission	0.640307	0.436662	1	0	93
8.370357	1.279745	city	9	1	1.231508	1.231508	0	1	0	0	CorrectCommission	0.232453	0.454121	1	0	93
9.650006	1.279555	city	3	1	1.103697	1.103697	0	1	0	0	CorrectCommission	0.305072	0.462302	1	0	93
10.929515	1.279461	city	9	1	1.145927	1.145927	0	1	0	0	CorrectCommission	0.127470	0.462651	1	0	93
12.215771	1.293051	city	2	1	1.109511	1.109511	0	1	0	0	CorrectCommission	0.280621	0.456921	1	0	93
13.502073	1.279554	city	5	1	1.017680	1.017680	0	1	0	0	CorrectCommission	0.666829	0.446859	1	0	93
14.781563	1.279427	city	9	1	1.129074	1.129074	0	1	0	0	CorrectCommission	0.198347	0.434036	1	0	93
16.061165	1.279775	mountain	4	0	0.000000	1.278614	1	0	0	0	CorrectOmission	0.430565	0.419784	1	0	93
17.347404	1.292706	city	7	1	1.297734	1.297734	0	1	0	0	CorrectCommission	0.510976	0.405155	1	0	93
18.633640	1.279766	city	3	1	1.017868	1.017868	0	1	0	0	CorrectCommission	0.666040	0.391065	1	0	93
19.913292	1.279537	city	7	1	1.350153	1.350153	0	1	0	0	CorrectCommission	0.731431	0.378363	1	0	93
21.199442	1.292763	city	6	1	1.244893	1.244893	0	1	0	0	CorrectCommission	0.288745	0.367907	1	0	93
22.485641	1.279636	city	9	1	1.154244	1.154244	0	1	0	0	CorrectCommission	0.092490	0.360590	1	0	93
23.765295	1.279671	city	8	1	1.177489	1.177489	0	1	0	0	CorrectCommission	0.005270	0.357282	1	0	93
25.044870	1.279482	city	9	1	1.284588	1.284588	0	1	0	0	CorrectCommission	0.455687	0.358707	1	0	93
26.324387	1.279548	mountain	3	0	0.000000	1.248278	1	0	0	0	CorrectOmission	0.302983	0.365300	1	0	93
27.604025	1.279729	city	10	1	1.178328	1.178328	0	1	0	0	CorrectCommission	0.008795	0.377102	1	0	93
28.883678	1.279579	city	8	1	1.184502	1.184502	0	1	0	0	CorrectCommission	0.034763	0.393685	1	0	93
30.163263	1.279589	city	2	1	1.230807	1.230807	0	1	0	0	CorrectCommission	0.229506	0.414125	1	0	93
31.442822	1.279530	city	4	1	1.334760	1.334760	0	1	0	0	CorrectCommission	0.666691	0.437085	1	0	93
32.722404	1.279636	city	10	1	0.978997	0.978997	0	1	0	0	CorrectCommission	0.829518	0.460989	1	0	93
34.001961	1.279479	city	8	1	1.039394	1.039394	0	1	0	0	CorrectCommission	0.575508	0.484191	1	0	93
35.281528	1.279651	city	7	1	1.231484	1.231484	0	1	0	0	CorrectCommission	0.232351	0.505251	1	0	93
36.587730	1.332756	city	1	1	1.040005	1.040005	0	1	0	0	CorrectCommission	0.572941	0.523144	1	0	93
37.900551	1.292884	city	4	1	1.261671	1.261671	0	1	0	0	CorrectCommission	0.359306	0.537413	1	0	93
39.193493	1.293001	city	7	1	1.479977	1.479977	0	1	0	0	CorrectCommission	1.277422	0.548280	1	0	93
40.479828	1.279671	city	9	1	1.509978	1.509978	0	1	0	0	CorrectCommission	1.403597	0.556603	1	0	93
41.772766	1.306201	city	6	1	1.176489	1.176489	0	1	0	0	CorrectCommission	0.001062	0.563782	1	0	93
43.065590	1.279450	city	5	1	1.391543	1.391543	0	1	0	0	CorrectCommission	0.905503	0.571516	1	0	93
44.351780	1.292927	city	10	1	1.128308	1.128308	0	1	0	0	CorrectCommission	0.201568	0.581445	1	0	93
45.638023	1.279558	city	1	1	1.198391	1.198391	0	1	0	0	CorrectCommission	0.093175	0.594865	1	0	93
46.930912	1.306221	city	4	1	1.207565	1.207565	0	1	0	0	CorrectCommission	0.131756	0.612424	1	0	93
48.223919	1.279792	city	2	1	1.145238	1.145238	0	1	0	0	CorrectCommission	0.130368	0.633953	1	0	93
49.503525	1.279419	city	9	1	1.396529	1.396529	0	1	0	0	CorrectCommission	0.926472	0.658451	1	0	93
52.869076	5.451689	break	0	0	0.000000	1.304620	0	0	0	0	ThoughtProbe	0.539936	0.684192	1	93	93
56.234703	1.279564	mountain	10	0	0.000000	1.061331	1	0	0	0	CorrectOmission	0.483251	0.709037	1	0	9.277500e+01
57.514206	1.279441	city	4	1	0.858480	0.858480	0	1	0	0	CorrectCommission	1.336365	0.730721	0	0	9.255000e+01
58.793682	1.279510	city	7	1	0.887889	0.887889	0	1	0	0	CorrectCommission	1.212683	0.747225	0	0	9.232500e+01
60.086643	1.306411	city	6	1	0.916371	0.916371	0	1	0	0	CorrectCommission	1.092897	0.757085	0	0	9.210000e+01
61.386230	1.292765	city	7	1	0.768948	0.768948	0	1	0	0	CorrectCommission	1.712906	0.759554	0	0	9.187500e+01
62.672489	1.279748	mountain	6	0	0.000000	1.009729	1	0	0	0	CorrectOmission	0.700270	0.754616	0	0	9.165000e+01
63.952141	1.279556	city	4	1	1.231616	1.231616	0	1	0	0	CorrectCommission	0.232905	0.742917	0	0	9.142500e+01
65.231712	1.279587	city	5	1	1.027510	1.027510	0	1	0	0	CorrectCommission	0.625487	0.725553	0	0	9.120000e+01
66.544563	1.346111	city	2	1	1.031458	1.031458	0	1	0	0	CorrectCommission	0.608884	0.703836	1	0	9.097500e+01
67.857491	1.279752	city	4	1	1.231669	1.231669	0	1	0	0	CorrectCommission	0.233131	0.679113	1	0	9.075000e+01
69.137131	1.279532	city	1	1	1.087422	1.087422	0	1	0	0	CorrectCommission	0.373519	0.652648	1	0	9.052500e+01
70.436615	1.319438	city	9	1	0.844090	0.844090	0	1	0	0	CorrectCommission	1.396887	0.625543	1	0	9.030000e+01
71.736778	1.280881	city	4	1	1.045858	1.045858	0	1	0	0	CorrectCommission	0.548321	0.598736	1	0	9.007500e+01
73.016342	1.278242	city	7	1	0.865755	0.865755	0	1	0	0	CorrectCommission	1.305771	0.573115	1	0	8.985000e+01
74.295326	1.279730	city	5	1	1.097339	1.097339	0	1	0	0	CorrectCommission	0.331814	0.549521	1	0	8.962500e+01
75.581642	1.292900	mountain	2	0	0.000000	1.150647	1	0	0	0	CorrectOmission	0.107620	0.528799	1	0	8.940000e+01
76.867851	1.279525	city	5	1	1.125511	1.125511	0	1	0	0	CorrectCommission	0.213332	0.511752	1	0	8.917500e+01
78.154106	1.292974	city	2	1	1.121763	1.121763	0	1	0	0	CorrectCommission	0.229094	0.499092	1	0	8.895000e+01
