onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652851	1.279502	city	4	1	1.569708	1.569708	0	1	0	0	CorrectCommission	1.277324	1.277324	0	0	29
1.932471	1.279739	city	8	1	1.134402	1.134402	0	1	0	0	CorrectCommission	0.108305	1.208281	0	0	29
3.212125	1.279570	mountain	2	0	0.000000	0.665328	1	0	0	0	CorrectOmission	1.601419	1.140362	0	0	29
4.491632	1.279444	city	8	1	0.484763	0.484763	0	1	0	0	CorrectCommission	2.176177	1.074766	0	0	29
5.771214	1.279719	city	2	1	0.914983	0.914983	0	1	0	0	CorrectCommission	0.806739	1.012916	0	0	29
7.050877	1.279606	city	7	1	0.702886	0.702886	0	1	0	0	CorrectCommission	1.481867	0.956460	0	0	29
8.330320	1.279281	city	4	1	1.230956	1.230956	0	1	0	0	CorrectCommission	0.199038	0.907071	0	0	29
9.609882	1.279843	city	1	1	1.090960	1.090960	0	1	0	0	CorrectCommission	0.246585	0.866362	0	0	29
10.889606	1.279605	city	9	1	1.183219	1.183219	0	1	0	0	CorrectCommission	0.047085	0.835593	0	0	29
12.169153	1.279490	city	4	1	1.017665	1.017665	0	1	0	0	CorrectCommission	0.479890	0.815510	1	0	29
13.448667	1.279536	city	1	1	0.967308	0.967308	0	1	0	0	CorrectCommission	0.640182	0.806189	1	0	29
14.728293	1.279719	mountain	10	1	0.698105	0.698105	0	0	1	0	CommissionError	1.497085	0.807026	1	0	29
16.007933	1.279560	city	1	1	1.124523	1.124523	0	1	0	0	CorrectCommission	0.139749	0.816750	1	0	29
17.287498	1.279572	city	9	1	0.942735	0.942735	0	1	0	0	CorrectCommission	0.718403	0.833618	1	0	29
18.566990	1.279412	city	8	1	1.658045	1.658045	0	1	0	0	CorrectCommission	1.558508	0.855485	0	0	29
19.846581	1.279769	city	4	1	1.407152	1.407152	0	1	0	0	CorrectCommission	0.759888	0.880055	0	0	29
21.126249	1.279566	city	1	1	1.024953	1.024953	0	1	0	0	CorrectCommission	0.456693	0.905110	0	0	29
22.405746	1.279429	city	10	1	0.820964	0.820964	0	1	0	0	CorrectCommission	1.106013	0.928631	0	0	29
23.685289	1.279656	city	4	1	1.550833	1.550833	0	1	0	0	CorrectCommission	1.217242	0.948912	0	0	29
24.964861	1.279490	city	2	1	1.337975	1.337975	0	1	0	0	CorrectCommission	0.539691	0.964779	0	0	29
26.244436	1.279661	city	6	1	0.972558	0.972558	0	1	0	0	CorrectCommission	0.623471	0.975654	0	0	29
27.524097	1.279661	city	10	1	0.489650	0.489650	0	1	0	0	CorrectCommission	2.160620	0.981530	0	0	29
28.803715	1.279574	city	9	1	0.596708	0.596708	0	1	0	0	CorrectCommission	1.819844	0.982990	0	0	29
30.083254	1.279501	city	10	1	1.527942	1.527942	0	1	0	0	CorrectCommission	1.144376	0.981131	0	0	29
31.369505	1.293001	city	7	1	1.383634	1.383634	0	1	0	0	CorrectCommission	0.685028	0.977295	0	0	29
32.655788	1.279568	city	9	1	1.313800	1.313800	0	1	0	0	CorrectCommission	0.462740	0.972828	0	0	29
33.942032	1.292921	city	2	1	1.390352	1.390352	0	1	0	0	CorrectCommission	0.706412	0.968820	0	0	29
35.234852	1.292716	city	4	1	1.156490	1.156490	0	1	0	0	CorrectCommission	0.037996	0.965887	0	0	29
36.527760	1.293098	city	1	1	0.977565	0.977565	0	1	0	0	CorrectCommission	0.607533	0.964129	0	0	29
37.814098	1.279581	mountain	9	1	0.651107	0.651107	0	0	1	0	CommissionError	1.646687	0.963057	0	0	29
39.106995	1.306210	city	1	1	0.844329	0.844329	0	1	0	0	CorrectCommission	1.031639	0.961812	0	0	29
40.419876	1.319558	city	8	1	1.662059	1.662059	0	1	0	0	CorrectCommission	1.571284	0.959412	0	0	29
41.726120	1.292925	city	9	0	0.000000	1.670847	0	0	0	1	OmissionError	1.599258	0.954945	0	0	29
43.019001	1.292839	city	5	1	1.316471	1.316471	0	1	0	0	CorrectCommission	0.471241	0.947805	0	0	29
44.318508	1.306173	city	4	1	1.044708	1.044708	0	1	0	0	CorrectCommission	0.393810	0.937859	0	0	29
