onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652927	1.279475	city	8	1	1.820228	1.820228	0	1	0	0	CorrectCommission	3.395685	3.395685	0	0	73
1.932501	1.279672	city	5	1	1.413229	1.413229	0	1	0	0	CorrectCommission	1.285466	3.044639	0	0	73
3.218703	1.292732	city	9	1	1.044920	1.044920	0	1	0	0	CorrectCommission	0.624154	2.703429	0	0	73
4.504867	1.279597	city	7	1	1.127722	1.127722	0	1	0	0	CorrectCommission	0.194841	2.380773	0	0	73
5.791200	1.293067	city	1	1	0.898623	0.898623	0	1	0	0	CorrectCommission	1.382680	2.083397	0	0	73
7.077522	1.279577	mountain	1	0	0.000000	0.895058	1	0	0	0	CorrectOmission	1.401165	1.815524	0	0	73
8.357095	1.279568	city	2	1	0.941738	0.941738	0	1	0	0	CorrectCommission	1.159133	1.578901	0	0	73
9.636630	1.279502	city	9	1	0.863377	0.863377	0	1	0	0	CorrectCommission	1.565421	1.373134	0	0	73
10.916220	1.279677	city	5	1	0.964878	0.964878	0	1	0	0	CorrectCommission	1.039156	1.196320	0	0	73
12.195763	1.279408	city	7	1	1.654847	1.654847	0	1	0	0	CorrectCommission	2.538216	1.045769	0	0	73
13.475324	1.279715	city	8	1	1.235234	1.235234	0	1	0	0	CorrectCommission	0.362591	0.918599	0	0	73
14.754989	1.279615	mountain	7	0	0.000000	1.138755	1	0	0	0	CorrectOmission	0.137635	0.812260	0	0	73
16.041245	1.292896	city	2	1	1.195124	1.195124	0	1	0	0	CorrectCommission	0.154628	0.724630	1	0	73
17.327486	1.279586	city	7	1	1.234053	1.234053	0	1	0	0	CorrectCommission	0.356469	0.654074	1	0	73
18.606981	1.279406	city	10	1	1.195306	1.195306	0	1	0	0	CorrectCommission	0.155570	0.599201	1	0	73
19.893181	1.292991	city	9	1	1.199212	1.199212	0	1	0	0	CorrectCommission	0.175825	0.558783	1	0	73
21.179440	1.279527	city	5	1	1.096458	1.096458	0	1	0	0	CorrectCommission	0.356938	0.531507	1	0	73
22.465727	1.293047	city	10	1	1.137096	1.137096	0	1	0	0	CorrectCommission	0.146237	0.515912	1	0	73
