onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652936	1.279586	city	2	1	1.705522	1.705522	0	1	0	0	CorrectCommission	1.883805	1.883805	0	0	74
1.965759	1.346061	city	7	1	1.418951	1.418951	0	1	0	0	CorrectCommission	0.412119	1.701748	0	0	74
3.278570	1.279562	mountain	7	0	0.000000	1.404952	1	0	0	0	CorrectOmission	0.340224	1.526091	0	0	74
4.558220	1.279737	city	4	1	1.355388	1.355388	0	1	0	0	CorrectCommission	0.085688	1.362631	0	0	74
5.837892	1.279607	city	8	1	0.962124	0.962124	0	1	0	0	CorrectCommission	1.933923	1.216125	0	0	74
7.117483	1.279574	city	9	1	1.283675	1.283675	0	1	0	0	CorrectCommission	0.282595	1.089915	0	0	74
8.397046	1.279551	city	6	1	1.092814	1.092814	0	1	0	0	CorrectCommission	1.262760	0.985902	0	0	74
9.676624	1.279607	city	5	1	1.302236	1.302236	0	1	0	0	CorrectCommission	0.187273	0.904480	0	0	74
10.956216	1.279576	city	6	1	1.319145	1.319145	0	1	0	0	CorrectCommission	0.100440	0.844819	0	0	74
12.249126	1.306245	city	2	1	1.219383	1.219383	0	1	0	0	CorrectCommission	0.612766	0.805052	0	0	74
13.548573	1.292649	city	4	1	1.207474	1.207474	0	1	0	0	CorrectCommission	0.673926	0.782623	0	0	74
14.834803	1.279810	city	9	1	1.071286	1.071286	0	1	0	0	CorrectCommission	1.373322	0.774582	0	0	74
16.114494	1.279573	mountain	5	0	0.000000	1.164000	1	0	0	0	CorrectOmission	0.897187	0.777806	0	0	74
17.394083	1.279604	city	3	1	1.284521	1.284521	0	1	0	0	CorrectCommission	0.278247	0.789238	0	0	74
18.673594	1.279418	city	1	1	1.231755	1.231755	0	1	0	0	CorrectCommission	0.549229	0.806001	0	0	74
19.953079	1.279552	city	5	1	1.237042	1.237042	0	1	0	0	CorrectCommission	0.522078	0.825495	0	0	74
21.232695	1.279677	city	7	1	1.210191	1.210191	0	1	0	0	CorrectCommission	0.659970	0.845524	0	0	74
22.512276	1.279488	mountain	3	0	0.000000	1.145064	1	0	0	0	CorrectOmission	0.994432	0.864315	0	0	74
23.791901	1.279760	city	9	1	1.071343	1.071343	0	1	0	0	CorrectCommission	1.373027	0.880630	0	0	74
25.071480	1.279399	city	6	1	1.018711	1.018711	0	1	0	0	CorrectCommission	1.643320	0.893732	0	0	74
26.351061	1.279765	city	5	1	0.986223	0.986223	0	1	0	0	CorrectCommission	1.810160	0.903343	0	0	74
27.637367	1.292848	city	1	1	1.199187	1.199187	0	1	0	0	CorrectCommission	0.716480	0.909544	0	0	74
28.930180	1.292776	city	4	1	1.310155	1.310155	0	1	0	0	CorrectCommission	0.146608	0.912612	0	0	74
30.216406	1.279676	city	7	1	1.362679	1.362679	0	1	0	0	CorrectCommission	0.123135	0.912818	0	0	74
31.502733	1.292978	city	4	1	1.229145	1.229145	0	1	0	0	CorrectCommission	0.562631	0.910248	0	0	74
32.789024	1.279606	city	1	1	1.180846	1.180846	0	1	0	0	CorrectCommission	0.810672	0.904751	0	0	74
34.068600	1.279548	city	8	1	1.028004	1.028004	0	1	0	0	CorrectCommission	1.595594	0.895935	0	0	74
35.354748	1.292743	city	1	1	0.995146	0.995146	0	1	0	0	CorrectCommission	1.764335	0.883348	0	0	74
36.647663	1.293090	city	3	1	1.164820	1.164820	0	1	0	0	CorrectCommission	0.892976	0.866589	0	0	74
37.933990	1.279560	city	9	1	1.134952	1.134952	0	1	0	0	CorrectCommission	1.046361	0.845530	0	0	74
39.220249	1.292957	city	1	1	1.249602	1.249602	0	1	0	0	CorrectCommission	0.457577	0.820420	0	0	74
40.506493	1.279534	city	10	1	1.192564	1.192564	0	1	0	0	CorrectCommission	0.750494	0.791939	0	0	74
41.812706	1.332895	city	3	1	1.164384	1.164384	0	1	0	0	CorrectCommission	0.895214	0.761188	0	0	74
43.118942	1.279575	city	1	1	1.185930	1.185930	0	1	0	0	CorrectCommission	0.784564	0.729614	0	0	74
44.405186	1.292909	city	2	1	1.196648	1.196648	0	1	0	0	CorrectCommission	0.729521	0.698868	1	0	74
45.698101	1.292922	city	10	1	1.205714	1.205714	0	1	0	0	CorrectCommission	0.682963	0.670654	1	0	74
46.991005	1.292883	mountain	9	0	0.000000	1.298953	1	0	0	0	CorrectOmission	0.204133	0.646527	1	0	74
48.283916	1.292943	city	5	1	1.427666	1.427666	0	1	0	0	CorrectCommission	0.456875	0.627720	1	0	74
49.570129	1.279484	city	9	1	1.543154	1.543154	0	1	0	0	CorrectCommission	1.049965	0.614988	1	0	74
50.863037	1.306332	city	1	1	1.331700	1.331700	0	1	0	0	CorrectCommission	0.035959	0.608468	1	0	74
52.162605	1.292800	city	5	1	1.438907	1.438907	0	1	0	0	CorrectCommission	0.514601	0.607687	1	0	74
53.462128	1.306252	city	2	1	1.364932	1.364932	0	1	0	0	CorrectCommission	0.134700	0.611518	1	0	74
54.755020	1.279530	city	8	1	1.238932	1.238932	0	1	0	0	CorrectCommission	0.512373	0.618336	1	0	74
56.034634	1.279697	city	7	1	1.206901	1.206901	0	1	0	0	CorrectCommission	0.676866	0.626182	1	0	74
57.314198	1.279427	city	8	1	1.187867	1.187867	0	1	0	0	CorrectCommission	0.774616	0.633013	1	0	74
57.953911	8.464086	break	0	0	0.000000	1.465754	0	0	0	0	ThoughtProbe	0.652474	0.636946	1	74	74
67.057762	1.279531	city	2	1	1.683182	1.683182	0	1	0	0	CorrectCommission	1.769078	0.636482	1	0	7.379412e+01
68.343987	1.292916	city	8	1	1.482772	1.482772	0	1	0	0	CorrectCommission	0.739869	0.630654	1	0	7.358824e+01
69.643471	1.306063	city	2	1	1.379495	1.379495	0	1	0	0	CorrectCommission	0.209489	0.619205	1	0	7.338235e+01
70.942963	1.292916	mountain	6	1	1.103725	1.103725	0	0	1	0	CommissionError	1.206730	0.602481	1	0	7.317647e+01
72.229271	1.279703	city	7	1	1.377473	1.377473	0	1	0	0	CorrectCommission	0.199109	0.581394	1	0	7.297059e+01
73.522179	1.306109	city	9	1	1.267649	1.267649	0	1	0	0	CorrectCommission	0.364893	0.557276	1	0	7.276471e+01
74.828445	1.306425	city	2	1	1.162635	1.162635	0	1	0	0	CorrectCommission	0.904195	0.531688	1	0	7.255882e+01
76.121353	1.279390	city	8	1	1.350072	1.350072	0	1	0	0	CorrectCommission	0.058388	0.506238	1	0	7.235294e+01
77.400833	1.279575	city	6	1	1.241370	1.241370	0	1	0	0	CorrectCommission	0.499853	0.482481	1	0	7.214706e+01
