onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652876	1.279739	city	1	0	0.000000	4.228623	0	0	0	1	OmissionError	9.993892	9.993892	0	0	59
1.932547	1.279601	city	3	0	0.000000	3.247154	0	0	0	1	OmissionError	6.693975	8.638457	0	0	59
3.212129	1.279563	city	6	1	2.265685	2.265685	0	1	0	0	CorrectCommission	3.394058	7.325401	0	0	59
4.491632	1.279444	city	3	1	1.284216	1.284216	0	1	0	0	CorrectCommission	0.094141	6.093270	0	0	59
5.771213	1.279718	city	8	1	1.175488	1.175488	0	1	0	0	CorrectCommission	0.271426	4.973530	0	0	59
7.050863	1.279583	city	3	1	1.603647	1.603647	0	1	0	0	CorrectCommission	1.168139	3.988245	0	0	59
8.330432	1.279554	city	1	1	1.477927	1.477927	0	1	0	0	CorrectCommission	0.745441	3.149138	0	0	59
9.609968	1.279519	city	6	1	1.444674	1.444674	0	1	0	0	CorrectCommission	0.633637	2.457913	0	0	59
10.889547	1.279638	mountain	3	0	0.000000	1.381895	1	0	0	0	CorrectOmission	0.422560	1.907539	0	0	59
12.169072	1.279412	city	2	1	1.348665	1.348665	0	1	0	0	CorrectCommission	0.310832	1.484323	0	0	59
13.448539	1.279520	city	6	1	1.404057	1.404057	0	1	0	0	CorrectCommission	0.497074	1.170328	0	0	59
14.728207	1.279817	city	10	1	1.371352	1.371352	0	1	0	0	CorrectCommission	0.387113	0.945715	0	0	59
16.014517	1.292803	city	2	1	1.356735	1.356735	0	1	0	0	CorrectCommission	0.337966	0.790822	0	0	59
17.307415	1.292995	city	5	1	1.127111	1.127111	0	1	0	0	CorrectCommission	0.434082	0.687700	0	0	59
18.593710	1.279593	mountain	8	0	0.000000	0.903035	1	0	0	0	CorrectOmission	1.187474	0.621114	0	0	59
19.873301	1.279589	city	8	1	0.914353	0.914353	0	1	0	0	CorrectCommission	1.149422	0.578967	1	0	59
21.152885	1.279579	city	9	1	1.390908	1.390908	0	1	0	0	CorrectCommission	0.452864	0.552294	1	0	59
22.432480	1.279610	city	4	1	1.401548	1.401548	0	1	0	0	CorrectCommission	0.488636	0.534896	1	0	59
23.712051	1.279533	city	10	1	1.232576	1.232576	0	1	0	0	CorrectCommission	0.079484	0.522734	1	0	59
24.991520	1.279406	city	2	1	1.284091	1.284091	0	1	0	0	CorrectCommission	0.093721	0.513352	1	0	59
26.271101	1.279757	city	4	1	1.459262	1.459262	0	1	0	0	CorrectCommission	0.682685	0.505344	1	0	59
27.550777	1.279596	city	6	1	1.185477	1.185477	0	1	0	0	CorrectCommission	0.237841	0.497924	1	0	59
28.830368	1.279583	city	9	1	1.085303	1.085303	0	1	0	0	CorrectCommission	0.574649	0.490686	1	0	59
30.109943	1.279569	city	6	1	0.983878	0.983878	0	1	0	0	CorrectCommission	0.915663	0.483450	1	0	59
31.389521	1.279588	city	3	1	1.129541	1.129541	0	1	0	0	CorrectCommission	0.425909	0.476256	1	0	59
32.669094	1.279559	city	6	1	1.036508	1.036508	0	1	0	0	CorrectCommission	0.738709	0.469421	1	0	59
33.948612	1.279473	city	1	1	1.016990	1.016990	0	1	0	0	CorrectCommission	0.804332	0.463456	1	0	59
35.228142	1.279587	city	5	1	1.231520	1.231520	0	1	0	0	CorrectCommission	0.083035	0.459047	1	0	59
36.507778	1.279687	city	8	1	1.257460	1.257460	0	1	0	0	CorrectCommission	0.004180	0.457000	1	0	59
37.787331	1.279420	city	4	1	1.449298	1.449298	0	1	0	0	CorrectCommission	0.649185	0.458058	1	0	59
39.066887	1.279686	mountain	9	0	0.000000	1.343110	1	0	0	0	CorrectOmission	0.292156	0.462746	1	0	59
40.346478	1.279494	city	8	1	1.177716	1.177716	0	1	0	0	CorrectCommission	0.263937	0.471274	1	0	59
41.626072	1.279700	city	10	1	1.191935	1.191935	0	1	0	0	CorrectCommission	0.216128	0.483417	1	0	59
42.905651	1.279457	city	1	1	1.398207	1.398207	0	1	0	0	CorrectCommission	0.477404	0.498481	1	0	59
44.185226	1.279695	city	5	1	1.447255	1.447255	0	1	0	0	CorrectCommission	0.642314	0.515333	1	0	59
45.464825	1.279500	city	3	1	1.514909	1.514909	0	1	0	0	CorrectCommission	0.869781	0.532532	1	0	59
46.744358	1.279569	city	4	1	1.345378	1.345378	0	1	0	0	CorrectCommission	0.299782	0.548444	1	0	59
48.023903	1.279515	city	9	1	1.198838	1.198838	0	1	0	0	CorrectCommission	0.192919	0.561484	1	0	59
49.303535	1.279754	city	3	1	1.080534	1.080534	0	1	0	0	CorrectCommission	0.590683	0.570305	1	0	59
53.215668	6.544511	break	0	0	0.000000	0.913324	0	0	0	0	ThoughtProbe	1.152880	0.573970	1	59	59
57.134384	1.292917	mountain	1	1	0.836209	0.836209	0	0	1	0	CommissionError	1.412158	0.572096	1	0	5.858696e+01
58.420551	1.279418	mountain	10	0	0.000000	0.988190	1	0	0	0	CorrectOmission	0.901164	0.564926	1	0	5.817391e+01
59.700081	1.279643	city	1	1	1.195692	1.195692	0	1	0	0	CorrectCommission	0.203495	0.553287	1	0	5.776087e+01
60.979664	1.279524	city	6	1	1.285141	1.285141	0	1	0	0	CorrectCommission	0.097253	0.538484	1	0	5.734783e+01
62.259289	1.279727	city	10	1	1.030653	1.030653	0	1	0	0	CorrectCommission	0.758393	0.522068	1	0	5.693478e+01
63.538872	1.279441	city	5	1	1.177576	1.177576	0	1	0	0	CorrectCommission	0.264406	0.505615	1	0	5.652174e+01
64.818398	1.279610	mountain	5	0	0.000000	1.364734	1	0	0	0	CorrectOmission	0.364861	0.490555	1	0	5.610870e+01
66.098000	1.279596	city	8	1	1.463018	1.463018	0	1	0	0	CorrectCommission	0.695313	0.477923	1	0	5.569565e+01
67.377541	1.279479	city	6	1	1.343318	1.343318	0	1	0	0	CorrectCommission	0.292856	0.468257	1	0	5.528261e+01
68.657097	1.279635	city	9	1	1.231924	1.231924	0	1	0	0	CorrectCommission	0.081675	0.461598	1	0	5.486957e+01
69.936707	1.279591	city	8	1	1.292138	1.292138	0	1	0	0	CorrectCommission	0.120778	0.457502	1	0	5.445652e+01
71.216347	1.279682	city	10	1	1.496907	1.496907	0	1	0	0	CorrectCommission	0.809255	0.455139	1	0	5.404348e+01
72.495979	1.279587	city	9	1	1.409094	1.409094	0	1	0	0	CorrectCommission	0.514008	0.453496	1	0	5.363043e+01
73.782219	1.292889	city	3	1	1.207500	1.207500	0	1	0	0	CorrectCommission	0.163795	0.451587	1	0	5.321739e+01
75.068420	1.279516	city	9	1	0.965291	0.965291	0	1	0	0	CorrectCommission	0.978156	0.448651	1	0	5.280435e+01
76.354668	1.292976	city	1	1	1.105170	1.105170	0	1	0	0	CorrectCommission	0.507850	0.444278	1	0	5.239130e+01
77.640953	1.279598	city	8	1	1.049349	1.049349	0	1	0	0	CorrectCommission	0.695535	0.438553	1	0	5.197826e+01
78.927162	1.292825	city	10	1	1.040784	1.040784	0	1	0	0	CorrectCommission	0.724333	0.432022	1	0	5.156522e+01
80.213409	1.279670	city	1	1	1.368074	1.368074	0	1	0	0	CorrectCommission	0.376092	0.425633	1	0	5.115217e+01
81.499687	1.292887	city	9	1	1.253573	1.253573	0	1	0	0	CorrectCommission	0.008887	0.420602	1	0	5.073913e+01
82.792595	1.292924	city	4	1	1.252108	1.252108	0	1	0	0	CorrectCommission	0.013813	0.418189	1	0	5.032609e+01
84.078773	1.279430	city	2	1	1.177974	1.177974	0	1	0	0	CorrectCommission	0.263068	0.419512	1	0	4.991304e+01
85.358345	1.279719	city	6	1	1.080743	1.080743	0	1	0	0	CorrectCommission	0.589982	0.425390	1	0	4.950000e+01
86.651321	1.306228	city	5	1	1.186995	1.186995	0	1	0	0	CorrectCommission	0.232738	0.436221	1	0	4.908696e+01
87.944138	1.279412	city	6	1	1.345715	1.345715	0	1	0	0	CorrectCommission	0.300913	0.451963	1	0	4.867391e+01
89.223724	1.279756	city	7	1	1.498713	1.498713	0	1	0	0	CorrectCommission	0.815327	0.472099	1	0	4.826087e+01
90.503365	1.279524	city	10	1	1.294668	1.294668	0	1	0	0	CorrectCommission	0.129284	0.495698	1	0	4.784783e+01
91.782883	1.279509	mountain	6	0	0.000000	1.330587	1	0	0	0	CorrectOmission	0.250051	0.521572	1	0	4.743478e+01
93.062492	1.279719	city	3	1	1.456567	1.456567	0	1	0	0	CorrectCommission	0.673625	0.548357	1	0	4.702174e+01
94.342102	1.279490	city	5	1	1.522707	1.522707	0	1	0	0	CorrectCommission	0.896000	0.574661	1	0	4.660870e+01
95.621628	1.279563	city	2	1	1.357341	1.357341	0	1	0	0	CorrectCommission	0.340002	0.599228	1	0	4.619565e+01
96.901169	1.279519	city	1	1	1.508079	1.508079	0	1	0	0	CorrectCommission	0.846818	0.621082	0	0	4.578261e+01
98.180779	1.279705	city	8	1	1.476007	1.476007	0	1	0	0	CorrectCommission	0.738984	0.639555	0	0	4.536957e+01
99.467094	1.292924	city	7	1	1.576426	1.576426	0	1	0	0	CorrectCommission	1.076617	0.654381	0	0	4.495652e+01
100.753349	1.279583	city	3	1	1.505021	1.505021	0	1	0	0	CorrectCommission	0.836537	0.665621	0	0	4.454348e+01
102.032890	1.279503	city	5	1	1.454501	1.454501	0	1	0	0	CorrectCommission	0.666676	0.673657	0	0	4.413043e+01
103.325737	1.306196	city	3	1	1.431229	1.431229	0	1	0	0	CorrectCommission	0.588431	0.679043	0	0	4.371739e+01
104.618668	1.279660	city	10	0	0.000000	1.172038	0	0	0	1	OmissionError	0.283028	0.682399	0	0	4.330435e+01
105.898270	1.279540	city	9	1	0.974275	0.974275	0	1	0	0	CorrectCommission	0.947949	0.684311	0	0	4.289130e+01
107.177872	1.279667	city	5	1	1.135290	1.135290	0	1	0	0	CorrectCommission	0.406580	0.685254	0	0	4.247826e+01
108.457420	1.279429	city	2	1	1.349988	1.349988	0	1	0	0	CorrectCommission	0.315280	0.685602	0	0	4.206522e+01
109.736984	1.279704	city	8	1	1.617081	1.617081	0	1	0	0	CorrectCommission	1.213306	0.685629	0	0	4.165217e+01
111.023293	1.292913	city	3	1	1.438058	1.438058	0	1	0	0	CorrectCommission	0.611392	0.685532	0	0	4.123913e+01
112.316124	1.292742	city	2	1	1.597979	1.597979	0	1	0	0	CorrectCommission	1.149083	0.685519	0	0	4.082609e+01
113.608963	1.292943	city	6	1	1.433900	1.433900	0	1	0	0	CorrectCommission	0.597412	0.685760	0	0	4.041304e+01
117.287849	6.064821	break	0	0	0.000000	1.441394	0	0	0	0	ThoughtProbe	0.622608	0.686410	0	40	40
120.960045	1.279577	mountain	8	0	0.000000	1.488707	1	0	0	0	CorrectOmission	0.781686	0.687500	0	0	3.952500e+01
122.239616	1.279554	city	3	1	1.444085	1.444085	0	1	0	0	CorrectCommission	0.631657	0.688847	0	0	3.905000e+01
123.519188	1.279590	city	1	1	1.175774	1.175774	0	1	0	0	CorrectCommission	0.270466	0.689984	0	0	3.857500e+01
124.798729	1.279499	city	8	1	1.200845	1.200845	0	1	0	0	CorrectCommission	0.186172	0.690127	0	0	3.810000e+01
126.078308	1.279654	city	7	1	1.507926	1.507926	0	1	0	0	CorrectCommission	0.846305	0.688211	0	0	3.762500e+01
127.364540	1.292806	city	5	1	1.428327	1.428327	0	1	0	0	CorrectCommission	0.578675	0.682998	0	0	3.715000e+01
128.657455	1.293034	city	6	1	1.749162	1.749162	0	1	0	0	CorrectCommission	1.657393	0.673323	0	0	3.667500e+01
129.943756	1.279580	city	9	1	1.374459	1.374459	0	1	0	0	CorrectCommission	0.397558	0.658263	0	0	3.620000e+01
131.229996	1.292878	city	3	1	1.518122	1.518122	0	1	0	0	CorrectCommission	0.880585	0.637421	0	0	3.572500e+01
132.516190	1.279519	city	9	1	1.663178	1.663178	0	1	0	0	CorrectCommission	1.368297	0.610984	0	0	3.525000e+01
133.795792	1.279671	mountain	7	0	0.000000	1.467203	1	0	0	0	CorrectOmission	0.709383	0.579795	1	0	3.477500e+01
135.075363	1.279484	city	10	1	1.187436	1.187436	0	1	0	0	CorrectCommission	0.231255	0.545304	1	0	3.430000e+01
136.354874	1.279531	city	4	1	1.081120	1.081120	0	1	0	0	CorrectCommission	0.588714	0.509367	1	0	3.382500e+01
137.634491	1.279693	city	5	1	1.304137	1.304137	0	1	0	0	CorrectCommission	0.161119	0.473985	1	0	3.335000e+01
138.914139	1.279604	city	2	1	1.355652	1.355652	0	1	0	0	CorrectCommission	0.334323	0.441065	1	0	3.287500e+01
140.193680	1.279491	city	3	1	1.296919	1.296919	0	1	0	0	CorrectCommission	0.136851	0.412176	1	0	3.240000e+01
141.486511	1.306166	city	9	1	1.208262	1.208262	0	1	0	0	CorrectCommission	0.161232	0.388431	1	0	3.192500e+01
142.779449	1.279705	city	5	1	1.301509	1.301509	0	1	0	0	CorrectCommission	0.152285	0.370405	1	0	3.145000e+01
144.059097	1.279587	city	2	1	1.231715	1.231715	0	1	0	0	CorrectCommission	0.082379	0.358228	1	0	3.097500e+01
145.371948	1.346133	city	8	1	1.156978	1.156978	0	1	0	0	CorrectCommission	0.333660	0.351667	1	0	3.050000e+01
146.718109	1.346177	city	5	1	1.020487	1.020487	0	1	0	0	CorrectCommission	0.792573	0.350312	1	0	3.002500e+01
148.037720	1.293048	city	4	1	1.149770	1.149770	0	1	0	0	CorrectCommission	0.357896	0.353711	1	0	2.955000e+01
149.330704	1.292932	city	1	1	1.144904	1.144904	0	1	0	0	CorrectCommission	0.374256	0.361476	1	0	2.907500e+01
150.630280	1.306215	city	10	1	1.041204	1.041204	0	1	0	0	CorrectCommission	0.722918	0.373273	1	0	2.860000e+01
151.923172	1.279578	city	6	1	1.195432	1.195432	0	1	0	0	CorrectCommission	0.204371	0.388752	1	0	2.812500e+01
153.202621	1.279318	city	8	1	1.243119	1.243119	0	1	0	0	CorrectCommission	0.044038	0.407444	1	0	2.765000e+01
154.482071	1.279577	city	4	1	1.179108	1.179108	0	1	0	0	CorrectCommission	0.259254	0.428581	1	0	2.717500e+01
155.761765	1.279821	city	9	1	1.289941	1.289941	0	1	0	0	CorrectCommission	0.113389	0.451001	1	0	2.670000e+01
157.041412	1.279459	mountain	2	0	0.000000	1.294087	1	0	0	0	CorrectOmission	0.127330	0.473151	1	0	2.622500e+01
158.321014	1.279754	city	10	1	1.311428	1.311428	0	1	0	0	CorrectCommission	0.185632	0.493207	1	0	2.575000e+01
159.600601	1.279427	city	1	1	1.461843	1.461843	0	1	0	0	CorrectCommission	0.691363	0.509288	1	0	2.527500e+01
160.886841	1.293029	city	5	1	1.680394	1.680394	0	1	0	0	CorrectCommission	1.426181	0.519731	1	0	2.480000e+01
162.173141	1.279590	city	2	1	1.667654	1.667654	0	1	0	0	CorrectCommission	1.383347	0.523428	1	0	2.432500e+01
163.452713	1.279556	city	3	1	1.605081	1.605081	0	1	0	0	CorrectCommission	1.172959	0.520038	1	0	2.385000e+01
164.732285	1.279583	city	2	1	1.298806	1.298806	0	1	0	0	CorrectCommission	0.143197	0.510070	1	0	2.337500e+01
166.018539	1.292913	city	10	1	1.351402	1.351402	0	1	0	0	CorrectCommission	0.320035	0.494877	1	0	2.290000e+01
167.304733	1.279474	city	3	1	1.298645	1.298645	0	1	0	0	CorrectCommission	0.142653	0.476405	1	0	2.242500e+01
168.584320	1.279712	city	5	1	1.512095	1.512095	0	1	0	0	CorrectCommission	0.860322	0.456950	1	0	2.195000e+01
169.863876	1.279392	city	3	1	1.284026	1.284026	0	1	0	0	CorrectCommission	0.093501	0.438770	1	0	2.147500e+01
173.609314	6.211475	break	0	0	0.000000	1.191267	0	0	0	0	ThoughtProbe	0.218375	0.423823	1	21	21
177.354782	1.279477	city	2	1	1.187599	1.187599	0	1	0	0	CorrectCommission	0.230708	0.413466	1	0	2.217647e+01
178.634338	1.279629	mountain	6	0	0.000000	1.226801	1	0	0	0	CorrectOmission	0.098900	0.408326	1	0	2.335294e+01
179.913971	1.279634	city	10	1	1.247260	1.247260	0	1	0	0	CorrectCommission	0.030114	0.408261	1	0	2.452941e+01
181.193481	1.279406	city	9	1	1.187358	1.187358	0	1	0	0	CorrectCommission	0.231517	0.412458	1	0	2.570588e+01
182.472977	1.279571	city	5	1	1.084888	1.084888	0	1	0	0	CorrectCommission	0.576044	0.419616	1	0	2.688235e+01
183.772583	1.319652	city	2	1	0.933410	0.933410	0	1	0	0	CorrectCommission	1.085346	0.428159	1	0	2.805882e+01
185.072250	1.279667	city	6	1	1.381197	1.381197	0	1	0	0	CorrectCommission	0.420213	0.436492	1	0	2.923529e+01
186.371857	1.319563	city	9	1	1.504723	1.504723	0	1	0	0	CorrectCommission	0.835536	0.443230	1	0	3.041176e+01
187.684708	1.306119	city	10	1	1.218698	1.218698	0	1	0	0	CorrectCommission	0.126144	0.447290	1	0	3.158824e+01
188.977539	1.279551	mountain	3	0	0.000000	1.149196	1	0	0	0	CorrectOmission	0.359826	0.448033	1	0	3.276471e+01
190.257111	1.279590	city	8	1	1.289004	1.289004	0	1	0	0	CorrectCommission	0.110239	0.445224	1	0	3.394118e+01
191.536713	1.279624	city	3	1	1.630910	1.630910	0	1	0	0	CorrectCommission	1.259803	0.439061	1	0	3.511765e+01
192.816360	1.279655	city	4	1	1.407131	1.407131	0	1	0	0	CorrectCommission	0.507409	0.430021	1	0	3.629412e+01
194.102631	1.292906	city	5	1	1.215890	1.215890	0	1	0	0	CorrectCommission	0.135587	0.418872	1	0	3.747059e+01
195.388840	1.279499	city	2	1	1.129322	1.129322	0	1	0	0	CorrectCommission	0.426648	0.406541	1	0	3.864706e+01
196.668427	1.279661	city	9	1	1.139507	1.139507	0	1	0	0	CorrectCommission	0.392404	0.394012	1	0	3.982353e+01
