onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.659597	1.292945	city	7	1	1.461211	1.461211	0	1	0	0	CorrectCommission	1.135548	1.135548	0	0	41
1.945862	1.279586	city	1	1	1.074398	1.074398	0	1	0	0	CorrectCommission	0.238312	1.084606	0	0	41
3.225354	1.279399	city	3	1	0.801517	0.801517	0	1	0	0	CorrectCommission	1.207514	1.033551	0	0	41
4.504925	1.279742	city	4	1	0.594067	0.594067	0	1	0	0	CorrectCommission	1.944321	0.982429	0	0	41
5.784511	1.279431	mountain	9	1	0.535536	0.535536	0	0	1	0	CommissionError	2.152208	0.931551	0	0	41
7.064120	1.279788	city	4	1	1.127864	1.127864	0	1	0	0	CorrectCommission	0.048414	0.881584	0	0	41
8.343691	1.279354	city	5	1	1.250188	1.250188	0	1	0	0	CorrectCommission	0.386049	0.833490	0	0	41
9.623181	1.279626	city	7	1	1.346873	1.346873	0	1	0	0	CorrectCommission	0.729450	0.788325	0	0	41
10.902790	1.279593	city	9	1	1.231085	1.231085	0	1	0	0	CorrectCommission	0.318201	0.747100	1	0	41
12.182452	1.279730	city	3	1	1.177791	1.177791	0	1	0	0	CorrectCommission	0.128915	0.710678	1	0	41
13.468698	1.292760	city	7	1	1.062275	1.062275	0	1	0	0	CorrectCommission	0.281370	0.679635	1	0	41
14.754857	1.279561	city	9	1	0.909164	0.909164	0	1	0	0	CorrectCommission	0.825179	0.654226	1	0	41
16.034418	1.279562	mountain	1	0	0.000000	0.753634	1	0	0	0	CorrectOmission	1.377579	0.634408	1	0	41
17.314072	1.279746	city	8	1	0.766108	0.766108	0	1	0	0	CorrectCommission	1.333276	0.619894	1	0	41
18.600367	1.292840	city	4	1	1.117006	1.117006	0	1	0	0	CorrectCommission	0.086978	0.610204	1	0	41
19.886509	1.279445	city	3	1	1.234022	1.234022	0	1	0	0	CorrectCommission	0.328630	0.604683	1	0	41
21.166105	1.279749	city	4	1	1.181936	1.181936	0	1	0	0	CorrectCommission	0.143634	0.602431	1	0	41
22.445789	1.279620	city	3	1	1.019960	1.019960	0	1	0	0	CorrectCommission	0.431659	0.602313	1	0	41
23.725365	1.279528	city	4	1	1.123445	1.123445	0	1	0	0	CorrectCommission	0.064109	0.602996	1	0	41
25.004883	1.279510	city	8	1	0.814208	0.814208	0	1	0	0	CorrectCommission	1.162438	0.603005	1	0	41
26.284472	1.279667	mountain	1	0	0.000000	1.130502	1	0	0	0	CorrectOmission	0.039045	0.600853	1	0	41
27.564089	1.279566	city	8	1	1.554052	1.554052	0	1	0	0	CorrectCommission	1.465292	0.595290	1	0	41
28.850311	1.292879	city	6	1	1.566583	1.566583	0	1	0	0	CorrectCommission	1.509800	0.585443	1	0	41
30.136532	1.279563	city	1	1	1.231002	1.231002	0	1	0	0	CorrectCommission	0.317906	0.571125	1	0	41
31.416080	1.279533	city	4	1	1.345005	1.345005	0	1	0	0	CorrectCommission	0.722815	0.552903	1	0	41
32.695610	1.279524	city	8	1	1.262178	1.262178	0	1	0	0	CorrectCommission	0.428633	0.532096	1	0	41
33.988560	1.306375	city	7	1	1.258975	1.258975	0	1	0	0	CorrectCommission	0.417259	0.510773	1	0	41
35.281464	1.279434	city	6	1	1.079405	1.079405	0	1	0	0	CorrectCommission	0.220529	0.491618	1	0	41
36.561001	1.279641	city	7	1	0.983276	0.983276	0	1	0	0	CorrectCommission	0.561951	0.477671	1	0	41
37.840618	1.279597	city	6	1	1.239890	1.239890	0	1	0	0	CorrectCommission	0.349473	0.472020	1	0	41
39.120224	1.279610	city	7	1	1.035021	1.035021	0	1	0	0	CorrectCommission	0.378169	0.477518	1	0	41
40.399765	1.279479	mountain	9	0	0.000000	1.103296	1	0	0	0	CorrectOmission	0.135672	0.496375	1	0	41
41.686028	1.293042	city	8	1	1.190272	1.190272	0	1	0	0	CorrectCommission	0.173242	0.529889	1	0	41
42.972370	1.279639	city	2	1	1.041502	1.041502	0	1	0	0	CorrectCommission	0.355150	0.578187	1	0	41
44.258621	1.292864	city	7	1	1.150561	1.150561	0	1	0	0	CorrectCommission	0.032200	0.640064	1	0	41
45.544781	1.279461	city	1	1	1.083285	1.083285	0	1	0	0	CorrectCommission	0.206747	0.713015	1	0	41
46.830971	1.292913	city	9	1	1.031054	1.031054	0	1	0	0	CorrectCommission	0.392256	0.793412	0	0	41
48.117184	1.279517	city	5	1	0.909707	0.909707	0	1	0	0	CorrectCommission	0.823250	0.876850	0	0	41
49.443466	1.373051	city	9	1	1.003797	1.003797	0	1	0	0	CorrectCommission	0.489068	0.958626	0	0	41
50.776390	1.292794	city	2	1	0.618759	0.618759	0	1	0	0	CorrectCommission	1.856621	1.034275	0	0	41
52.062641	1.279704	city	4	1	0.501137	0.501137	0	1	0	0	CorrectCommission	2.274384	1.100076	0	0	41
53.342285	1.279588	city	5	1	1.606689	1.606689	0	1	0	0	CorrectCommission	1.652246	1.153433	0	0	41
