onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421715	0.795793	city	4	1	0.847585	0.847585	0	1	0	0	CorrectCommission	1.437304	1.437304	0
9.217485	0.795748	city	9	1	0.797948	0.797948	0	1	0	0	CorrectCommission	0.941608	1.381899	0
10.013284	0.795849	mountain	5	1	0.500378	0.500378	0	0	1	0	CommissionError	2.030040	1.326402	0
10.809104	0.795790	city	7	1	0.604139	0.604139	0	1	0	0	CorrectCommission	0.993839	1.270751	0
11.604919	0.795842	city	3	1	0.599833	0.599833	0	1	0	0	CorrectCommission	1.036843	1.215088	0
12.400734	0.795787	city	9	1	0.602762	0.602762	0	1	0	0	CorrectCommission	1.007590	1.159674	0
13.196511	0.795767	city	7	1	0.549853	0.549853	0	1	0	0	CorrectCommission	1.535963	1.104971	0
13.992307	0.795824	city	6	1	0.450352	0.450352	0	1	0	0	CorrectCommission	2.529617	1.051478	0
14.788124	0.795811	city	10	1	0.699184	0.699184	0	1	0	0	CorrectCommission	0.044681	0.999708	0
15.583941	0.795825	city	4	1	0.710782	0.710782	0	1	0	0	CorrectCommission	0.071141	0.950249	0
16.379755	0.795803	city	6	1	0.649670	0.649670	0	1	0	0	CorrectCommission	0.539146	0.903421	0
17.175545	0.795775	city	10	1	0.699070	0.699070	0	1	0	0	CorrectCommission	0.045828	0.859300	0
17.971441	0.796016	city	7	1	0.549492	0.549492	0	1	0	0	CorrectCommission	1.539563	0.817831	0
18.767231	0.795564	city	5	1	0.565981	0.565981	0	1	0	0	CorrectCommission	1.374905	0.778714	0
19.562897	0.795769	city	3	1	0.800390	0.800390	0	1	0	0	CorrectCommission	0.965995	0.741627	0
20.358713	0.795861	city	5	1	0.698683	0.698683	0	1	0	0	CorrectCommission	0.049691	0.706385	1
21.154512	0.795739	city	7	1	0.608889	0.608889	0	1	0	0	CorrectCommission	0.946400	0.672916	1
21.950274	0.795781	city	10	1	0.613218	0.613218	0	1	0	0	CorrectCommission	0.903172	0.641336	1
22.746103	0.795879	city	8	1	0.649629	0.649629	0	1	0	0	CorrectCommission	0.539559	0.611987	1
23.541933	0.795783	city	2	1	0.648512	0.648512	0	1	0	0	CorrectCommission	0.550717	0.585446	1
24.337729	0.795809	city	7	1	0.649507	0.649507	0	1	0	0	CorrectCommission	0.540781	0.562436	1
25.133686	0.796104	city	4	1	0.698374	0.698374	0	1	0	0	CorrectCommission	0.052776	0.543690	1
25.929497	0.795518	mountain	9	0	0.000000	0.739865	1	0	0	0	CorrectOmission	0.361572	0.529910	1
26.725292	0.796074	city	6	1	0.748507	0.748507	0	1	0	0	CorrectCommission	0.447875	0.521614	1
27.521090	0.795519	city	10	1	0.698826	0.698826	0	1	0	0	CorrectCommission	0.048258	0.519061	1
28.316738	0.795777	city	2	1	0.807404	0.807404	0	1	0	0	CorrectCommission	1.036042	0.522252	1
29.112543	0.795835	city	1	1	0.650975	0.650975	0	1	0	0	CorrectCommission	0.526120	0.530806	1
29.908361	0.795801	city	6	1	0.698357	0.698357	0	1	0	0	CorrectCommission	0.052947	0.544123	1
30.704296	0.796069	city	5	1	0.603397	0.603397	0	1	0	0	CorrectCommission	1.001250	0.561261	1
31.500105	0.795550	city	7	1	0.713527	0.713527	0	1	0	0	CorrectCommission	0.098544	0.580992	1
32.295776	0.795791	mountain	1	0	0.000000	0.664884	1	0	0	0	CorrectOmission	0.387220	0.602103	1
33.091702	0.796062	city	9	1	0.599740	0.599740	0	1	0	0	CorrectCommission	1.037774	0.623281	1
33.887459	0.795452	city	10	1	0.660365	0.660365	0	1	0	0	CorrectCommission	0.432347	0.643272	1
34.683109	0.795849	city	1	1	0.649471	0.649471	0	1	0	0	CorrectCommission	0.541139	0.661045	1
35.478935	0.795802	city	4	1	0.809927	0.809927	0	1	0	0	CorrectCommission	1.061238	0.675771	1
36.274754	0.795830	city	1	1	0.649390	0.649390	0	1	0	0	CorrectCommission	0.541947	0.686890	1
37.070580	0.795826	mountain	6	1	0.897290	0.897290	0	0	1	0	CommissionError	1.933672	0.694209	1
37.866394	0.795802	city	7	1	0.665204	0.665204	0	1	0	0	CorrectCommission	0.384025	0.697773	1
38.662189	0.795790	city	10	1	0.613307	0.613307	0	1	0	0	CorrectCommission	0.902285	0.697899	1
39.457970	0.795766	city	6	1	0.655213	0.655213	0	1	0	0	CorrectCommission	0.483797	0.694963	1
40.253738	0.795772	city	10	1	0.749850	0.749850	0	1	0	0	CorrectCommission	0.461282	0.689462	1
41.049530	0.795811	city	3	1	0.658312	0.658312	0	1	0	0	CorrectCommission	0.452850	0.681850	1
41.845356	0.795846	city	6	1	0.710539	0.710539	0	1	0	0	CorrectCommission	0.068707	0.672558	1
42.641182	0.795808	city	9	1	0.648516	0.648516	0	1	0	0	CorrectCommission	0.550678	0.662057	1
43.436989	0.795800	city	6	1	0.611640	0.611640	0	1	0	0	CorrectCommission	0.918930	0.650864	1
44.232784	0.795792	city	3	1	0.601161	0.601161	0	1	0	0	CorrectCommission	1.023580	0.639642	1
45.028553	0.795746	city	2	1	0.947910	0.947910	0	1	0	0	CorrectCommission	2.439188	0.629242	1
45.824345	0.795839	city	5	1	0.698901	0.698901	0	1	0	0	CorrectCommission	0.047509	0.620567	1
46.620174	0.795822	city	8	1	0.701681	0.701681	0	1	0	0	CorrectCommission	0.019750	0.614685	1
47.415981	0.795788	city	9	1	0.748757	0.748757	0	1	0	0	CorrectCommission	0.450371	0.612449	1
48.211758	0.795764	mountain	3	0	0.000000	0.698932	1	0	0	0	CorrectOmission	0.047199	0.614295	1
49.007553	0.795829	city	3	1	0.649730	0.649730	0	1	0	0	CorrectCommission	0.538556	0.620189	1
49.803387	0.795837	city	8	1	0.698672	0.698672	0	1	0	0	CorrectCommission	0.049796	0.629394	1
50.599335	0.796057	city	5	1	0.649717	0.649717	0	1	0	0	CorrectCommission	0.538686	0.640511	1
51.395123	0.795523	city	1	1	0.698097	0.698097	0	1	0	0	CorrectCommission	0.055541	0.651564	1
52.190754	0.795741	city	4	1	0.798569	0.798569	0	1	0	0	CorrectCommission	0.947815	0.660281	1
52.986538	0.795826	mountain	3	0	0.000000	0.848300	1	0	0	0	CorrectOmission	1.444440	0.664311	1
53.782379	0.795858	city	4	1	0.798694	0.798694	0	1	0	0	CorrectCommission	0.949054	0.661643	1
54.578186	0.795756	city	2	1	0.601156	0.601156	0	1	0	0	CorrectCommission	1.023625	0.650864	1
55.373959	0.795786	city	3	1	0.511017	0.511017	0	1	0	0	CorrectCommission	1.923796	0.631444	1
56.169926	0.796146	city	1	1	0.601817	0.601817	0	1	0	0	CorrectCommission	1.017028	0.603696	1
56.965752	0.795511	mountain	2	0	0.000000	0.669671	1	0	0	0	CorrectOmission	0.339417	0.568881	1
