onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421712	0.795750	city	2	1	0.710459	0.710459	0	1	0	0	CorrectCommission	0.393041	0.393041	1
9.217656	0.796139	city	5	1	0.466533	0.466533	0	1	0	0	CorrectCommission	1.788234	0.527760	1
10.013488	0.795523	city	10	1	0.426574	0.426574	0	1	0	0	CorrectCommission	2.145557	0.654275	1
10.809287	0.796075	city	3	1	0.449866	0.449866	0	1	0	0	CorrectCommission	1.937275	0.765174	0
11.605107	0.795565	city	9	1	0.511443	0.511443	0	1	0	0	CorrectCommission	1.386626	0.854495	0
12.400765	0.795751	city	2	1	0.500252	0.500252	0	1	0	0	CorrectCommission	1.486703	0.918229	0
13.196701	0.796121	mountain	9	1	0.798464	0.798464	0	0	1	0	CommissionError	1.180013	0.954513	0
13.992515	0.795506	city	4	1	0.449350	0.449350	0	1	0	0	CorrectCommission	1.941889	0.963707	0
14.788318	0.796102	mountain	10	0	0.000000	0.479843	1	0	0	0	CorrectOmission	1.669211	0.948131	0
15.584096	0.795455	city	1	1	0.598853	0.598853	0	1	0	0	CorrectCommission	0.604974	0.911713	0
16.379753	0.795859	city	5	1	0.515293	0.515293	0	1	0	0	CorrectCommission	1.352200	0.859503	0
17.175585	0.795804	city	1	1	0.602802	0.602802	0	1	0	0	CorrectCommission	0.569662	0.796999	0
17.971382	0.795792	city	6	1	0.598843	0.598843	0	1	0	0	CorrectCommission	0.605071	0.729726	1
18.767166	0.795773	city	4	1	0.648576	0.648576	0	1	0	0	CorrectCommission	0.160336	0.662663	1
19.562967	0.795829	city	5	1	0.648826	0.648826	0	1	0	0	CorrectCommission	0.158103	0.600035	1
20.358780	0.795799	city	3	1	0.649285	0.649285	0	1	0	0	CorrectCommission	0.153999	0.545086	1
21.154591	0.795821	city	9	1	0.648635	0.648635	0	1	0	0	CorrectCommission	0.159808	0.499894	1
21.950531	0.796059	city	4	1	0.702775	0.702775	0	1	0	0	CorrectCommission	0.324330	0.465699	1
22.746296	0.795474	city	6	1	0.699278	0.699278	0	1	0	0	CorrectCommission	0.293060	0.443055	1
23.541956	0.795845	city	10	1	0.648710	0.648710	0	1	0	0	CorrectCommission	0.159143	0.432129	1
24.337795	0.795831	city	2	1	0.648580	0.648580	0	1	0	0	CorrectCommission	0.160302	0.432947	1
25.133615	0.795813	city	10	1	0.798094	0.798094	0	1	0	0	CorrectCommission	1.176708	0.445565	1
25.929398	0.795750	city	1	1	0.748005	0.748005	0	1	0	0	CorrectCommission	0.728795	0.470079	1
26.725334	0.796121	city	2	1	0.698632	0.698632	0	1	0	0	CorrectCommission	0.287279	0.506622	1
