onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421712	0.795796	city	7	1	0.860305	0.860305	0	1	0	0	CorrectCommission	1.789575	1.789575	0
9.217508	0.795797	city	4	1	0.699126	0.699126	0	1	0	0	CorrectCommission	0.367603	1.617745	0
10.013318	0.795822	city	2	1	0.599271	0.599271	0	1	0	0	CorrectCommission	0.513353	1.450661	0
10.809141	0.795824	city	9	1	0.599239	0.599239	0	1	0	0	CorrectCommission	0.513640	1.292574	0
11.604912	0.795717	city	7	1	0.564535	0.564535	0	1	0	0	CorrectCommission	0.819810	1.146918	0
12.400665	0.795791	city	5	1	0.599162	0.599162	0	1	0	0	CorrectCommission	0.514322	1.016064	0
13.196499	0.795876	city	4	1	0.598925	0.598925	0	1	0	0	CorrectCommission	0.516410	0.901243	0
13.992336	0.795800	mountain	6	1	0.550444	0.550444	0	0	1	0	CommissionError	0.944126	0.802587	0
14.788104	0.795734	city	7	1	0.599487	0.599487	0	1	0	0	CorrectCommission	0.511449	0.719285	0
15.583892	0.795841	city	1	1	0.549396	0.549396	0	1	0	0	CorrectCommission	0.953370	0.649900	1
16.379869	0.796113	city	7	1	0.698276	0.698276	0	1	0	0	CorrectCommission	0.360096	0.592568	1
17.175686	0.795521	city	6	1	0.700807	0.700807	0	1	0	0	CorrectCommission	0.382430	0.545334	1
17.971487	0.796082	city	3	1	0.617207	0.617207	0	1	0	0	CorrectCommission	0.355123	0.506305	1
18.767420	0.795782	city	9	1	0.604898	0.604898	0	1	0	0	CorrectCommission	0.463711	0.473833	1
19.563221	0.795821	city	2	1	0.599334	0.599334	0	1	0	0	CorrectCommission	0.512797	0.446514	1
20.358862	0.795461	city	1	1	0.598776	0.598776	0	1	0	0	CorrectCommission	0.517722	0.423289	1
21.154516	0.795846	city	9	1	0.649070	0.649070	0	1	0	0	CorrectCommission	0.074014	0.403354	1
21.950333	0.795790	city	10	1	0.611446	0.611446	0	1	0	0	CorrectCommission	0.405945	0.386174	1
22.746141	0.795827	city	8	1	0.650693	0.650693	0	1	0	0	CorrectCommission	0.059690	0.371347	1
23.541943	0.795774	city	2	1	0.599188	0.599188	0	1	0	0	CorrectCommission	0.514092	0.358648	1
24.337862	0.796067	city	8	1	0.563549	0.563549	0	1	0	0	CorrectCommission	0.828512	0.347928	1
25.133675	0.795557	city	6	1	0.654912	0.654912	0	1	0	0	CorrectCommission	0.022472	0.339108	1
25.929342	0.795777	city	1	1	0.649177	0.649177	0	1	0	0	CorrectCommission	0.073072	0.332252	1
26.725288	0.796114	city	6	1	0.701793	0.701793	0	1	0	0	CorrectCommission	0.391131	0.327519	1
27.521114	0.795540	city	8	1	0.613134	0.613134	0	1	0	0	CorrectCommission	0.391054	0.325097	1
28.316763	0.795756	city	2	1	0.599819	0.599819	0	1	0	0	CorrectCommission	0.508519	0.325260	1
29.112518	0.795753	city	9	1	0.707719	0.707719	0	1	0	0	CorrectCommission	0.443409	0.328270	1
29.908472	0.796157	city	6	1	0.661237	0.661237	0	1	0	0	CorrectCommission	0.033328	0.334433	1
30.704313	0.795524	city	4	1	0.648746	0.648746	0	1	0	0	CorrectCommission	0.076868	0.344073	1
31.500101	0.796052	city	6	1	0.649488	0.649488	0	1	0	0	CorrectCommission	0.070322	0.357456	1
32.295864	0.795476	city	4	1	0.653325	0.653325	0	1	0	0	CorrectCommission	0.036477	0.374861	1
33.091534	0.795860	mountain	10	0	0.000000	0.585560	1	0	0	0	CorrectOmission	0.634317	0.396522	1
33.887512	0.796099	city	8	1	0.549453	0.549453	0	1	0	0	CorrectCommission	0.952865	0.422657	1
34.683327	0.795533	city	6	1	0.648261	0.648261	0	1	0	0	CorrectCommission	0.081150	0.453395	1
