onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421641	0.795758	city	7	1	0.599644	0.599644	0	1	0	0	CorrectCommission	0.584834	0.584834	1
9.217433	0.795824	city	5	1	0.400006	0.400006	0	1	0	0	CorrectCommission	2.315461	0.706660	1
10.013233	0.795777	city	3	1	0.450320	0.450320	0	1	0	0	CorrectCommission	1.879301	0.821629	0
10.809199	0.796156	city	5	1	0.404167	0.404167	0	1	0	0	CorrectCommission	2.279397	0.923662	0
11.605032	0.795509	city	6	1	0.449449	0.449449	0	1	0	0	CorrectCommission	1.886848	1.008054	0
12.400676	0.795779	city	3	1	0.549491	0.549491	0	1	0	0	CorrectCommission	1.019602	1.071925	0
13.196497	0.795863	city	5	1	0.456615	0.456615	0	1	0	0	CorrectCommission	1.824727	1.114401	0
13.992314	0.795771	city	1	1	0.499828	0.499828	0	1	0	0	CorrectCommission	1.450120	1.136555	0
14.788068	0.795737	city	2	1	0.499320	0.499320	0	1	0	0	CorrectCommission	1.454528	1.141180	0
15.583851	0.795829	city	7	1	0.509281	0.509281	0	1	0	0	CorrectCommission	1.368174	1.132291	0
16.379683	0.795836	city	9	1	0.649431	0.649431	0	1	0	0	CorrectCommission	0.153233	1.114534	0
17.175512	0.795821	city	5	1	0.499934	0.499934	0	1	0	0	CorrectCommission	1.449206	1.092775	0
17.971317	0.795789	city	3	1	0.599346	0.599346	0	1	0	0	CorrectCommission	0.587412	1.071357	0
18.767126	0.795829	city	4	1	0.605658	0.605658	0	1	0	0	CorrectCommission	0.532699	1.053897	0
19.562916	0.795750	city	1	1	0.501178	0.501178	0	1	0	0	CorrectCommission	1.438416	1.042872	0
20.358667	0.795756	city	5	1	0.550170	0.550170	0	1	0	0	CorrectCommission	1.013713	1.039422	0
21.154476	0.795862	mountain	3	0	0.000000	0.658469	1	0	0	0	CorrectOmission	0.074889	1.043449	0
21.950325	0.795833	city	6	1	0.749901	0.749901	0	1	0	0	CorrectCommission	0.717727	1.053691	0
22.746143	0.795806	city	7	1	0.748295	0.748295	0	1	0	0	CorrectCommission	0.703807	1.067870	0
23.541904	0.795713	city	2	1	0.550097	0.550097	0	1	0	0	CorrectCommission	1.014346	1.083129	0
24.337685	0.795847	city	1	1	0.452210	0.452210	0	1	0	0	CorrectCommission	1.862914	1.096323	0
25.133518	0.795822	city	3	1	0.449647	0.449647	0	1	0	0	CorrectCommission	1.885133	1.104424	0
25.929321	0.795785	city	1	1	0.549128	0.549128	0	1	0	0	CorrectCommission	1.022743	1.104829	0
26.725115	0.795801	city	7	1	0.897628	0.897628	0	1	0	0	CorrectCommission	1.998351	1.095669	0
27.520905	0.795776	city	4	1	0.561181	0.561181	0	1	0	0	CorrectCommission	0.918259	1.075931	0
28.316858	0.796131	city	10	1	0.598863	0.598863	0	1	0	0	CorrectCommission	0.591602	1.045656	0
29.112820	0.795793	city	2	1	0.499421	0.499421	0	1	0	0	CorrectCommission	1.453654	1.005808	0
29.908453	0.795473	mountain	7	1	0.499185	0.499185	0	0	1	0	CommissionError	1.455696	0.958164	0
30.704105	0.795831	city	2	1	0.909969	0.909969	0	1	0	0	CorrectCommission	2.105335	0.905135	0
31.500069	0.796095	city	5	1	0.648528	0.648528	0	1	0	0	CorrectCommission	0.161058	0.849467	0
32.295837	0.795447	city	6	1	0.648933	0.648933	0	1	0	0	CorrectCommission	0.157549	0.794074	0
33.091488	0.795854	city	1	1	0.603521	0.603521	0	1	0	0	CorrectCommission	0.551221	0.741574	1
33.887459	0.796086	city	7	1	0.651816	0.651816	0	1	0	0	CorrectCommission	0.132563	0.694167	1
34.683258	0.795513	city	2	1	0.599645	0.599645	0	1	0	0	CorrectCommission	0.584824	0.653467	1
35.478905	0.795780	city	5	1	0.698742	0.698742	0	1	0	0	CorrectCommission	0.274236	0.620431	1
36.274727	0.795861	city	1	1	0.648858	0.648858	0	1	0	0	CorrectCommission	0.158204	0.595343	1
37.070534	0.795756	city	10	1	0.798785	0.798785	0	1	0	0	CorrectCommission	1.141499	0.577949	1
37.866291	0.795759	city	8	1	0.648666	0.648666	0	1	0	0	CorrectCommission	0.159867	0.567555	1
38.662098	0.795854	city	9	1	0.599683	0.599683	0	1	0	0	CorrectCommission	0.584495	0.563343	1
39.457920	0.795792	city	7	1	0.552814	0.552814	0	1	0	0	CorrectCommission	0.990794	0.564376	1
40.253742	0.795854	city	8	1	0.549741	0.549741	0	1	0	0	CorrectCommission	1.017436	0.569774	1
41.049545	0.795751	city	1	1	0.655593	0.655593	0	1	0	0	CorrectCommission	0.099814	0.578787	1
41.845333	0.795822	city	9	1	0.700334	0.700334	0	1	0	0	CorrectCommission	0.288040	0.590782	1
42.641151	0.795813	city	3	1	0.648882	0.648882	0	1	0	0	CorrectCommission	0.157992	0.605179	1
