onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421667	0.795788	city	4	1	0.599644	0.599644	0	1	0	0	CorrectCommission	1.190836	1.190836	0
9.217444	0.795767	city	7	1	0.599257	0.599257	0	1	0	0	CorrectCommission	1.193991	1.134837	0
10.013222	0.795787	city	9	1	0.649044	0.649044	0	1	0	0	CorrectCommission	0.787451	1.079593	0
10.809036	0.795843	city	4	1	0.648592	0.648592	0	1	0	0	CorrectCommission	0.791141	1.025834	0
11.604839	0.795763	city	3	1	0.601364	0.601364	0	1	0	0	CorrectCommission	1.176788	0.974212	0
12.400617	0.795791	city	2	1	0.599762	0.599762	0	1	0	0	CorrectCommission	1.189873	0.925262	0
13.196577	0.796131	city	6	1	0.599673	0.599673	0	1	0	0	CorrectCommission	1.190600	0.879372	0
13.992389	0.795493	mountain	6	0	0.000000	0.663826	1	0	0	0	CorrectOmission	0.666745	0.836791	0
14.788038	0.795806	mountain	4	0	0.000000	0.734133	1	0	0	0	CorrectOmission	0.092641	0.797602	0
15.583998	0.796111	city	4	1	0.752505	0.752505	0	1	0	0	CorrectCommission	0.057377	0.761739	0
16.379950	0.795793	city	7	1	0.660853	0.660853	0	1	0	0	CorrectCommission	0.691025	0.729012	1
17.175613	0.795533	city	3	1	0.599432	0.599432	0	1	0	0	CorrectCommission	1.192564	0.699207	1
17.971281	0.795802	city	5	1	0.599145	0.599145	0	1	0	0	CorrectCommission	1.194912	0.672117	1
18.767221	0.796081	city	8	1	0.752757	0.752757	0	1	0	0	CorrectCommission	0.059432	0.647700	1
19.563005	0.795488	city	2	1	0.598584	0.598584	0	1	0	0	CorrectCommission	1.199486	0.626196	1
20.358807	0.796113	city	5	1	0.648750	0.648750	0	1	0	0	CorrectCommission	0.789849	0.607975	1
21.154747	0.795765	city	7	1	0.698458	0.698458	0	1	0	0	CorrectCommission	0.383954	0.593685	1
21.950541	0.795825	city	3	1	0.698350	0.698350	0	1	0	0	CorrectCommission	0.384833	0.584068	1
22.746359	0.795809	city	10	1	0.700413	0.700413	0	1	0	0	CorrectCommission	0.367994	0.579810	1
23.541981	0.795437	city	7	1	0.747770	0.747770	0	1	0	0	CorrectCommission	0.018713	0.581380	1
24.337605	0.795810	city	4	1	0.798171	0.798171	0	1	0	0	CorrectCommission	0.430269	0.588886	1
25.133574	0.796127	city	7	1	0.798517	0.798517	0	1	0	0	CorrectCommission	0.433094	0.601954	1
25.929394	0.795515	city	9	1	0.658318	0.658318	0	1	0	0	CorrectCommission	0.711720	0.619719	1
26.725073	0.795843	city	2	1	0.649454	0.649454	0	1	0	0	CorrectCommission	0.784106	0.640736	1
27.520874	0.795758	city	10	1	0.652039	0.652039	0	1	0	0	CorrectCommission	0.762992	0.663194	1
28.316641	0.795779	mountain	8	0	0.000000	0.765662	1	0	0	0	CorrectOmission	0.164809	0.685042	1
29.112474	0.795886	city	9	1	0.847552	0.847552	0	1	0	0	CorrectCommission	0.833492	0.704201	1
29.908287	0.795742	city	2	1	0.754939	0.754939	0	1	0	0	CorrectCommission	0.077252	0.718776	1
30.704062	0.795804	city	8	1	0.950236	0.950236	0	1	0	0	CorrectCommission	1.671976	0.727355	1
31.499884	0.795840	city	1	1	0.897300	0.897300	0	1	0	0	CorrectCommission	1.239723	0.729062	1
32.295670	0.795736	city	5	1	0.998661	0.998661	0	1	0	0	CorrectCommission	2.067396	0.723804	1
33.091442	0.795805	city	1	1	0.798162	0.798162	0	1	0	0	CorrectCommission	0.430197	0.712133	1
33.887268	0.795850	city	3	1	0.800559	0.800559	0	1	0	0	CorrectCommission	0.449771	0.695253	1
34.683067	0.795746	city	5	1	0.897985	0.897985	0	1	0	0	CorrectCommission	1.245312	0.674660	1
35.479015	0.796153	city	8	1	0.749450	0.749450	0	1	0	0	CorrectCommission	0.032425	0.651943	1
36.274834	0.795483	city	1	1	0.748049	0.748049	0	1	0	0	CorrectCommission	0.020986	0.628638	1
37.070484	0.795813	mountain	6	0	0.000000	0.716080	1	0	0	0	CorrectOmission	0.240055	0.605922	1
37.866264	0.795749	city	5	1	0.712885	0.712885	0	1	0	0	CorrectCommission	0.266150	0.584525	1
38.662209	0.796140	city	1	1	0.797801	0.797801	0	1	0	0	CorrectCommission	0.427247	0.564812	1
39.458031	0.795505	city	7	1	0.698659	0.698659	0	1	0	0	CorrectCommission	0.382316	0.546849	1
40.253681	0.795796	mountain	8	0	0.000000	0.872645	1	0	0	0	CorrectOmission	1.038396	0.530629	1
41.049511	0.795862	city	3	1	0.996754	0.996754	0	1	0	0	CorrectCommission	2.051827	0.516205	1
41.845299	0.795714	city	10	1	0.747979	0.747979	0	1	0	0	CorrectCommission	0.020421	0.503802	1
42.641094	0.795879	city	1	1	0.798066	0.798066	0	1	0	0	CorrectCommission	0.429408	0.494034	1
43.436920	0.795778	city	7	1	0.809795	0.809795	0	1	0	0	CorrectCommission	0.525186	0.487655	1
44.232716	0.795812	city	9	1	0.748679	0.748679	0	1	0	0	CorrectCommission	0.026134	0.485517	1
45.028515	0.795786	city	8	1	0.709653	0.709653	0	1	0	0	CorrectCommission	0.292538	0.488395	1
45.824303	0.795790	city	9	1	0.752817	0.752817	0	1	0	0	CorrectCommission	0.059922	0.496743	1
46.620251	0.796107	city	4	1	0.762581	0.762581	0	1	0	0	CorrectCommission	0.139654	0.510518	1
47.416042	0.795475	city	7	1	0.748405	0.748405	0	1	0	0	CorrectCommission	0.023898	0.529093	1
48.211670	0.795779	mountain	5	0	0.000000	0.795682	1	0	0	0	CorrectOmission	0.409943	0.551214	1
49.007465	0.795810	city	7	1	0.847652	0.847652	0	1	0	0	CorrectCommission	0.834308	0.575143	1
49.803429	0.796122	city	2	1	0.847554	0.847554	0	1	0	0	CorrectCommission	0.833510	0.598792	1
50.599266	0.795548	city	6	1	0.897645	0.897645	0	1	0	0	CorrectCommission	1.242538	0.620033	1
51.394909	0.795737	city	8	1	0.804863	0.804863	0	1	0	0	CorrectCommission	0.484915	0.636921	1
52.190681	0.795813	city	5	1	0.947367	0.947367	0	1	0	0	CorrectCommission	1.648551	0.647899	1
52.986511	0.795841	city	2	1	0.798090	0.798090	0	1	0	0	CorrectCommission	0.429610	0.651968	1
53.782333	0.795810	city	9	1	0.798493	0.798493	0	1	0	0	CorrectCommission	0.432896	0.648861	1
54.578144	0.795806	city	7	1	0.713010	0.713010	0	1	0	0	CorrectCommission	0.265131	0.638908	1
55.373951	0.795811	city	1	1	0.599070	0.599070	0	1	0	0	CorrectCommission	1.195522	0.623094	1
56.169720	0.795725	city	10	1	0.898106	0.898106	0	1	0	0	CorrectCommission	1.246300	0.602837	1
56.965637	0.796112	city	6	1	0.802829	0.802829	0	1	0	0	CorrectCommission	0.468306	0.579915	1
57.761612	0.795834	city	9	1	0.797495	0.797495	0	1	0	0	CorrectCommission	0.424745	0.556283	1
58.557278	0.795494	city	6	1	0.809432	0.809432	0	1	0	0	CorrectCommission	0.522218	0.533775	1
59.352898	0.795749	city	1	1	0.749197	0.749197	0	1	0	0	CorrectCommission	0.030364	0.514083	1
60.148853	0.796161	city	8	1	0.770313	0.770313	0	1	0	0	CorrectCommission	0.202787	0.498599	1
60.944824	0.795779	city	10	1	0.701364	0.701364	0	1	0	0	CorrectCommission	0.360224	0.488238	1
61.740475	0.795526	city	1	1	0.698249	0.698249	0	1	0	0	CorrectCommission	0.385664	0.483477	1
62.536144	0.795813	city	8	1	0.760575	0.760575	0	1	0	0	CorrectCommission	0.123274	0.484357	1
63.331951	0.795797	city	1	1	0.798449	0.798449	0	1	0	0	CorrectCommission	0.432537	0.490572	1
64.127747	0.795791	city	4	1	0.859868	0.859868	0	1	0	0	CorrectCommission	0.934060	0.501506	1
64.923698	0.796109	city	9	1	0.851701	0.851701	0	1	0	0	CorrectCommission	0.867377	0.516340	1
65.719650	0.795799	city	10	1	0.751561	0.751561	0	1	0	0	CorrectCommission	0.049666	0.534170	1
66.515297	0.795497	city	3	1	0.654134	0.654134	0	1	0	0	CorrectCommission	0.745892	0.554089	1
67.310951	0.795815	city	1	1	0.748125	0.748125	0	1	0	0	CorrectCommission	0.021606	0.575173	1
68.106773	0.795824	city	9	1	0.848348	0.848348	0	1	0	0	CorrectCommission	0.839994	0.596602	1
68.902557	0.795739	city	10	1	0.648607	0.648607	0	1	0	0	CorrectCommission	0.791021	0.617640	1
69.698479	0.796112	city	4	1	0.748831	0.748831	0	1	0	0	CorrectCommission	0.027375	0.637730	1
70.494308	0.795552	mountain	5	1	0.599814	0.599814	0	0	1	0	CommissionError	1.189442	0.656527	1
71.289986	0.795802	city	5	1	0.605741	0.605741	0	1	0	0	CorrectCommission	1.141048	0.673867	1
72.085747	0.795717	city	8	1	0.649247	0.649247	0	1	0	0	CorrectCommission	0.785791	0.689894	1
72.881508	0.795798	city	10	1	0.648955	0.648955	0	1	0	0	CorrectCommission	0.788176	0.704918	1
73.677338	0.795869	city	4	1	0.748727	0.748727	0	1	0	0	CorrectCommission	0.026524	0.719500	1
74.473145	0.795738	city	6	1	0.797850	0.797850	0	1	0	0	CorrectCommission	0.427648	0.734377	1
75.268951	0.795880	city	1	1	0.947294	0.947294	0	1	0	0	CorrectCommission	1.647950	0.750375	1
76.064934	0.796084	city	4	1	0.847775	0.847775	0	1	0	0	CorrectCommission	0.835312	0.768279	0
76.860718	0.795488	city	8	1	0.697973	0.697973	0	1	0	0	CorrectCommission	0.387915	0.788847	0
77.656387	0.795845	city	7	1	0.797841	0.797841	0	1	0	0	CorrectCommission	0.427577	0.812612	0
78.452339	0.796052	city	6	1	0.847710	0.847710	0	1	0	0	CorrectCommission	0.834782	0.839732	0
79.248093	0.795456	city	7	1	0.859656	0.859656	0	1	0	0	CorrectCommission	0.932335	0.869900	0
80.043739	0.795843	city	3	1	0.811282	0.811282	0	1	0	0	CorrectCommission	0.537329	0.902305	0
80.839561	0.795805	city	10	1	0.848288	0.848288	0	1	0	0	CorrectCommission	0.839508	0.935627	0
81.635368	0.795808	city	4	1	0.899003	0.899003	0	1	0	0	CorrectCommission	1.253629	0.968025	0
82.431328	0.796103	city	7	1	0.897587	0.897587	0	1	0	0	CorrectCommission	1.242064	0.997312	0
83.227097	0.795444	city	10	1	0.847207	0.847207	0	1	0	0	CorrectCommission	0.830677	1.021194	0
84.022903	0.796172	city	1	1	0.797849	0.797849	0	1	0	0	CorrectCommission	0.427636	1.037455	0
84.818710	0.795443	city	10	1	0.946952	0.946952	0	1	0	0	CorrectCommission	1.645162	1.044212	0
85.614380	0.795888	city	2	1	0.847560	0.847560	0	1	0	0	CorrectCommission	0.833563	1.040157	0
86.410187	0.795722	city	6	1	1.013893	1.013893	0	1	0	0	CorrectCommission	2.191774	1.024891	0
87.205963	0.795842	city	1	1	1.096466	1.096466	0	1	0	0	CorrectCommission	2.866037	0.998899	0
88.001808	0.795836	city	9	0	0.000000	0.805089	0	0	0	1	OmissionError	0.486756	0.963637	0
88.797760	0.796066	city	2	1	0.551575	0.551575	0	1	0	0	CorrectCommission	1.583345	0.921520	0
89.593697	0.795807	city	8	1	0.747739	0.747739	0	1	0	0	CorrectCommission	0.018454	0.875438	0
90.389320	0.795441	city	10	1	0.801478	0.801478	0	1	0	0	CorrectCommission	0.457268	0.828641	0
91.184959	0.795838	city	4	1	0.757670	0.757670	0	1	0	0	CorrectCommission	0.099551	0.784205	0
91.980766	0.795780	city	3	1	0.748997	0.748997	0	1	0	0	CorrectCommission	0.028730	0.744793	1
92.776573	0.795831	city	1	1	0.848407	0.848407	0	1	0	0	CorrectCommission	0.840474	0.712292	1
93.572365	0.795752	city	2	1	0.848443	0.848443	0	1	0	0	CorrectCommission	0.840770	0.687702	1
94.368317	0.796158	city	4	1	0.848445	0.848445	0	1	0	0	CorrectCommission	0.840790	0.671127	1
95.164139	0.795486	city	7	1	0.797568	0.797568	0	1	0	0	CorrectCommission	0.425346	0.661781	1
95.959770	0.795780	city	5	1	0.798546	0.798546	0	1	0	0	CorrectCommission	0.433333	0.658208	1
96.755730	0.796132	city	8	1	0.749294	0.749294	0	1	0	0	CorrectCommission	0.031153	0.658460	1
97.551575	0.795558	city	6	1	0.798338	0.798338	0	1	0	0	CorrectCommission	0.431629	0.660413	1
98.347237	0.795773	city	7	1	0.901603	0.901603	0	1	0	0	CorrectCommission	1.274857	0.661999	1
99.143013	0.795777	city	9	1	0.947287	0.947287	0	1	0	0	CorrectCommission	1.647900	0.661480	1
99.938828	0.795851	city	10	1	0.748969	0.748969	0	1	0	0	CorrectCommission	0.028504	0.657654	1
100.734612	0.795714	city	7	1	0.620206	0.620206	0	1	0	0	CorrectCommission	1.022930	0.650023	1
101.530403	0.795862	city	3	1	0.550276	0.550276	0	1	0	0	CorrectCommission	1.593955	0.638697	1
102.326378	0.796100	city	6	1	0.698499	0.698499	0	1	0	0	CorrectCommission	0.383616	0.624376	1
103.122154	0.795453	city	8	1	0.704052	0.704052	0	1	0	0	CorrectCommission	0.338279	0.608287	1
103.917809	0.795856	city	7	1	0.798101	0.798101	0	1	0	0	CorrectCommission	0.429694	0.591811	1
104.713646	0.795820	city	8	1	0.710768	0.710768	0	1	0	0	CorrectCommission	0.283435	0.576333	1
105.509422	0.795733	city	1	1	0.797890	0.797890	0	1	0	0	CorrectCommission	0.427977	0.563127	1
106.305229	0.795881	city	4	1	0.765359	0.765359	0	1	0	0	CorrectCommission	0.162333	0.553086	1
107.101067	0.795786	city	1	1	0.809789	0.809789	0	1	0	0	CorrectCommission	0.525139	0.546750	1
107.896851	0.795782	city	3	1	0.797773	0.797773	0	1	0	0	CorrectCommission	0.427017	0.544175	1
108.692650	0.795818	city	7	1	0.851983	0.851983	0	1	0	0	CorrectCommission	0.869674	0.545063	1
109.488449	0.795773	city	10	1	0.847399	0.847399	0	1	0	0	CorrectCommission	0.832242	0.548800	1
110.284248	0.795830	city	3	1	0.748086	0.748086	0	1	0	0	CorrectCommission	0.021290	0.554617	1
111.080063	0.795798	mountain	6	0	0.000000	0.664588	1	0	0	0	CorrectOmission	0.660527	0.561752	1
111.875870	0.795814	city	1	1	0.660073	0.660073	0	1	0	0	CorrectCommission	0.697392	0.569467	1
112.671654	0.795760	city	2	1	0.797711	0.797711	0	1	0	0	CorrectCommission	0.426515	0.577225	1
113.467445	0.795825	city	4	1	0.799865	0.799865	0	1	0	0	CorrectCommission	0.444100	0.584763	1
114.263245	0.795771	city	7	1	0.897503	0.897503	0	1	0	0	CorrectCommission	1.241374	0.592162	1
115.059052	0.795846	city	2	1	0.847751	0.847751	0	1	0	0	CorrectCommission	0.835120	0.599743	1
115.855011	0.796075	city	8	1	0.748003	0.748003	0	1	0	0	CorrectCommission	0.020613	0.608062	1
116.650772	0.795439	city	1	1	0.698761	0.698761	0	1	0	0	CorrectCommission	0.381477	0.617866	1
117.446411	0.795840	city	5	1	0.599667	0.599667	0	1	0	0	CorrectCommission	1.190643	0.629951	1
118.242393	0.796131	city	6	1	0.648854	0.648854	0	1	0	0	CorrectCommission	0.789006	0.645024	1
119.038177	0.795429	city	7	1	0.747951	0.747951	0	1	0	0	CorrectCommission	0.020190	0.663626	1
119.833794	0.795801	city	6	1	0.698634	0.698634	0	1	0	0	CorrectCommission	0.382513	0.686067	1
120.629776	0.796176	city	5	1	0.705312	0.705312	0	1	0	0	CorrectCommission	0.327989	0.712255	1
121.425621	0.795503	mountain	4	0	0.000000	0.650314	1	0	0	0	CorrectOmission	0.777084	0.741721	1
122.221405	0.796069	mountain	6	0	0.000000	0.606959	1	0	0	0	CorrectOmission	1.131102	0.773569	0
123.017220	0.795566	city	1	1	0.648567	0.648567	0	1	0	0	CorrectCommission	0.791350	0.806533	0
123.812904	0.795802	city	10	1	0.848455	0.848455	0	1	0	0	CorrectCommission	0.840870	0.839059	0
124.608658	0.795710	city	3	1	0.814524	0.814524	0	1	0	0	CorrectCommission	0.563796	0.869376	0
125.404442	0.795844	city	8	1	0.897955	0.897955	0	1	0	0	CorrectCommission	1.245069	0.895593	0
126.200264	0.795807	city	3	1	0.947774	0.947774	0	1	0	0	CorrectCommission	1.651870	0.915811	0
126.996086	0.795836	mountain	2	0	0.000000	0.864638	1	0	0	0	CorrectOmission	0.973014	0.928309	0
127.792023	0.796042	city	6	1	0.748281	0.748281	0	1	0	0	CorrectCommission	0.022885	0.931730	0
128.587799	0.795515	city	10	1	0.698436	0.698436	0	1	0	0	CorrectCommission	0.384133	0.925157	0
129.383484	0.795836	city	4	1	1.047008	1.047008	0	1	0	0	CorrectCommission	2.462185	0.908261	0
130.179260	0.795739	mountain	6	0	0.000000	1.012362	1	0	0	0	CorrectOmission	2.179274	0.881341	0
130.975021	0.795777	city	7	1	0.799245	0.799245	0	1	0	0	CorrectCommission	0.439033	0.845516	0
131.770844	0.795854	city	10	1	0.612405	0.612405	0	1	0	0	CorrectCommission	1.086633	0.802616	0
132.566696	0.795857	city	1	1	0.665929	0.665929	0	1	0	0	CorrectCommission	0.649570	0.755000	1
133.362656	0.796052	city	2	1	0.649370	0.649370	0	1	0	0	CorrectCommission	0.784790	0.705435	1
134.158417	0.795495	city	1	1	0.698773	0.698773	0	1	0	0	CorrectCommission	0.381384	0.656823	1
134.954071	0.795805	city	6	1	0.698307	0.698307	0	1	0	0	CorrectCommission	0.385188	0.611947	1
135.749893	0.795836	city	8	1	0.748267	0.748267	0	1	0	0	CorrectCommission	0.022768	0.573217	1
136.545700	0.795776	city	6	1	0.698259	0.698259	0	1	0	0	CorrectCommission	0.385576	0.542530	1
137.341461	0.795746	city	10	1	0.748093	0.748093	0	1	0	0	CorrectCommission	0.021352	0.521063	1
138.137238	0.795801	city	8	1	0.702633	0.702633	0	1	0	0	CorrectCommission	0.349858	0.509376	1
138.933075	0.795893	city	9	1	0.763779	0.763779	0	1	0	0	CorrectCommission	0.149432	0.507367	1
139.728882	0.795703	city	8	1	0.618089	0.618089	0	1	0	0	CorrectCommission	1.040219	0.514484	1
140.524643	0.795823	city	1	1	0.755354	0.755354	0	1	0	0	CorrectCommission	0.080637	0.529854	1
141.320496	0.795889	city	3	1	0.807156	0.807156	0	1	0	0	CorrectCommission	0.503637	0.552445	1
142.116318	0.795748	city	7	1	0.860384	0.860384	0	1	0	0	CorrectCommission	0.938275	0.581153	1
142.912094	0.795808	city	6	1	0.848340	0.848340	0	1	0	0	CorrectCommission	0.839930	0.614891	1
143.708054	0.796101	city	8	1	0.748084	0.748084	0	1	0	0	CorrectCommission	0.021274	0.652650	1
144.503860	0.795505	city	7	1	0.598559	0.598559	0	1	0	0	CorrectCommission	1.199690	0.693477	1
145.299484	0.795755	city	2	1	0.662557	0.662557	0	1	0	0	CorrectCommission	0.677106	0.736373	1
146.095413	0.796118	city	1	1	0.804659	0.804659	0	1	0	0	CorrectCommission	0.483250	0.780322	0
146.891373	0.795787	city	9	1	0.748455	0.748455	0	1	0	0	CorrectCommission	0.024308	0.824111	0
147.687042	0.795563	city	5	1	0.598615	0.598615	0	1	0	0	CorrectCommission	1.199236	0.866401	0
148.482712	0.795761	city	4	1	0.699167	0.699167	0	1	0	0	CorrectCommission	0.378162	0.905782	0
149.278473	0.795759	city	5	1	0.599704	0.599704	0	1	0	0	CorrectCommission	1.190342	0.940920	0
150.074280	0.795864	city	7	1	0.509169	0.509169	0	1	0	0	CorrectCommission	1.929620	0.970592	0
150.870102	0.795777	city	1	1	0.499368	0.499368	0	1	0	0	CorrectCommission	2.009650	0.993873	0
151.665894	0.795808	city	8	1	0.549187	0.549187	0	1	0	0	CorrectCommission	1.602846	1.010258	0
152.461700	0.795808	city	1	1	0.699026	0.699026	0	1	0	0	CorrectCommission	0.379317	1.019656	0
153.257675	0.796124	city	3	1	0.814779	0.814779	0	1	0	0	CorrectCommission	0.565879	1.022405	0
154.053452	0.795444	city	6	1	0.748416	0.748416	0	1	0	0	CorrectCommission	0.023983	1.019144	0
154.849075	0.795796	city	8	1	0.599136	0.599136	0	1	0	0	CorrectCommission	1.194980	1.010756	0
155.644913	0.795890	city	2	1	0.419012	0.419012	0	1	0	0	CorrectCommission	2.665815	0.998169	0
156.440735	0.795763	city	10	1	0.599046	0.599046	0	1	0	0	CorrectCommission	1.195719	0.982371	0
157.236542	0.795839	city	8	1	0.648640	0.648640	0	1	0	0	CorrectCommission	0.790752	0.964368	0
158.032349	0.795773	city	9	1	0.710430	0.710430	0	1	0	0	CorrectCommission	0.286192	0.945069	0
158.828140	0.795796	city	3	1	0.663124	0.663124	0	1	0	0	CorrectCommission	0.672480	0.925297	0
159.624069	0.796092	mountain	5	0	0.000000	0.766309	1	0	0	0	CorrectOmission	0.170092	0.905736	0
160.419846	0.795457	city	6	1	0.897642	0.897642	0	1	0	0	CorrectCommission	1.242516	0.887088	0
