onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421519	0.795801	city	1	1	1.097575	1.097575	0	1	0	0	CorrectCommission	3.246751	3.246751	0
9.217351	0.795862	city	8	1	0.706993	0.706993	0	1	0	0	CorrectCommission	0.209782	2.964784	0
10.013170	0.795777	city	7	1	0.617292	0.617292	0	1	0	0	CorrectCommission	1.003614	2.688988	0
10.808969	0.795819	city	2	1	0.500446	0.500446	0	1	0	0	CorrectCommission	2.037663	2.424925	0
11.604760	0.795766	city	9	1	0.399914	0.399914	0	1	0	0	CorrectCommission	2.927342	2.177308	0
12.400563	0.795839	mountain	8	1	0.451117	0.451117	0	0	1	0	CommissionError	2.474208	1.949684	0
13.196399	0.795831	city	4	1	0.847574	0.847574	0	1	0	0	CorrectCommission	1.034313	1.744305	0
13.992199	0.795770	city	9	1	0.748622	0.748622	0	1	0	0	CorrectCommission	0.158623	1.562063	0
14.787965	0.795762	city	10	1	0.648832	0.648832	0	1	0	0	CorrectCommission	0.724492	1.402633	0
15.583774	0.795857	city	5	1	0.649613	0.649613	0	1	0	0	CorrectCommission	0.717579	1.264516	0
16.379581	0.795759	city	10	1	0.847740	0.847740	0	1	0	0	CorrectCommission	1.035784	1.145518	0
17.175364	0.795803	city	1	1	0.798337	0.798337	0	1	0	0	CorrectCommission	0.598578	1.042964	0
17.971159	0.795790	city	4	1	0.948105	0.948105	0	1	0	0	CorrectCommission	1.923981	0.954138	0
18.766937	0.795768	city	9	1	0.649463	0.649463	0	1	0	0	CorrectCommission	0.718903	0.876467	0
19.562727	0.795809	city	5	1	0.549457	0.549457	0	1	0	0	CorrectCommission	1.603932	0.807919	0
20.358555	0.795849	city	8	1	0.700263	0.700263	0	1	0	0	CorrectCommission	0.269344	0.746917	1
21.154369	0.795777	city	3	1	0.698682	0.698682	0	1	0	0	CorrectCommission	0.283337	0.692570	1
21.950186	0.795859	city	5	1	0.798661	0.798661	0	1	0	0	CorrectCommission	0.601449	0.644391	1
22.746019	0.795805	city	4	1	0.800253	0.800253	0	1	0	0	CorrectCommission	0.615540	0.602212	1
23.541809	0.795776	city	6	1	0.713277	0.713277	0	1	0	0	CorrectCommission	0.154173	0.566018	1
24.337749	0.796104	city	10	1	0.698535	0.698535	0	1	0	0	CorrectCommission	0.284637	0.535740	1
25.133549	0.795495	city	6	1	0.809201	0.809201	0	1	0	0	CorrectCommission	0.694725	0.511114	1
25.929190	0.795787	city	9	1	0.748406	0.748406	0	1	0	0	CorrectCommission	0.156712	0.491707	1
26.724993	0.795818	city	7	1	0.749013	0.749013	0	1	0	0	CorrectCommission	0.162076	0.476960	1
27.520788	0.795771	city	5	1	0.698945	0.698945	0	1	0	0	CorrectCommission	0.281010	0.466105	1
28.316576	0.795807	city	4	1	0.802466	0.802466	0	1	0	0	CorrectCommission	0.635121	0.458297	1
29.112537	0.796115	city	2	1	0.799051	0.799051	0	1	0	0	CorrectCommission	0.604902	0.452716	1
29.908337	0.795484	city	9	1	0.897415	0.897415	0	1	0	0	CorrectCommission	1.475396	0.448689	1
30.703974	0.795789	city	4	1	0.699613	0.699613	0	1	0	0	CorrectCommission	0.275094	0.445772	1
31.499758	0.795780	city	9	1	0.755383	0.755383	0	1	0	0	CorrectCommission	0.218457	0.443780	1
