onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421740	0.795848	city	6	1	0.749296	0.749296	0	1	0	0	CorrectCommission	0.520765	0.520765	1
9.217685	0.796041	mountain	5	0	0.000000	0.908001	1	0	0	0	CorrectOmission	0.927571	0.570856	1
10.013455	0.795501	city	9	1	0.947560	0.947560	0	1	0	0	CorrectCommission	1.288585	0.618983	1
10.809119	0.795827	city	2	1	0.748827	0.748827	0	1	0	0	CorrectCommission	0.525046	0.663257	1
11.605065	0.796066	city	1	1	0.847885	0.847885	0	1	0	0	CorrectCommission	0.378952	0.702028	1
12.400840	0.795484	city	5	1	0.897323	0.897323	0	1	0	0	CorrectCommission	0.830122	0.733950	1
13.196508	0.795852	city	10	1	0.897243	0.897243	0	1	0	0	CorrectCommission	0.829396	0.758063	1
13.992480	0.796093	city	3	1	0.901572	0.901572	0	1	0	0	CorrectCommission	0.868894	0.773946	1
14.788295	0.795535	city	7	1	0.996479	0.996479	0	1	0	0	CorrectCommission	1.735010	0.781703	0
15.584080	0.796037	mountain	4	0	0.000000	0.763356	1	0	0	0	CorrectOmission	0.392450	0.782016	0
16.379835	0.795473	city	5	1	0.599312	0.599312	0	1	0	0	CorrectCommission	1.889513	0.776171	1
17.175510	0.795879	city	4	1	0.901451	0.901451	0	1	0	0	CorrectCommission	0.867795	0.765772	1
17.971361	0.795820	city	1	1	0.810259	0.810259	0	1	0	0	CorrectCommission	0.035580	0.752795	1
18.767176	0.795809	city	3	1	0.909463	0.909463	0	1	0	0	CorrectCommission	0.940914	0.739158	1
19.562958	0.795757	mountain	1	0	0.000000	0.811693	1	0	0	0	CorrectOmission	0.048665	0.726544	1
20.358736	0.795799	city	4	1	0.698557	0.698557	0	1	0	0	CorrectCommission	0.983807	0.716222	1
21.154556	0.795843	city	7	1	0.751666	0.751666	0	1	0	0	CorrectCommission	0.499137	0.708834	1
21.950365	0.795776	city	2	1	0.797760	0.797760	0	1	0	0	CorrectCommission	0.078488	0.704353	1
22.746155	0.795802	city	9	1	0.862032	0.862032	0	1	0	0	CorrectCommission	0.508062	0.702193	1
23.541945	0.795777	city	5	1	0.798017	0.798017	0	1	0	0	CorrectCommission	0.076135	0.701309	1
24.337744	0.795825	city	7	1	0.997036	0.997036	0	1	0	0	CorrectCommission	1.740095	0.700524	1
25.133526	0.795736	city	8	1	0.897519	0.897519	0	1	0	0	CorrectCommission	0.831911	0.698738	1
25.929304	0.795821	city	6	1	0.947122	0.947122	0	1	0	0	CorrectCommission	1.284584	0.695323	1
26.725136	0.795842	city	9	1	0.847763	0.847763	0	1	0	0	CorrectCommission	0.377839	0.690218	1
27.521097	0.796082	city	2	1	0.947709	0.947709	0	1	0	0	CorrectCommission	1.289941	0.684096	1
28.316900	0.795524	city	3	1	0.904168	0.904168	0	1	0	0	CorrectCommission	0.892594	0.678209	1
