onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421992	0.795840	city	10	1	1.149058	1.149058	0	1	0	0	CorrectCommission	1.621523	1.621523	0
9.217647	0.795470	city	7	1	0.748982	0.748982	0	1	0	0	CorrectCommission	0.359159	1.463966	0
10.013453	0.796144	city	2	1	1.046950	1.046950	0	1	0	0	CorrectCommission	1.116009	1.310599	0
10.809367	0.795683	city	3	1	0.897042	0.897042	0	1	0	0	CorrectCommission	0.373852	1.165253	0
11.605168	0.795919	city	7	1	0.748183	0.748183	0	1	0	0	CorrectCommission	0.363114	1.031276	0
12.400977	0.795698	mountain	7	1	0.598972	0.598972	0	0	1	0	CommissionError	1.101822	0.911225	0
13.196641	0.795630	city	9	1	0.662232	0.662232	0	1	0	0	CorrectCommission	0.788637	0.806779	1
13.992479	0.796045	city	2	1	0.698855	0.698855	0	1	0	0	CorrectCommission	0.607325	0.718759	1
14.788401	0.795799	city	7	1	0.797701	0.797701	0	1	0	0	CorrectCommission	0.117960	0.647116	1
15.584061	0.795521	city	6	1	0.847553	0.847553	0	1	0	0	CorrectCommission	0.128845	0.590996	1
16.379753	0.795862	city	3	1	0.759175	0.759175	0	1	0	0	CorrectCommission	0.308696	0.548901	1
17.175537	0.795707	city	5	1	0.764247	0.764247	0	1	0	0	CorrectCommission	0.283583	0.518798	1
17.971334	0.795888	city	4	1	0.897383	0.897383	0	1	0	0	CorrectCommission	0.375541	0.498375	1
18.767267	0.795978	city	10	1	0.757161	0.757161	0	1	0	0	CorrectCommission	0.318666	0.485186	1
19.563148	0.795786	mountain	3	0	0.000000	0.674393	1	0	0	0	CorrectOmission	0.728428	0.476867	1
20.358849	0.795612	mountain	7	1	0.659738	0.659738	0	0	1	0	CommissionError	0.800984	0.471290	1
21.154560	0.795811	city	1	0	0.000000	0.723851	0	0	0	1	OmissionError	0.483576	0.466743	1
21.950464	0.795997	city	8	1	0.756701	0.756701	0	1	0	0	CorrectCommission	0.320942	0.461998	1
22.746256	0.795589	city	6	1	0.648257	0.648257	0	1	0	0	CorrectCommission	0.857821	0.456337	1
23.542055	0.796008	city	7	1	0.757043	0.757043	0	1	0	0	CorrectCommission	0.319248	0.449518	1
24.338011	0.795903	city	3	1	0.657244	0.657244	0	1	0	0	CorrectCommission	0.813331	0.441801	1
25.175180	0.878434	city	8	1	0.808532	0.808532	0	1	0	0	CorrectCommission	0.064342	0.433733	1
26.012377	0.795959	city	4	1	0.947174	0.947174	0	1	0	0	CorrectCommission	0.622042	0.426124	1
26.808178	0.795643	city	8	1	0.748290	0.748290	0	1	0	0	CorrectCommission	0.362583	0.419897	1
27.603989	0.795976	city	10	1	0.800244	0.800244	0	1	0	0	CorrectCommission	0.105370	0.415949	1
28.399866	0.795782	city	5	1	0.850624	0.850624	0	1	0	0	CorrectCommission	0.144048	0.415129	1
29.195675	0.795834	mountain	8	0	0.000000	0.764158	1	0	0	0	CorrectOmission	0.284023	0.418170	1
29.991459	0.795736	city	9	1	0.698047	0.698047	0	1	0	0	CorrectCommission	0.611325	0.425667	1
30.787260	0.795867	city	6	1	0.809489	0.809489	0	1	0	0	CorrectCommission	0.059601	0.438155	1
31.582983	0.795578	city	1	1	0.996836	0.996836	0	1	0	0	CorrectCommission	0.867905	0.456180	1
32.378815	0.796084	mountain	4	0	0.000000	0.837072	1	0	0	0	CorrectOmission	0.076954	0.480229	1
33.174591	0.795470	city	3	1	0.697911	0.697911	0	1	0	0	CorrectCommission	0.611996	0.510826	1
33.970379	0.796103	city	4	1	0.947066	0.947066	0	1	0	0	CorrectCommission	0.621510	0.548330	1
34.766300	0.795738	city	5	1	0.698491	0.698491	0	1	0	0	CorrectCommission	0.609125	0.592885	1
35.562088	0.795838	city	6	1	0.748056	0.748056	0	1	0	0	CorrectCommission	0.363744	0.644223	1
36.357883	0.795752	mountain	8	1	0.650308	0.650308	0	0	1	0	CommissionError	0.847667	0.701496	1
37.153717	0.795921	city	7	1	0.797989	0.797989	0	1	0	0	CorrectCommission	0.116537	0.763090	1
37.949562	0.795764	city	10	1	0.898780	0.898780	0	1	0	0	CorrectCommission	0.382457	0.826651	0
38.745213	0.795540	city	2	1	0.707037	0.707037	0	1	0	0	CorrectCommission	0.566819	0.889053	0
