onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421627	0.795767	city	8	1	0.702457	0.702457	0	1	0	0	CorrectCommission	0.460783	0.460783	1
9.217410	0.795798	city	10	1	0.549470	0.549470	0	1	0	0	CorrectCommission	0.323421	0.425550	1
10.013218	0.795818	city	1	1	0.549232	0.549232	0	1	0	0	CorrectCommission	0.324640	0.391308	1
10.809014	0.795775	city	4	1	0.800464	0.800464	0	1	0	0	CorrectCommission	0.963163	0.359025	1
11.604789	0.795775	city	8	1	0.599526	0.599526	0	1	0	0	CorrectCommission	0.066836	0.329551	1
12.400613	0.795874	city	9	1	0.650150	0.650150	0	1	0	0	CorrectCommission	0.192663	0.303663	1
13.196417	0.795733	city	10	1	0.598943	0.598943	0	1	0	0	CorrectCommission	0.069822	0.281903	1
13.992222	0.795877	city	1	1	0.599649	0.599649	0	1	0	0	CorrectCommission	0.066204	0.264614	1
14.788070	0.795820	mountain	9	0	0.000000	0.602923	1	0	0	0	CorrectOmission	0.049424	0.251850	1
15.583863	0.795767	city	1	1	0.605721	0.605721	0	1	0	0	CorrectCommission	0.035080	0.243436	1
16.379656	0.795817	city	5	1	0.605001	0.605001	0	1	0	0	CorrectCommission	0.038771	0.238943	1
17.175463	0.795796	city	7	1	0.652648	0.652648	0	1	0	0	CorrectCommission	0.205465	0.237748	1
17.971258	0.795796	city	5	1	0.657202	0.657202	0	1	0	0	CorrectCommission	0.228809	0.239122	1
18.767076	0.795841	city	6	1	0.797854	0.797854	0	1	0	0	CorrectCommission	0.949783	0.242325	1
19.562857	0.795721	city	1	1	0.649270	0.649270	0	1	0	0	CorrectCommission	0.188148	0.246658	1
20.358656	0.795875	city	7	1	0.649625	0.649625	0	1	0	0	CorrectCommission	0.189970	0.251584	1
21.154629	0.796071	city	3	1	0.598919	0.598919	0	1	0	0	CorrectCommission	0.069949	0.256689	1
21.950428	0.795527	city	9	1	0.549520	0.549520	0	1	0	0	CorrectCommission	0.323165	0.261722	1
22.746080	0.795781	city	7	1	0.599031	0.599031	0	1	0	0	CorrectCommission	0.069373	0.266517	1
23.541862	0.795781	city	10	1	0.503472	0.503472	0	1	0	0	CorrectCommission	0.559205	0.271048	1
24.337629	0.795752	city	7	1	0.649776	0.649776	0	1	0	0	CorrectCommission	0.190745	0.275290	1
25.133459	0.795907	city	1	1	0.615924	0.615924	0	1	0	0	CorrectCommission	0.017218	0.279259	1
25.929289	0.795754	city	8	1	0.550095	0.550095	0	1	0	0	CorrectCommission	0.320218	0.282978	1
26.725065	0.795798	city	1	1	0.503054	0.503054	0	1	0	0	CorrectCommission	0.561345	0.286465	1
27.520840	0.795751	city	5	1	0.555803	0.555803	0	1	0	0	CorrectCommission	0.290959	0.289768	1
28.316656	0.795881	city	6	1	0.599092	0.599092	0	1	0	0	CorrectCommission	0.069060	0.292981	1
29.112640	0.796088	city	7	1	0.516005	0.516005	0	1	0	0	CorrectCommission	0.494960	0.296276	1
29.908398	0.795428	city	9	1	0.599206	0.599206	0	1	0	0	CorrectCommission	0.068475	0.299860	1
30.704016	0.795805	city	8	1	0.704664	0.704664	0	1	0	0	CorrectCommission	0.472099	0.304009	1
31.499840	0.795844	city	9	1	0.748703	0.748703	0	1	0	0	CorrectCommission	0.697837	0.308963	1
32.295685	0.795849	city	6	1	0.652479	0.652479	0	1	0	0	CorrectCommission	0.204599	0.314894	1
33.091652	0.796081	city	10	1	0.599463	0.599463	0	1	0	0	CorrectCommission	0.067160	0.321863	1
33.887585	0.795787	city	8	1	0.652909	0.652909	0	1	0	0	CorrectCommission	0.206802	0.329702	1
34.683247	0.795533	mountain	5	0	0.000000	0.655679	1	0	0	0	CorrectOmission	0.221004	0.337994	1
35.478905	0.795783	mountain	2	0	0.000000	0.621801	1	0	0	0	CorrectOmission	0.047346	0.346068	1
36.274834	0.796074	city	5	1	0.565300	0.565300	0	1	0	0	CorrectCommission	0.242275	0.353048	1
37.070782	0.795825	city	8	1	0.500203	0.500203	0	1	0	0	CorrectCommission	0.575959	0.358017	1
37.866447	0.795507	city	9	1	0.549256	0.549256	0	1	0	0	CorrectCommission	0.324515	0.360098	1
38.662075	0.795751	city	2	1	0.451861	0.451861	0	1	0	0	CorrectCommission	0.823759	0.358646	1
39.457859	0.795817	city	1	1	0.450455	0.450455	0	1	0	0	CorrectCommission	0.830966	0.353367	1
40.253647	0.795756	city	4	1	0.510300	0.510300	0	1	0	0	CorrectCommission	0.524204	0.344462	1
41.049431	0.795810	city	10	1	0.516609	0.516609	0	1	0	0	CorrectCommission	0.491863	0.332635	1
41.845249	0.795825	city	7	1	0.549671	0.549671	0	1	0	0	CorrectCommission	0.322391	0.319044	1
42.641090	0.795864	city	4	1	0.600228	0.600228	0	1	0	0	CorrectCommission	0.063236	0.305192	1
43.436905	0.795763	city	1	1	0.648924	0.648924	0	1	0	0	CorrectCommission	0.186379	0.292724	1
44.232666	0.795758	city	3	1	0.615245	0.615245	0	1	0	0	CorrectCommission	0.013739	0.283193	1
45.028461	0.795834	city	5	1	0.649142	0.649142	0	1	0	0	CorrectCommission	0.187494	0.277893	1
45.824444	0.796132	city	2	1	0.601435	0.601435	0	1	0	0	CorrectCommission	0.057052	0.277659	1
46.620239	0.795455	mountain	10	1	0.598552	0.598552	0	0	1	0	CommissionError	0.071829	0.282753	1
47.415909	0.795886	city	3	1	0.606188	0.606188	0	1	0	0	CorrectCommission	0.032687	0.292817	1
48.211708	0.795713	city	8	1	0.664941	0.664941	0	1	0	0	CorrectCommission	0.268480	0.306913	1
49.007492	0.795854	city	10	1	0.565834	0.565834	0	1	0	0	CorrectCommission	0.239538	0.323635	1
49.803326	0.795815	city	6	1	0.712900	0.712900	0	1	0	0	CorrectCommission	0.514313	0.341319	1
50.599125	0.795783	city	4	1	0.605619	0.605619	0	1	0	0	CorrectCommission	0.035603	0.358227	1
51.394890	0.795746	city	3	1	0.648786	0.648786	0	1	0	0	CorrectCommission	0.185668	0.372810	1
52.190674	0.795820	city	10	1	0.901406	0.901406	0	1	0	0	CorrectCommission	1.480590	0.383860	1
52.986523	0.795879	city	1	1	0.847824	0.847824	0	1	0	0	CorrectCommission	1.205929	0.390616	1
53.782349	0.795775	city	8	1	0.651256	0.651256	0	1	0	0	CorrectCommission	0.198329	0.392909	1
54.578144	0.795817	city	5	1	0.549048	0.549048	0	1	0	0	CorrectCommission	0.325584	0.391121	1
55.374092	0.796078	city	4	1	0.651466	0.651466	0	1	0	0	CorrectCommission	0.199405	0.386058	1
56.169884	0.795504	city	7	1	0.649391	0.649391	0	1	0	0	CorrectCommission	0.188770	0.378807	1
56.965515	0.795760	city	10	1	0.550128	0.550128	0	1	0	0	CorrectCommission	0.320049	0.370586	1
57.761303	0.795811	city	6	1	0.549681	0.549681	0	1	0	0	CorrectCommission	0.322341	0.362584	1
58.557137	0.795856	city	1	1	0.559060	0.559060	0	1	0	0	CorrectCommission	0.274264	0.355816	1
59.352943	0.795763	city	9	1	0.614878	0.614878	0	1	0	0	CorrectCommission	0.011859	0.351020	1
60.148727	0.795801	city	8	1	0.549781	0.549781	0	1	0	0	CorrectCommission	0.321829	0.348622	1
60.944542	0.795826	city	2	1	0.508541	0.508541	0	1	0	0	CorrectCommission	0.533220	0.348696	1
61.740360	0.795815	mountain	5	1	0.457040	0.457040	0	0	1	0	CommissionError	0.797215	0.351013	1
62.536167	0.795802	city	6	1	0.560227	0.560227	0	1	0	0	CorrectCommission	0.268280	0.355054	1
63.331940	0.795738	mountain	3	0	0.000000	0.617978	1	0	0	0	CorrectOmission	0.027747	0.360152	1
64.127724	0.795824	mountain	4	0	0.000000	0.643440	1	0	0	0	CorrectOmission	0.158267	0.365525	1
