onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421795	0.795806	city	3	0	0.000000	1.893498	0	0	0	1	OmissionError	10.458738	10.458738	0
9.217590	0.795785	city	6	1	1.345698	1.345698	0	1	0	0	CorrectCommission	5.306370	9.190636	0
10.013371	0.795778	city	3	1	0.797898	0.797898	0	1	0	0	CorrectCommission	0.154003	7.956583	0
10.809167	0.795812	mountain	1	1	0.301269	0.301269	0	0	1	0	CommissionError	4.517080	6.787813	0
11.604986	0.795828	city	9	1	0.549270	0.549270	0	1	0	0	CorrectCommission	2.184491	5.709957	0
12.400792	0.795784	mountain	10	1	0.461746	0.461746	0	0	1	0	CommissionError	3.007699	4.741892	0
13.196548	0.795728	city	4	1	0.754897	0.754897	0	1	0	0	CorrectCommission	0.250448	3.894504	0
13.992348	0.795872	city	10	1	0.699185	0.699185	0	1	0	0	CorrectCommission	0.774453	3.171058	0
14.788192	0.795816	city	2	1	0.716525	0.716525	0	1	0	0	CorrectCommission	0.611356	2.567826	0
15.583976	0.795752	city	7	1	0.648593	0.648593	0	1	0	0	CorrectCommission	1.250294	2.075734	0
16.379740	0.795775	mountain	6	0	0.000000	0.593552	1	0	0	0	CorrectOmission	1.767988	1.682118	0
17.175547	0.795837	city	5	1	0.599672	0.599672	0	1	0	0	CorrectCommission	1.710431	1.372620	0
17.971382	0.795835	city	1	1	0.715222	0.715222	0	1	0	0	CorrectCommission	0.623613	1.132839	0
18.767328	0.796059	city	8	1	0.748929	0.748929	0	1	0	0	CorrectCommission	0.306580	0.949631	0
19.563271	0.795824	mountain	6	0	0.000000	0.727670	1	0	0	0	CorrectOmission	0.506537	0.811867	0
20.358921	0.795479	mountain	5	1	0.712731	0.712731	0	0	1	0	CommissionError	0.647046	0.710839	0
21.154572	0.795820	city	9	1	0.765399	0.765399	0	1	0	0	CorrectCommission	0.151672	0.640143	1
21.950375	0.795788	city	6	1	0.802899	0.802899	0	1	0	0	CorrectCommission	0.201037	0.595403	1
22.746153	0.795767	city	7	1	0.813512	0.813512	0	1	0	0	CorrectCommission	0.300861	0.573521	1
23.541952	0.795832	mountain	7	0	0.000000	0.804552	1	0	0	0	CorrectOmission	0.216589	0.572185	1
24.337799	0.795864	city	5	1	0.798149	0.798149	0	1	0	0	CorrectCommission	0.156360	0.589033	1
25.133602	0.795743	city	4	1	0.816431	0.816431	0	1	0	0	CorrectCommission	0.328311	0.621444	1
25.929531	0.796114	city	9	1	0.751359	0.751359	0	1	0	0	CorrectCommission	0.283727	0.666198	0
26.725351	0.795528	city	4	1	0.798560	0.798560	0	1	0	0	CorrectCommission	0.160222	0.719407	0
27.521015	0.795797	city	10	1	0.698387	0.698387	0	1	0	0	CorrectCommission	0.781959	0.776758	0
28.316948	0.796071	city	9	1	0.699436	0.699436	0	1	0	0	CorrectCommission	0.772089	0.833516	0
29.112761	0.795553	city	6	1	0.663970	0.663970	0	1	0	0	CorrectCommission	1.105670	0.885227	0
29.908415	0.795756	city	4	1	0.649386	0.649386	0	1	0	0	CorrectCommission	1.242838	0.928022	0
30.704170	0.795753	city	7	1	0.599123	0.599123	0	1	0	0	CorrectCommission	1.715593	0.959178	0
31.499958	0.795822	city	1	1	0.557999	0.557999	0	1	0	0	CorrectCommission	2.102385	0.977321	0
32.295761	0.795787	city	10	1	0.567954	0.567954	0	1	0	0	CorrectCommission	2.008750	0.982616	0
33.091557	0.795803	city	3	1	0.598979	0.598979	0	1	0	0	CorrectCommission	1.716948	0.976712	0
33.887383	0.795848	city	4	1	0.677203	0.677203	0	1	0	0	CorrectCommission	0.981202	0.962476	0
34.683205	0.795795	city	6	1	0.755046	0.755046	0	1	0	0	CorrectCommission	0.249044	0.943571	0
35.479004	0.795805	mountain	4	0	0.000000	0.797847	1	0	0	0	CorrectOmission	0.153516	0.923961	0
36.274818	0.795820	city	9	1	0.798987	0.798987	0	1	0	0	CorrectCommission	0.164240	0.907325	0
37.070595	0.795733	city	7	1	0.751849	0.751849	0	1	0	0	CorrectCommission	0.279112	0.896598	0
37.866386	0.795852	city	6	1	0.707765	0.707765	0	1	0	0	CorrectCommission	0.693747	0.893654	0
38.662224	0.795824	city	4	1	0.698884	0.698884	0	1	0	0	CorrectCommission	0.777279	0.899123	0
39.458027	0.795780	city	9	1	0.699018	0.699018	0	1	0	0	CorrectCommission	0.776019	0.912432	0
40.253803	0.795774	city	2	1	0.648688	0.648688	0	1	0	0	CorrectCommission	1.249404	0.931924	0
41.049599	0.795820	city	5	1	0.652359	0.652359	0	1	0	0	CorrectCommission	1.214879	0.955143	0
41.845413	0.795807	city	2	1	0.699247	0.699247	0	1	0	0	CorrectCommission	0.773872	0.979176	0
42.641201	0.795770	city	3	1	0.665443	0.665443	0	1	0	0	CorrectCommission	1.091813	1.000976	0
43.436981	0.795791	city	7	1	0.648665	0.648665	0	1	0	0	CorrectCommission	1.249621	1.017661	0
44.232952	0.796147	city	3	1	0.648734	0.648734	0	1	0	0	CorrectCommission	1.248976	1.026823	0
45.028767	0.795488	city	4	1	0.648983	0.648983	0	1	0	0	CorrectCommission	1.246630	1.026680	0
45.824425	0.795823	city	7	1	0.649008	0.649008	0	1	0	0	CorrectCommission	1.246391	1.016234	0
46.620209	0.795748	city	4	1	0.649671	0.649671	0	1	0	0	CorrectCommission	1.240156	0.995281	0
47.416027	0.795888	city	6	1	0.649021	0.649021	0	1	0	0	CorrectCommission	1.246268	0.964419	0
48.211845	0.795748	city	3	1	0.648778	0.648778	0	1	0	0	CorrectCommission	1.248554	0.924944	0
49.007729	0.796019	city	5	1	0.648903	0.648903	0	1	0	0	CorrectCommission	1.247384	0.878700	0
49.803513	0.795549	city	8	1	0.698366	0.698366	0	1	0	0	CorrectCommission	0.782151	0.827917	0
50.599197	0.795820	city	1	1	0.702896	0.702896	0	1	0	0	CorrectCommission	0.739546	0.775036	0
51.395012	0.795810	city	2	1	0.748485	0.748485	0	1	0	0	CorrectCommission	0.310758	0.722481	0
52.190979	0.796121	city	1	1	0.803176	0.803176	0	1	0	0	CorrectCommission	0.203643	0.672537	0
52.986942	0.795807	city	7	1	0.847398	0.847398	0	1	0	0	CorrectCommission	0.619575	0.627197	1
53.782593	0.795491	city	4	1	0.752680	0.752680	0	1	0	0	CorrectCommission	0.271301	0.588062	1
54.578396	0.796118	city	1	1	0.847618	0.847618	0	1	0	0	CorrectCommission	0.621642	0.556389	1
55.374226	0.795539	city	9	1	0.799870	0.799870	0	1	0	0	CorrectCommission	0.172547	0.533102	1
56.169880	0.795767	city	7	1	0.855871	0.855871	0	1	0	0	CorrectCommission	0.699269	0.518885	1
56.965668	0.795809	mountain	8	0	0.000000	0.843996	1	0	0	0	CorrectOmission	0.587576	0.514212	1
57.761463	0.795788	city	9	1	0.798805	0.798805	0	1	0	0	CorrectCommission	0.162531	0.519419	1
58.557278	0.795838	city	6	1	0.754859	0.754859	0	1	0	0	CorrectCommission	0.250802	0.534778	1
59.353058	0.795721	city	9	1	0.698259	0.698259	0	1	0	0	CorrectCommission	0.783164	0.560415	1
60.148857	0.795881	city	4	1	0.748514	0.748514	0	1	0	0	CorrectCommission	0.310487	0.596211	1
60.944653	0.795705	city	5	1	0.710577	0.710577	0	1	0	0	CorrectCommission	0.667306	0.641742	1
61.740414	0.795822	city	4	1	0.798203	0.798203	0	1	0	0	CorrectCommission	0.156871	0.696093	0
62.536232	0.795814	mountain	7	0	0.000000	0.738009	1	0	0	0	CorrectOmission	0.409294	0.757802	0
63.332047	0.795817	city	5	1	0.698332	0.698332	0	1	0	0	CorrectCommission	0.782475	0.824746	0
64.127869	0.795825	city	9	1	0.847513	0.847513	0	1	0	0	CorrectCommission	0.620656	0.894179	0
64.923645	0.795725	city	7	1	0.698687	0.698687	0	1	0	0	CorrectCommission	0.779137	0.962817	0
65.719460	0.795905	mountain	10	1	0.662737	0.662737	0	0	1	0	CommissionError	1.117267	1.027037	0
66.515259	0.795702	city	8	1	0.648591	0.648591	0	1	0	0	CorrectCommission	1.250317	1.083145	0
67.311012	0.795799	city	4	1	0.617109	0.617109	0	1	0	0	CorrectCommission	1.546420	1.127722	0
68.106834	0.795849	city	2	1	0.555309	0.555309	0	1	0	0	CorrectCommission	2.127686	1.157941	0
68.902657	0.795782	city	7	1	0.598804	0.598804	0	1	0	0	CorrectCommission	1.718594	1.171853	0
69.698463	0.795838	city	2	1	0.648539	0.648539	0	1	0	0	CorrectCommission	1.250802	1.168628	0
70.494431	0.796095	city	5	1	0.549155	0.549155	0	1	0	0	CorrectCommission	2.185570	1.148627	0
71.290230	0.795510	city	7	1	0.613064	0.613064	0	1	0	0	CorrectCommission	1.584467	1.113321	0
72.085869	0.795771	city	1	1	0.648685	0.648685	0	1	0	0	CorrectCommission	1.249434	1.065220	0
72.881645	0.795768	mountain	6	0	0.000000	0.773667	1	0	0	0	CorrectOmission	0.073904	1.007596	0
73.677437	0.795822	mountain	7	0	0.000000	0.889467	1	0	0	0	CorrectOmission	1.015263	0.944199	0
74.473236	0.795780	city	9	1	0.897542	0.897542	0	1	0	0	CorrectCommission	1.091208	0.878816	0
75.269028	0.795797	city	5	1	0.699347	0.699347	0	1	0	0	CorrectCommission	0.772929	0.815057	0
76.064857	0.795870	city	8	1	0.749116	0.749116	0	1	0	0	CorrectCommission	0.304825	0.756095	0
76.860680	0.795775	city	2	1	0.750140	0.750140	0	1	0	0	CorrectCommission	0.295189	0.704375	0
77.656494	0.795856	city	4	1	0.798121	0.798121	0	1	0	0	CorrectCommission	0.156100	0.661548	0
78.452309	0.795761	city	9	1	0.848049	0.848049	0	1	0	0	CorrectCommission	0.625703	0.628398	1
79.248100	0.795824	city	2	1	0.897236	0.897236	0	1	0	0	CorrectCommission	1.088334	0.604916	1
80.043892	0.795763	city	8	1	0.798759	0.798759	0	1	0	0	CorrectCommission	0.162102	0.590347	1
80.839661	0.795778	city	2	1	0.766276	0.766276	0	1	0	0	CorrectCommission	0.143426	0.583396	1
81.635483	0.795865	city	7	1	0.748437	0.748437	0	1	0	0	CorrectCommission	0.311204	0.582354	1
82.431320	0.795813	city	4	1	0.749129	0.749129	0	1	0	0	CorrectCommission	0.304702	0.585320	1
83.227104	0.795758	city	10	1	0.698293	0.698293	0	1	0	0	CorrectCommission	0.782840	0.590404	1
84.022873	0.795773	city	9	1	0.666439	0.666439	0	1	0	0	CorrectCommission	1.082448	0.595902	1
84.818695	0.795877	city	4	1	0.698583	0.698583	0	1	0	0	CorrectCommission	0.780116	0.600482	1
85.614510	0.795741	city	3	1	0.649468	0.649468	0	1	0	0	CorrectCommission	1.242072	0.603239	1
86.410309	0.795862	city	1	1	0.700822	0.700822	0	1	0	0	CorrectCommission	0.759054	0.603746	1
87.206146	0.795810	city	3	1	0.748096	0.748096	0	1	0	0	CorrectCommission	0.314419	0.602074	1
88.001953	0.795808	city	4	1	0.798771	0.798771	0	1	0	0	CorrectCommission	0.162208	0.598632	1
88.797745	0.795771	city	3	1	0.847906	0.847906	0	1	0	0	CorrectCommission	0.624358	0.594080	1
89.593529	0.795805	city	4	1	0.847622	0.847622	0	1	0	0	CorrectCommission	0.621679	0.589151	1
90.389328	0.795785	city	8	1	0.748178	0.748178	0	1	0	0	CorrectCommission	0.313642	0.584598	1
91.185104	0.795769	city	1	1	0.662013	0.662013	0	1	0	0	CorrectCommission	1.124073	0.581032	1
91.980911	0.795851	city	6	1	0.748495	0.748495	0	1	0	0	CorrectCommission	0.310667	0.578845	1
92.776749	0.795830	mountain	6	0	0.000000	0.815048	1	0	0	0	CorrectOmission	0.315305	0.578298	1
93.572540	0.795742	city	6	1	0.801925	0.801925	0	1	0	0	CorrectCommission	0.191875	0.579443	1
94.368332	0.795854	city	2	1	0.649377	0.649377	0	1	0	0	CorrectCommission	1.242926	0.582219	1
95.164139	0.795753	city	1	1	0.709690	0.709690	0	1	0	0	CorrectCommission	0.675641	0.586490	1
95.959915	0.795798	city	3	1	0.754048	0.754048	0	1	0	0	CorrectCommission	0.258436	0.592207	1
96.755745	0.795855	city	6	1	0.748820	0.748820	0	1	0	0	CorrectCommission	0.307605	0.599406	1
97.551567	0.795791	city	7	1	0.700925	0.700925	0	1	0	0	CorrectCommission	0.758089	0.608274	1
98.347351	0.795790	mountain	7	0	0.000000	0.700806	1	0	0	0	CorrectOmission	0.759202	0.619180	1
99.143242	0.795991	city	2	1	0.699831	0.699831	0	1	0	0	CorrectCommission	0.768374	0.632605	1
99.939018	0.795558	city	6	1	0.649365	0.649365	0	1	0	0	CorrectCommission	1.243033	0.649064	1
100.734741	0.795884	mountain	5	1	0.798096	0.798096	0	0	1	0	CommissionError	0.155866	0.669011	0
101.530579	0.795785	city	3	1	0.749531	0.749531	0	1	0	0	CorrectCommission	0.300920	0.692721	0
102.326332	0.795733	city	7	1	0.748069	0.748069	0	1	0	0	CorrectCommission	0.314672	0.720126	0
103.122116	0.795824	city	5	1	0.716884	0.716884	0	1	0	0	CorrectCommission	0.607980	0.750752	0
103.917908	0.795764	city	3	1	0.699297	0.699297	0	1	0	0	CorrectCommission	0.773397	0.783735	0
