onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421700	0.795778	city	2	1	0.997040	0.997040	0	1	0	0	CorrectCommission	1.128154	1.128154	0
9.217480	0.795782	city	3	1	0.648666	0.648666	0	1	0	0	CorrectCommission	0.786239	1.170201	0
10.013280	0.795817	city	2	1	0.456343	0.456343	0	1	0	0	CorrectCommission	1.843102	1.209598	0
10.809221	0.796067	city	10	1	0.462089	0.462089	0	1	0	0	CorrectCommission	1.811528	1.243838	0
11.605021	0.795533	city	1	1	0.499376	0.499376	0	1	0	0	CorrectCommission	1.606625	1.270800	0
12.400703	0.795831	city	7	1	0.551524	0.551524	0	1	0	0	CorrectCommission	1.320058	1.288832	0
13.196504	0.795771	mountain	6	1	0.513782	0.513782	0	0	1	0	CommissionError	1.527463	1.296793	0
13.992309	0.795839	city	2	1	0.516235	0.516235	0	1	0	0	CorrectCommission	1.513981	1.294115	0
14.788108	0.795761	city	6	1	0.562939	0.562939	0	1	0	0	CorrectCommission	1.257330	1.280820	0
15.583910	0.795843	city	4	1	0.649163	0.649163	0	1	0	0	CorrectCommission	0.783511	1.257441	0
16.379848	0.796036	city	2	1	0.459713	0.459713	0	1	0	0	CorrectCommission	1.824585	1.224983	0
17.175642	0.795549	city	8	1	0.511638	0.511638	0	1	0	0	CorrectCommission	1.539240	1.184830	0
17.971312	0.795789	city	1	1	0.549143	0.549143	0	1	0	0	CorrectCommission	1.333141	1.138761	0
18.767118	0.795828	mountain	2	1	0.549486	0.549486	0	0	1	0	CommissionError	1.331257	1.088763	0
19.562916	0.795765	city	2	1	0.563323	0.563323	0	1	0	0	CorrectCommission	1.255220	1.036935	0
20.358685	0.795774	city	9	1	0.702995	0.702995	0	1	0	0	CorrectCommission	0.487688	0.985423	0
21.154470	0.795797	mountain	8	0	0.000000	0.707957	1	0	0	0	CorrectOmission	0.460424	0.936236	0
21.950302	0.795866	city	10	1	0.649565	0.649565	0	1	0	0	CorrectCommission	0.781300	0.891110	0
22.746271	0.796070	city	9	1	0.599178	0.599178	0	1	0	0	CorrectCommission	1.058188	0.851429	0
23.542215	0.795821	mountain	4	0	0.000000	0.673241	1	0	0	0	CorrectOmission	0.651195	0.818118	0
24.338020	0.795790	city	7	1	0.747803	0.747803	0	1	0	0	CorrectCommission	0.241459	0.791659	0
25.133661	0.795492	city	9	1	0.698914	0.698914	0	1	0	0	CorrectCommission	0.510117	0.772020	0
25.929462	0.796111	city	8	1	0.652459	0.652459	0	1	0	0	CorrectCommission	0.765397	0.758708	0
26.725279	0.795519	city	6	1	0.650766	0.650766	0	1	0	0	CorrectCommission	0.774703	0.750898	0
27.520950	0.795825	city	7	1	0.612911	0.612911	0	1	0	0	CorrectCommission	0.982723	0.747452	0
28.316753	0.795779	city	6	1	0.848153	0.848153	0	1	0	0	CorrectCommission	0.309986	0.747064	0
29.112553	0.795820	city	7	1	0.599095	0.599095	0	1	0	0	CorrectCommission	1.058645	0.748432	0
29.908314	0.795704	city	8	1	1.047439	1.047439	0	1	0	0	CorrectCommission	1.405108	0.750267	0
30.704119	0.795904	city	4	1	0.861882	0.861882	0	1	0	0	CorrectCommission	0.385429	0.751427	0
31.500103	0.796066	city	8	1	0.797952	0.797952	0	1	0	0	CorrectCommission	0.034121	0.751022	0
32.295891	0.795511	city	2	1	0.655602	0.655602	0	1	0	0	CorrectCommission	0.748129	0.748416	0
33.091537	0.795785	mountain	6	0	0.000000	0.560478	1	0	0	0	CorrectOmission	1.270856	0.743220	0
33.887310	0.795756	city	1	1	0.559927	0.559927	0	1	0	0	CorrectCommission	1.273882	0.735297	1
34.683109	0.795844	city	5	1	0.701295	0.701295	0	1	0	0	CorrectCommission	0.497031	0.724790	1
35.478920	0.795779	city	4	1	1.046771	1.046771	0	1	0	0	CorrectCommission	1.401438	0.712092	1
36.274876	0.796128	city	8	1	0.847779	0.847779	0	1	0	0	CorrectCommission	0.307933	0.697660	1
37.070663	0.795448	city	1	1	0.847571	0.847571	0	1	0	0	CorrectCommission	0.306787	0.682080	1
37.866318	0.795866	city	6	1	0.963638	0.963638	0	1	0	0	CorrectCommission	0.944603	0.665863	1
