onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421652	0.795811	city	2	1	0.699095	0.699095	0	1	0	0	CorrectCommission	0.051773	0.051773	1
9.217463	0.795812	city	1	1	0.513717	0.513717	0	1	0	0	CorrectCommission	1.758271	0.349572	1
10.013410	0.796082	city	7	1	0.499394	0.499394	0	1	0	0	CorrectCommission	1.898124	0.634149	1
10.809208	0.795516	city	9	1	0.450069	0.450069	0	1	0	0	CorrectCommission	2.379741	0.893433	0
11.604847	0.795761	city	10	1	0.454367	0.454367	0	1	0	0	CorrectCommission	2.337776	1.117464	0
12.400635	0.795815	city	8	1	0.450398	0.450398	0	1	0	0	CorrectCommission	2.376526	1.299094	0
13.196616	0.796148	city	10	1	0.406774	0.406774	0	1	0	0	CorrectCommission	2.802474	1.434453	0
13.992412	0.795444	city	7	1	0.399659	0.399659	0	1	0	0	CorrectCommission	2.871943	1.523001	0
14.788218	0.796166	mountain	1	1	0.451232	0.451232	0	0	1	0	CommissionError	2.368387	1.567221	0
15.584057	0.795513	city	7	1	0.516449	0.516449	0	1	0	0	CorrectCommission	1.731598	1.572183	0
16.379713	0.795800	city	3	1	0.499708	0.499708	0	1	0	0	CorrectCommission	1.895061	1.544746	0
17.175522	0.795818	city	5	1	0.550003	0.550003	0	1	0	0	CorrectCommission	1.403974	1.492712	0
17.971289	0.795714	city	3	1	0.798640	0.798640	0	1	0	0	CorrectCommission	1.023740	1.424117	0
18.767073	0.795855	city	2	1	0.563776	0.563776	0	1	0	0	CorrectCommission	1.269495	1.346433	0
19.562897	0.795793	city	6	1	0.751611	0.751611	0	1	0	0	CorrectCommission	0.564547	1.266061	0
20.358696	0.795807	city	8	1	0.599233	0.599233	0	1	0	0	CorrectCommission	0.923282	1.188041	0
21.154514	0.795830	city	2	1	0.561597	0.561597	0	1	0	0	CorrectCommission	1.290770	1.115870	0
21.950291	0.795724	city	4	1	0.713326	0.713326	0	1	0	0	CorrectCommission	0.190729	1.051574	0
22.746077	0.795846	city	8	1	0.606078	0.606078	0	1	0	0	CorrectCommission	0.856446	0.995978	0
23.541904	0.795812	city	9	1	0.599886	0.599886	0	1	0	0	CorrectCommission	0.916914	0.948871	0
24.337860	0.796099	city	6	1	0.599233	0.599233	0	1	0	0	CorrectCommission	0.923281	0.909435	0
25.133677	0.795535	city	1	1	0.549681	0.549681	0	1	0	0	CorrectCommission	1.407120	0.876584	0
25.929342	0.795798	city	7	1	0.599668	0.599668	0	1	0	0	CorrectCommission	0.919040	0.849156	0
26.725134	0.795784	city	5	1	0.565920	0.565920	0	1	0	0	CorrectCommission	1.248560	0.826143	0
27.520926	0.795798	mountain	6	0	0.000000	0.643662	1	0	0	0	CorrectOmission	0.489476	0.806784	0
28.316874	0.796099	city	3	1	0.699153	0.699153	0	1	0	0	CorrectCommission	0.052342	0.790615	0
