onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421760	0.795529	city	7	1	0.768110	0.768110	0	1	0	0	CorrectCommission	0.032970	0.032970	1
9.217552	0.796055	mountain	10	0	0.000000	0.675406	1	0	0	0	CorrectOmission	0.613717	0.086905	1
10.013347	0.795534	city	10	1	0.660458	0.660458	0	1	0	0	CorrectCommission	0.717991	0.139351	1
10.809005	0.795782	city	4	1	0.801023	0.801023	0	1	0	0	CorrectCommission	0.262563	0.189013	1
11.604801	0.795810	city	3	1	0.701208	0.701208	0	1	0	0	CorrectCommission	0.433724	0.234841	1
12.400615	0.795817	mountain	8	0	0.000000	0.761882	1	0	0	0	CorrectOmission	0.010478	0.276144	1
13.196412	0.795777	city	7	1	0.804293	0.804293	0	1	0	0	CorrectCommission	0.285375	0.312624	1
13.992204	0.795807	city	1	1	0.649692	0.649692	0	1	0	0	CorrectCommission	0.793094	0.344301	1
14.788030	0.795843	city	4	1	0.750042	0.750042	0	1	0	0	CorrectCommission	0.093067	0.371472	1
15.583820	0.795738	city	7	1	0.648501	0.648501	0	1	0	0	CorrectCommission	0.801402	0.394687	1
16.379581	0.795785	city	9	1	0.698392	0.698392	0	1	0	0	CorrectCommission	0.453369	0.414524	1
17.175549	0.796152	city	7	1	0.698454	0.698454	0	1	0	0	CorrectCommission	0.452937	0.431602	1
17.971502	0.795753	city	9	1	0.702309	0.702309	0	1	0	0	CorrectCommission	0.426048	0.446414	1
18.767141	0.795526	city	4	1	0.748192	0.748192	0	1	0	0	CorrectCommission	0.105976	0.459324	1
19.562799	0.795790	city	5	1	0.710199	0.710199	0	1	0	0	CorrectCommission	0.371005	0.470491	1
20.358622	0.795857	city	6	1	0.748281	0.748281	0	1	0	0	CorrectCommission	0.105352	0.479961	1
21.154411	0.795720	city	4	1	0.648734	0.648734	0	1	0	0	CorrectCommission	0.799775	0.487670	1
21.950174	0.795807	city	5	1	0.598836	0.598836	0	1	0	0	CorrectCommission	1.147856	0.493524	1
22.746012	0.795867	city	6	1	0.699058	0.699058	0	1	0	0	CorrectCommission	0.448721	0.497510	1
23.541985	0.796081	city	1	1	0.648651	0.648651	0	1	0	0	CorrectCommission	0.800356	0.499809	1
24.337788	0.795523	city	5	1	0.705395	0.705395	0	1	0	0	CorrectCommission	0.404522	0.500692	1
25.133413	0.795731	city	4	1	0.798637	0.798637	0	1	0	0	CorrectCommission	0.245921	0.500611	1
25.929230	0.795899	city	5	1	0.649343	0.649343	0	1	0	0	CorrectCommission	0.795531	0.500092	1
26.725206	0.796056	city	4	1	0.749135	0.749135	0	1	0	0	CorrectCommission	0.099394	0.499653	1
27.521002	0.795536	city	2	1	0.698835	0.698835	0	1	0	0	CorrectCommission	0.450278	0.499801	1
28.316809	0.796076	city	1	1	0.699156	0.699156	0	1	0	0	CorrectCommission	0.448041	0.500909	1
29.112606	0.795519	city	4	1	0.848107	0.848107	0	1	0	0	CorrectCommission	0.591013	0.503176	1
29.908257	0.795781	city	7	1	0.748784	0.748784	0	1	0	0	CorrectCommission	0.101842	0.506634	1
30.704195	0.796098	city	2	1	0.649355	0.649355	0	1	0	0	CorrectCommission	0.795445	0.511154	1
31.499966	0.795442	city	8	1	0.708874	0.708874	0	1	0	0	CorrectCommission	0.380248	0.516423	1
32.295628	0.795879	city	5	1	0.649327	0.649327	0	1	0	0	CorrectCommission	0.795641	0.522114	1
33.091461	0.795794	city	4	1	0.847484	0.847484	0	1	0	0	CorrectCommission	0.586671	0.527782	1
33.887268	0.795820	city	3	1	0.657946	0.657946	0	1	0	0	CorrectCommission	0.735512	0.533069	1
34.683064	0.795766	city	1	1	0.748061	0.748061	0	1	0	0	CorrectCommission	0.106891	0.537661	1
35.478855	0.795815	city	9	1	0.897244	0.897244	0	1	0	0	CorrectCommission	0.933786	0.541342	1
36.274666	0.795808	city	6	1	0.748341	0.748341	0	1	0	0	CorrectCommission	0.104937	0.543979	1
37.070480	0.795821	city	7	1	0.699631	0.699631	0	1	0	0	CorrectCommission	0.444730	0.545610	1
37.866287	0.795797	city	1	1	0.709285	0.709285	0	1	0	0	CorrectCommission	0.377380	0.546385	1
38.662071	0.795765	city	10	1	0.997140	0.997140	0	1	0	0	CorrectCommission	1.630646	0.546575	1
39.457867	0.795826	city	2	1	0.704266	0.704266	0	1	0	0	CorrectCommission	0.412391	0.546495	1
40.253685	0.795808	city	8	1	0.699517	0.699517	0	1	0	0	CorrectCommission	0.445521	0.546607	1
41.049450	0.795722	city	7	1	0.797837	0.797837	0	1	0	0	CorrectCommission	0.240340	0.547297	1
41.845222	0.795827	city	2	1	0.700775	0.700775	0	1	0	0	CorrectCommission	0.436748	0.548921	1
42.641041	0.795813	city	1	1	0.698606	0.698606	0	1	0	0	CorrectCommission	0.451879	0.551709	1
43.436878	0.795861	city	2	1	0.650789	0.650789	0	1	0	0	CorrectCommission	0.785439	0.555682	1
44.232830	0.796040	city	8	1	0.713025	0.713025	0	1	0	0	CorrectCommission	0.351291	0.560708	1
