onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421740	0.795492	mountain	10	0	0.000000	0.948683	1	0	0	0	CorrectOmission	0.076084	0.076084	1
9.217392	0.795812	city	10	1	0.948226	0.948226	0	1	0	0	CorrectCommission	0.072939	0.132539	1
10.013201	0.795806	city	8	1	0.947769	0.947769	0	1	0	0	CorrectCommission	0.069794	0.188701	1
10.808998	0.795790	city	1	1	0.847750	0.847750	0	1	0	0	CorrectCommission	0.618372	0.244221	1
11.604789	0.795790	city	7	1	0.996755	0.996755	0	1	0	0	CorrectCommission	0.406839	0.298627	1
12.400599	0.795829	city	4	1	0.949013	0.949013	0	1	0	0	CorrectCommission	0.078353	0.351345	1
13.196387	0.795749	city	7	1	0.909910	0.909910	0	1	0	0	CorrectCommission	0.190689	0.401672	1
13.992174	0.795824	city	10	1	0.847904	0.847904	0	1	0	0	CorrectCommission	0.617315	0.448751	1
14.787995	0.795819	city	3	1	0.909732	0.909732	0	1	0	0	CorrectCommission	0.191915	0.491650	1
15.583778	0.795748	city	2	1	1.046533	1.046533	0	1	0	0	CorrectCommission	0.749328	0.529439	1
16.379568	0.795830	mountain	5	0	0.000000	1.119039	1	0	0	0	CorrectOmission	1.248200	0.561201	1
17.175369	0.795772	city	6	1	1.097300	1.097300	0	1	0	0	CorrectCommission	1.098624	0.586216	1
17.971167	0.795822	city	7	1	0.951363	0.951363	0	1	0	0	CorrectCommission	0.094524	0.604045	1
18.767006	0.795858	mountain	9	1	0.997144	0.997144	0	0	1	0	CommissionError	0.409511	0.614580	1
19.562979	0.796089	city	8	1	1.104425	1.104425	0	1	0	0	CorrectCommission	1.147645	0.618013	1
20.358761	0.795473	city	2	1	1.060300	1.060300	0	1	0	0	CorrectCommission	0.844049	0.614925	1
21.154430	0.795867	city	7	1	1.097592	1.097592	0	1	0	0	CorrectCommission	1.100635	0.606274	1
21.950256	0.795783	city	10	1	0.996840	0.996840	0	1	0	0	CorrectCommission	0.407423	0.593242	1
22.746054	0.795811	city	3	1	1.005911	1.005911	0	1	0	0	CorrectCommission	0.469837	0.577244	1
23.541836	0.795754	city	5	1	0.998094	0.998094	0	1	0	0	CorrectCommission	0.416050	0.559761	1
24.337641	0.795857	city	1	1	0.997002	0.997002	0	1	0	0	CorrectCommission	0.408540	0.542246	1
25.133425	0.795710	city	4	1	1.046767	1.046767	0	1	0	0	CorrectCommission	0.750937	0.526025	1
25.929222	0.795885	city	6	1	0.996885	0.996885	0	1	0	0	CorrectCommission	0.407734	0.512192	1
26.725056	0.795780	city	8	1	0.947886	0.947886	0	1	0	0	CorrectCommission	0.070603	0.501582	1
27.520809	0.795729	city	4	1	0.997575	0.997575	0	1	0	0	CorrectCommission	0.412481	0.494724	1
28.316607	0.795864	city	1	1	0.898101	0.898101	0	1	0	0	CorrectCommission	0.271937	0.491799	1
29.112415	0.795754	city	3	1	0.864270	0.864270	0	1	0	0	CorrectCommission	0.504709	0.492728	1
29.908220	0.795855	city	6	1	1.046861	1.046861	0	1	0	0	CorrectCommission	0.751588	0.497202	1
30.704035	0.795776	city	8	1	0.811689	0.811689	0	1	0	0	CorrectCommission	0.866484	0.504768	1
31.499819	0.795793	city	7	1	0.964155	0.964155	0	1	0	0	CorrectCommission	0.182539	0.514873	1
32.295616	0.795800	city	3	1	0.897387	0.897387	0	1	0	0	CorrectCommission	0.276849	0.526999	1
33.091450	0.795865	city	9	1	0.860789	0.860789	0	1	0	0	CorrectCommission	0.528662	0.540644	1
33.887276	0.795789	city	6	1	0.907117	0.907117	0	1	0	0	CorrectCommission	0.209904	0.555390	1
34.683071	0.795805	city	2	1	0.897363	0.897363	0	1	0	0	CorrectCommission	0.277014	0.570962	1
35.478840	0.795731	mountain	1	0	0.000000	0.773856	1	0	0	0	CorrectOmission	1.126789	0.587261	1
36.274647	0.795880	city	10	1	0.702248	0.702248	0	1	0	0	CorrectCommission	1.619485	0.604265	1
37.070477	0.795784	city	8	1	0.848189	0.848189	0	1	0	0	CorrectCommission	0.615356	0.622012	1
37.866253	0.795768	city	4	1	0.897347	0.897347	0	1	0	0	CorrectCommission	0.277125	0.640588	1
38.662056	0.795835	city	2	1	0.948232	0.948232	0	1	0	0	CorrectCommission	0.072980	0.659921	0
39.457840	0.795735	city	1	1	0.997161	0.997161	0	1	0	0	CorrectCommission	0.409631	0.679754	0
40.253620	0.795824	city	3	1	1.011029	1.011029	0	1	0	0	CorrectCommission	0.505046	0.699520	0
41.049423	0.795778	city	6	1	1.046654	1.046654	0	1	0	0	CorrectCommission	0.750160	0.718363	0
41.845230	0.795837	city	3	1	1.046586	1.046586	0	1	0	0	CorrectCommission	0.749696	0.735184	0
42.641201	0.796105	city	8	1	1.096348	1.096348	0	1	0	0	CorrectCommission	1.092073	0.748754	0
43.437145	0.795781	city	4	1	1.100806	1.100806	0	1	0	0	CorrectCommission	1.122749	0.757839	0
44.232796	0.795522	city	2	1	1.058276	1.058276	0	1	0	0	CorrectCommission	0.830124	0.761399	0
45.028439	0.795768	city	5	1	1.060558	1.060558	0	1	0	0	CorrectCommission	0.845827	0.758752	0
45.824261	0.795873	city	4	1	1.114964	1.114964	0	1	0	0	CorrectCommission	1.220160	0.749664	0
46.620079	0.795763	city	9	1	1.061318	1.061318	0	1	0	0	CorrectCommission	0.851055	0.734442	0
47.416016	0.796111	city	8	1	1.059537	1.059537	0	1	0	0	CorrectCommission	0.838800	0.713983	0
48.211842	0.795541	city	7	1	1.046234	1.046234	0	1	0	0	CorrectCommission	0.747273	0.689663	0
49.007481	0.795738	city	8	1	1.009067	1.009067	0	1	0	0	CorrectCommission	0.491550	0.663250	0
49.803261	0.795823	mountain	10	0	0.000000	0.891067	1	0	0	0	CorrectOmission	0.320333	0.636726	1
50.599228	0.796112	city	5	1	0.802591	0.802591	0	1	0	0	CorrectCommission	0.929085	0.612039	1
51.395035	0.795503	city	6	1	0.853994	0.853994	0	1	0	0	CorrectCommission	0.575412	0.590880	1
52.190681	0.795789	mountain	1	0	0.000000	0.876312	1	0	0	0	CorrectOmission	0.421858	0.574534	1
52.986462	0.795775	city	9	1	0.898287	0.898287	0	1	0	0	CorrectCommission	0.270658	0.563650	1
53.782269	0.795834	city	6	1	0.948664	0.948664	0	1	0	0	CorrectCommission	0.075956	0.558144	1
54.578064	0.795758	city	4	1	1.006305	1.006305	0	1	0	0	CorrectCommission	0.472548	0.557247	1
55.373886	0.795884	city	6	1	0.964434	0.964434	0	1	0	0	CorrectCommission	0.184456	0.559540	1
56.169712	0.795771	city	8	1	0.950784	0.950784	0	1	0	0	CorrectCommission	0.090539	0.563164	1
56.965485	0.795775	mountain	6	0	0.000000	0.848835	1	0	0	0	CorrectOmission	0.610911	0.566026	1
57.761253	0.795762	city	4	1	0.752379	0.752379	0	1	0	0	CorrectCommission	1.274563	0.566111	1
58.557034	0.795794	city	9	1	0.755210	0.755210	0	1	0	0	CorrectCommission	1.255084	0.561794	1
59.352859	0.795860	city	8	1	0.797970	0.797970	0	1	0	0	CorrectCommission	0.960876	0.552089	1
60.148685	0.795794	city	5	1	0.757271	0.757271	0	1	0	0	CorrectCommission	1.240902	0.536785	1
60.944504	0.795842	city	7	1	0.897602	0.897602	0	1	0	0	CorrectCommission	0.275375	0.516438	1
61.740303	0.795756	city	1	1	0.897932	0.897932	0	1	0	0	CorrectCommission	0.273104	0.492341	1
62.536114	0.795865	mountain	9	1	0.996843	0.996843	0	0	1	0	CommissionError	0.407446	0.466252	1
63.331940	0.795783	mountain	8	0	0.000000	0.980070	1	0	0	0	CorrectOmission	0.292037	0.440127	1
64.127693	0.795722	city	5	1	0.947053	0.947053	0	1	0	0	CorrectCommission	0.064871	0.415888	1
64.923492	0.795876	city	1	1	0.997236	0.997236	0	1	0	0	CorrectCommission	0.410148	0.395138	1
65.719330	0.795811	city	6	1	0.915962	0.915962	0	1	0	0	CorrectCommission	0.149049	0.378926	1
66.515114	0.795757	mountain	6	0	0.000000	0.927655	1	0	0	0	CorrectOmission	0.068598	0.367713	1
67.310898	0.795803	city	6	1	0.961614	0.961614	0	1	0	0	CorrectCommission	0.165053	0.361328	1
68.106682	0.795769	city	1	1	0.947138	0.947138	0	1	0	0	CorrectCommission	0.065455	0.359044	1
68.902489	0.795843	city	10	1	0.947780	0.947780	0	1	0	0	CorrectCommission	0.069870	0.359784	1
69.698448	0.796078	mountain	1	0	0.000000	0.841549	1	0	0	0	CorrectOmission	0.661039	0.362291	1
70.494270	0.795569	city	10	1	0.755086	0.755086	0	1	0	0	CorrectCommission	1.255935	0.365323	1
71.289932	0.795754	mountain	9	1	0.815033	0.815033	0	0	1	0	CommissionError	0.843481	0.367848	1
72.085724	0.795819	city	4	1	0.947489	0.947489	0	1	0	0	CorrectCommission	0.067871	0.369170	1
72.881683	0.796100	city	6	1	0.947551	0.947551	0	1	0	0	CorrectCommission	0.068293	0.368959	1
73.677475	0.795491	city	8	1	0.853508	0.853508	0	1	0	0	CorrectCommission	0.578755	0.367191	1
74.473114	0.795784	city	2	1	0.904976	0.904976	0	1	0	0	CorrectCommission	0.224637	0.364058	1
75.269066	0.796121	city	1	1	0.898387	0.898387	0	1	0	0	CorrectCommission	0.269969	0.359930	1
76.064888	0.795518	city	10	1	0.896992	0.896992	0	1	0	0	CorrectCommission	0.279569	0.355228	1
76.860512	0.795730	city	1	1	0.947241	0.947241	0	1	0	0	CorrectCommission	0.066159	0.350385	1
77.656296	0.795846	city	10	1	0.997576	0.997576	0	1	0	0	CorrectCommission	0.412484	0.345835	1
78.452133	0.795825	city	5	1	0.966619	0.966619	0	1	0	0	CorrectCommission	0.199491	0.341990	1
79.247955	0.795821	city	2	1	1.046379	1.046379	0	1	0	0	CorrectCommission	0.748270	0.339299	1
80.043724	0.795708	city	4	1	1.053419	1.053419	0	1	0	0	CorrectCommission	0.796710	0.338207	1
80.839478	0.795809	city	3	1	0.908253	0.908253	0	1	0	0	CorrectCommission	0.202088	0.339199	1
81.635292	0.795819	city	2	1	0.897919	0.897919	0	1	0	0	CorrectCommission	0.273189	0.342775	1
82.431267	0.796127	city	9	1	0.949444	0.949444	0	1	0	0	CorrectCommission	0.081321	0.349307	1
83.227074	0.795494	city	8	1	0.949172	0.949172	0	1	0	0	CorrectCommission	0.079452	0.359008	1
84.022705	0.795763	city	3	1	0.997478	0.997478	0	1	0	0	CorrectCommission	0.411815	0.371840	1
84.818665	0.796155	city	1	1	0.951368	0.951368	0	1	0	0	CorrectCommission	0.094556	0.387428	1
85.614456	0.795439	mountain	4	0	0.000000	0.924362	1	0	0	0	CorrectOmission	0.091253	0.405107	1
86.410088	0.795818	city	3	1	0.897488	0.897488	0	1	0	0	CorrectCommission	0.276155	0.423944	1
87.205894	0.795794	city	7	1	0.851773	0.851773	0	1	0	0	CorrectCommission	0.590691	0.442842	1
88.001694	0.795800	city	6	1	0.847938	0.847938	0	1	0	0	CorrectCommission	0.617081	0.460694	1
88.797516	0.795850	city	8	1	0.798111	0.798111	0	1	0	0	CorrectCommission	0.959911	0.476556	1
89.593338	0.795799	city	7	1	0.847869	0.847869	0	1	0	0	CorrectCommission	0.617551	0.489777	1
90.389130	0.795782	city	1	1	0.806558	0.806558	0	1	0	0	CorrectCommission	0.901790	0.500131	1
91.184929	0.795810	city	7	1	0.848317	0.848317	0	1	0	0	CorrectCommission	0.614473	0.507750	1
91.980728	0.795786	city	6	1	0.901766	0.901766	0	1	0	0	CorrectCommission	0.246724	0.513154	1
92.776520	0.795796	city	10	1	0.810948	0.810948	0	1	0	0	CorrectCommission	0.871583	0.517118	1
93.572319	0.795804	city	3	1	0.957154	0.957154	0	1	0	0	CorrectCommission	0.134368	0.520465	1
94.368149	0.795851	city	10	1	0.897458	0.897458	0	1	0	0	CorrectCommission	0.276361	0.523973	1
95.163948	0.795751	mountain	5	0	0.000000	0.962632	1	0	0	0	CorrectOmission	0.172057	0.528146	1
95.959717	0.795791	city	7	1	0.997762	0.997762	0	1	0	0	CorrectCommission	0.413769	0.533202	1
96.755547	0.795872	city	10	1	0.847939	0.847939	0	1	0	0	CorrectCommission	0.617076	0.538961	1
97.551353	0.795733	city	3	1	0.847546	0.847546	0	1	0	0	CorrectCommission	0.619777	0.544940	1
98.347160	0.795885	city	7	1	0.848238	0.848238	0	1	0	0	CorrectCommission	0.615017	0.550440	1
99.143013	0.795817	city	4	1	0.798098	0.798098	0	1	0	0	CorrectCommission	0.960001	0.554671	1
99.938805	0.795764	city	6	1	0.854088	0.854088	0	1	0	0	CorrectCommission	0.574767	0.556882	1
100.734581	0.795800	mountain	4	0	0.000000	0.866451	1	0	0	0	CorrectOmission	0.489702	0.556553	1
101.530373	0.795777	city	2	1	0.857080	0.857080	0	1	0	0	CorrectCommission	0.554179	0.553402	1
102.326271	0.796021	city	5	1	0.847867	0.847867	0	1	0	0	CorrectCommission	0.617569	0.547477	1
103.122063	0.795562	city	10	1	0.798385	0.798385	0	1	0	0	CorrectCommission	0.958020	0.539124	1
103.917755	0.795826	mountain	9	1	0.847528	0.847528	0	0	1	0	CommissionError	0.619898	0.528927	1
104.713585	0.795824	city	3	1	0.897349	0.897349	0	1	0	0	CorrectCommission	0.277111	0.517642	1
105.509521	0.796063	city	9	1	0.848650	0.848650	0	1	0	0	CorrectCommission	0.612182	0.506071	1
