onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone
8.421955	0.795682	city	4	1	0.697870	0.697870	0	1	0	0	CorrectCommission	0.901425	0.901425	0
9.217749	0.795906	city	10	1	0.698741	0.698741	0	1	0	0	CorrectCommission	0.895451	0.886248	0
10.013482	0.795559	city	9	1	0.748250	0.748250	0	1	0	0	CorrectCommission	0.555792	0.870865	0
10.809149	0.795774	city	3	1	0.897602	0.897602	0	1	0	0	CorrectCommission	0.468843	0.854984	0
11.605079	0.796086	city	8	1	0.798033	0.798033	0	1	0	0	CorrectCommission	0.214256	0.838131	0
12.400970	0.795696	city	5	1	0.797963	0.797963	0	1	0	0	CorrectCommission	0.214735	0.819680	0
13.196720	0.795803	mountain	1	0	0.000000	0.665670	1	0	0	0	CorrectOmission	1.122338	0.798934	0
13.992561	0.795880	city	8	1	0.548800	0.548800	0	1	0	0	CorrectCommission	1.924128	0.775253	0
14.788260	0.795516	mountain	2	0	0.000000	0.595001	1	0	0	0	CorrectOmission	1.607168	0.748233	0
15.584033	0.796032	city	4	1	0.698258	0.698258	0	1	0	0	CorrectCommission	0.898764	0.717896	1
16.379934	0.795771	city	3	1	0.752560	0.752560	0	1	0	0	CorrectCommission	0.526222	0.684764	1
17.175764	0.795886	city	5	1	0.747778	0.747778	0	1	0	0	CorrectCommission	0.559033	0.649875	1
17.971483	0.795554	city	7	1	0.847076	0.847076	0	1	0	0	CorrectCommission	0.122206	0.614696	1
18.767168	0.795815	city	6	1	0.749152	0.749152	0	1	0	0	CorrectCommission	0.549602	0.581004	1
19.563112	0.796073	city	9	1	0.760463	0.760463	0	1	0	0	CorrectCommission	0.472003	0.550679	1
20.358973	0.795649	city	4	1	0.896985	0.896985	0	1	0	0	CorrectCommission	0.464611	0.525525	1
21.154760	0.795929	city	9	1	0.897032	0.897032	0	1	0	0	CorrectCommission	0.464930	0.507065	1
21.950636	0.795821	city	6	1	0.850887	0.850887	0	1	0	0	CorrectCommission	0.148356	0.496394	1
22.746286	0.795479	city	7	1	0.797446	0.797446	0	1	0	0	CorrectCommission	0.218285	0.494087	1
23.542065	0.796080	city	6	1	0.847695	0.847695	0	1	0	0	CorrectCommission	0.126455	0.500185	1
24.337889	0.795566	city	10	1	0.797998	0.797998	0	1	0	0	CorrectCommission	0.214494	0.514208	1
25.133656	0.795966	mountain	8	1	0.748005	0.748005	0	0	1	0	CommissionError	0.557476	0.535178	1
25.929457	0.795636	city	3	1	0.698526	0.698526	0	1	0	0	CorrectCommission	0.896930	0.561798	1
