onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.652869	1.279425	city	4	1	1.817396	1.817396	0	1	0	0	CorrectCommission	1.879276	1.879276	0	0	69
1.932446	1.279728	city	1	1	1.447724	1.447724	0	1	0	0	CorrectCommission	0.565816	1.672842	0	0	69
3.212100	1.279581	city	10	1	1.289427	1.289427	0	1	0	0	CorrectCommission	0.003385	1.472931	0	0	69
4.491603	1.279425	mountain	1	0	0.000000	1.084204	1	0	0	0	CorrectOmission	0.725780	1.285430	0	0	69
5.777849	1.293067	city	9	1	0.994078	0.994078	0	1	0	0	CorrectCommission	1.046002	1.115124	0	0	69
7.064163	1.279560	city	4	1	1.181071	1.181071	0	1	0	0	CorrectCommission	0.381610	0.965359	0	0	69
8.343740	1.279592	city	5	1	1.083545	1.083545	0	1	0	0	CorrectCommission	0.728120	0.837955	0	0	69
9.623316	1.279562	city	7	1	1.316334	1.316334	0	1	0	0	CorrectCommission	0.098985	0.733229	0	0	69
10.909486	1.292779	city	5	1	1.403204	1.403204	0	1	0	0	CorrectCommission	0.407636	0.650283	1	0	69
12.195725	1.279700	city	8	1	1.025751	1.025751	0	1	0	0	CorrectCommission	0.933465	0.587257	1	0	69
13.475300	1.279449	city	4	1	1.291773	1.291773	0	1	0	0	CorrectCommission	0.011717	0.541710	1	0	69
14.768223	1.306396	city	2	1	1.240262	1.240262	0	1	0	0	CorrectCommission	0.171301	0.510955	1	0	69
16.061201	1.279560	city	10	1	1.153988	1.153988	0	1	0	0	CorrectCommission	0.477835	0.492248	1	0	69
17.340769	1.279578	mountain	9	0	0.000000	1.427644	1	0	0	0	CorrectOmission	0.494472	0.483029	1	0	69
18.620296	1.279476	city	6	1	1.618756	1.618756	0	1	0	0	CorrectCommission	1.173498	0.480987	1	0	69
