onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.672081	1.319708	city	2	1	1.114847	1.114847	0	1	0	0	CorrectCommission	0.091807	0.091807	1	0	81
1.971723	1.279575	city	1	1	0.976699	0.976699	0	1	0	0	CorrectCommission	1.009651	0.240599	1	0	81
3.251309	1.279598	city	2	1	0.921428	0.921428	0	1	0	0	CorrectCommission	1.376872	0.380978	1	0	81
4.544184	1.306152	city	5	1	0.937453	0.937453	0	1	0	0	CorrectCommission	1.270398	0.505538	1	0	81
5.837040	1.279561	city	4	1	0.802590	0.802590	0	1	0	0	CorrectCommission	2.166420	0.608699	1	0	81
7.116665	1.279688	city	2	1	0.854855	0.854855	0	1	0	0	CorrectCommission	1.819173	0.687181	1	0	81
8.402964	1.292908	city	8	1	0.901553	0.901553	0	1	0	0	CorrectCommission	1.508916	0.740219	1	0	81
9.689206	1.279578	mountain	3	0	0.000000	1.037746	1	0	0	0	CorrectOmission	0.604057	0.769322	1	0	81
10.975451	1.292911	city	3	1	1.154637	1.154637	0	1	0	0	CorrectCommission	0.172553	0.777806	0	0	81
12.268316	1.292820	city	1	1	1.143425	1.143425	0	1	0	0	CorrectCommission	0.098065	0.770113	1	0	81
13.567823	1.306194	city	3	1	1.222342	1.222342	0	1	0	0	CorrectCommission	0.622383	0.751149	1	0	81
14.867437	1.293035	mountain	3	0	0.000000	1.278647	1	0	0	0	CorrectOmission	0.996468	0.725672	1	0	81
16.153656	1.279403	city	3	1	1.297081	1.297081	0	1	0	0	CorrectCommission	1.118946	0.697858	1	0	81
17.439806	1.292898	city	2	1	1.262387	1.262387	0	1	0	0	CorrectCommission	0.888442	0.671026	1	0	81
18.726048	1.279582	city	5	1	1.177654	1.177654	0	1	0	0	CorrectCommission	0.325481	0.647502	1	0	81
20.012314	1.292952	city	10	1	1.089872	1.089872	0	1	0	0	CorrectCommission	0.257741	0.628642	1	0	81
21.298557	1.279534	city	2	1	1.189840	1.189840	0	1	0	0	CorrectCommission	0.406444	0.614896	1	0	81
22.584871	1.293096	city	4	1	1.115018	1.115018	0	1	0	0	CorrectCommission	0.090668	0.605952	1	0	81
23.884478	1.306117	city	2	1	0.996166	0.996166	0	1	0	0	CorrectCommission	0.880314	0.600956	1	0	81
25.177372	1.279670	city	5	1	1.022378	1.022378	0	1	0	0	CorrectCommission	0.706165	0.598679	1	0	81
26.463587	1.292758	city	7	1	1.123598	1.123598	0	1	0	0	CorrectCommission	0.033666	0.597796	1	0	81
27.749842	1.279755	city	9	1	0.964391	0.964391	0	1	0	0	CorrectCommission	1.091428	0.597111	1	0	81
29.029499	1.279559	city	2	1	0.965934	0.965934	0	1	0	0	CorrectCommission	1.081171	0.595687	1	0	81
30.309067	1.279577	city	7	1	1.016930	1.016930	0	1	0	0	CorrectCommission	0.742361	0.593034	1	0	81
31.588657	1.279606	mountain	7	0	0.000000	1.050299	1	0	0	0	CorrectOmission	0.520657	0.589154	1	0	81
32.881557	1.306190	city	8	1	1.059234	1.059234	0	1	0	0	CorrectCommission	0.461294	0.584512	1	0	81
34.181129	1.292958	city	2	1	1.036926	1.036926	0	1	0	0	CorrectCommission	0.609510	0.579898	1	0	81
35.474014	1.292807	city	4	1	1.273816	1.273816	0	1	0	0	CorrectCommission	0.964376	0.576305	1	0	81
36.780243	1.319654	city	7	1	1.151991	1.151991	0	1	0	0	CorrectCommission	0.154975	0.574744	1	0	81
38.086525	1.292907	city	1	1	1.091981	1.091981	0	1	0	0	CorrectCommission	0.243727	0.576122	1	0	81
39.386086	1.306218	city	2	1	1.117181	1.117181	0	1	0	0	CorrectCommission	0.076301	0.581070	1	0	81
40.705563	1.332733	city	4	1	1.045952	1.045952	0	1	0	0	CorrectCommission	0.549538	0.589903	1	0	81
42.038383	1.332909	city	7	1	0.990062	0.990062	0	1	0	0	CorrectCommission	0.920871	0.602592	1	0	81
43.352802	1.295932	city	5	1	1.194283	1.194283	0	1	0	0	CorrectCommission	0.435964	0.618832	1	0	81
44.652367	1.303199	city	3	1	0.998229	0.998229	0	1	0	0	CorrectCommission	0.866610	0.638128	1	0	81
45.957085	1.306235	city	10	1	1.004952	1.004952	0	1	0	0	CorrectCommission	0.821944	0.659823	1	0	81
47.256672	1.292936	city	6	1	1.034857	1.034857	0	1	0	0	CorrectCommission	0.623254	0.683167	1	0	81
48.549641	1.293005	city	9	1	1.015807	1.015807	0	1	0	0	CorrectCommission	0.749820	0.707294	1	0	81
49.849216	1.306149	city	4	1	0.991511	0.991511	0	1	0	0	CorrectCommission	0.911240	0.731181	1	0	81
53.141335	5.278083	break	0	0	0.000000	1.089554	0	0	0	0	ThoughtProbe	0.259848	0.753618	1	81	81
56.426987	1.293221	mountain	3	0	0.000000	1.197550	1	0	0	0	CorrectOmission	0.457669	0.773200	0	0	7.970588e+01
57.726753	1.306313	city	7	1	1.203113	1.203113	0	1	0	0	CorrectCommission	0.494626	0.788364	0	0	7.841176e+01
59.026253	1.292683	city	9	1	0.993856	0.993856	0	1	0	0	CorrectCommission	0.895663	0.797533	0	0	7.711765e+01
60.319122	1.293058	city	8	1	0.871527	0.871527	0	1	0	0	CorrectCommission	1.708407	0.799252	0	0	7.582353e+01
61.605392	1.279485	city	4	1	0.876683	0.876683	0	1	0	0	CorrectCommission	1.674149	0.792432	0	0	7.452941e+01
62.891579	1.292888	city	1	1	0.996227	0.996227	0	1	0	0	CorrectCommission	0.879912	0.776552	0	0	7.323529e+01
64.191238	1.306424	city	2	1	1.043823	1.043823	0	1	0	0	CorrectCommission	0.563687	0.751776	1	0	7.194118e+01
65.504112	1.319325	city	8	1	1.055922	1.055922	0	1	0	0	CorrectCommission	0.483302	0.719032	1	0	7.064706e+01
66.816887	1.306235	city	4	1	0.982684	0.982684	0	1	0	0	CorrectCommission	0.969886	0.680006	1	0	6.935294e+01
68.116570	1.293127	city	5	1	0.982071	0.982071	0	1	0	0	CorrectCommission	0.973962	0.636984	1	0	6.805882e+01
69.402870	1.279480	city	8	1	1.022107	1.022107	0	1	0	0	CorrectCommission	0.707966	0.592741	1	0	6.676471e+01
70.689026	1.292832	city	6	1	1.081169	1.081169	0	1	0	0	CorrectCommission	0.315562	0.550313	1	0	6.547059e+01
71.975250	1.279612	city	3	1	1.094898	1.094898	0	1	0	0	CorrectCommission	0.224343	0.512754	1	0	6.417647e+01
73.261566	1.293017	city	4	1	1.103545	1.103545	0	1	0	0	CorrectCommission	0.166894	0.482905	1	0	6.288235e+01
74.554489	1.292833	city	3	1	1.142284	1.142284	0	1	0	0	CorrectCommission	0.090482	0.463149	1	0	6.158824e+01
75.847389	1.292961	city	2	1	1.188151	1.188151	0	1	0	0	CorrectCommission	0.395218	0.455241	1	0	6.029412e+01
77.166901	1.346065	city	10	1	1.110795	1.110795	0	1	0	0	CorrectCommission	0.118728	0.460174	1	0	59
78.519806	1.359745	city	3	1	1.060188	1.060188	0	1	0	0	CorrectCommission	0.454958	0.478094	1	0	5.770588e+01
79.839455	1.279550	city	6	1	1.094959	1.094959	0	1	0	0	CorrectCommission	0.223938	0.508257	1	0	5.641176e+01
81.118935	1.279415	city	1	1	1.153990	1.153990	0	1	0	0	CorrectCommission	0.168259	0.549105	1	0	5.511765e+01
82.405190	1.293095	city	4	1	1.041538	1.041538	0	1	0	0	CorrectCommission	0.578865	0.598343	1	0	5.382353e+01
83.718185	1.332896	city	5	1	1.073983	1.073983	0	1	0	0	CorrectCommission	0.363306	0.653141	1	0	5.252941e+01
85.031090	1.292909	city	4	1	1.159380	1.159380	0	1	0	0	CorrectCommission	0.204067	0.710385	1	0	5.123529e+01
86.317345	1.279600	mountain	8	0	0.000000	1.334812	1	0	0	0	CorrectOmission	1.369625	0.766920	1	0	4.994118e+01
87.603561	1.292847	city	10	1	1.387215	1.387215	0	1	0	0	CorrectCommission	1.717786	0.819846	0	0	4.864706e+01
88.896461	1.292942	city	2	1	1.103525	1.103525	0	1	0	0	CorrectCommission	0.167032	0.866779	0	0	4.735294e+01
