onset	duration	trial_type	image_type	Press	ReactionTime	ReactionTime_Interpolated	CorrectOmission	CorrectCommission	CommissionError	OmissionError	response_type	nonsmoothVarianceTimeCourse	VarianceTimeCourse	In_the_Zone	ThoughtProbe	ThoughtProbe_Interpolated
0.653100	1.279732	city	5	1	1.143418	1.143418	0	1	0	0	CorrectCommission	2.050440	2.050440	0	0	98
1.932732	1.279532	mountain	8	0	0.000000	1.312085	1	0	0	0	CorrectOmission	0.456527	1.823323	0	0	98
3.212317	1.279639	city	7	1	1.376784	1.376784	0	1	0	0	CorrectCommission	0.154874	1.603663	0	0	98
4.491855	1.279438	city	2	1	1.233543	1.233543	0	1	0	0	CorrectCommission	1.198751	1.398156	0	0	98
5.771430	1.279713	city	9	1	1.287174	1.287174	0	1	0	0	CorrectCommission	0.691936	1.212125	0	0	98
7.051075	1.279576	city	5	1	1.366944	1.366944	0	1	0	0	CorrectCommission	0.061891	1.049144	0	0	98
8.330666	1.279604	city	1	1	1.284660	1.284660	0	1	0	0	CorrectCommission	0.715697	0.910905	0	0	98
9.610191	1.279449	mountain	1	0	0.000000	1.379044	1	0	0	0	CorrectOmission	0.176232	0.797264	0	0	98
10.889750	1.279667	city	7	1	1.446783	1.446783	0	1	0	0	CorrectCommission	0.816376	0.706637	1	0	98
12.169322	1.279476	city	9	1	1.284568	1.284568	0	1	0	0	CorrectCommission	0.716566	0.636393	1	0	98
13.448894	1.279668	city	7	1	1.393804	1.393804	0	1	0	0	CorrectCommission	0.315715	0.583403	1	0	98
14.728481	1.279506	city	5	1	1.340119	1.340119	0	1	0	0	CorrectCommission	0.191605	0.544451	1	0	98
16.008091	1.279714	city	10	1	1.231166	1.231166	0	1	0	0	CorrectCommission	1.221216	0.516582	1	0	98
17.294308	1.292718	city	1	1	1.367814	1.367814	0	1	0	0	CorrectCommission	0.070116	0.497314	1	0	98
18.580532	1.279731	mountain	1	0	0.000000	1.404858	1	0	0	0	CorrectOmission	0.420180	0.484765	1	0	98
19.860115	1.279436	city	5	1	1.407734	1.407734	0	1	0	0	CorrectCommission	0.447356	0.477525	1	0	98
21.139624	1.279580	city	6	1	1.441879	1.441879	0	1	0	0	CorrectCommission	0.770029	0.474587	1	0	98
22.419298	1.279770	city	2	1	1.354699	1.354699	0	1	0	0	CorrectCommission	0.053827	0.475138	1	0	98
23.698952	1.279538	city	4	1	1.422275	1.422275	0	1	0	0	CorrectCommission	0.584770	0.478432	1	0	98
24.978441	1.279442	city	10	1	1.341274	1.341274	0	1	0	0	CorrectCommission	0.180691	0.483646	1	0	98
26.257933	1.279542	city	4	1	1.337536	1.337536	0	1	0	0	CorrectCommission	0.216017	0.489847	1	0	98
27.537519	1.279629	city	1	1	1.389789	1.389789	0	1	0	0	CorrectCommission	0.277772	0.496049	1	0	98
28.817190	1.279714	city	7	1	1.441320	1.441320	0	1	0	0	CorrectCommission	0.764746	0.501360	1	0	98
30.096842	1.279587	mountain	1	0	0.000000	1.444369	1	0	0	0	CorrectOmission	0.793557	0.505125	1	0	98
31.376415	1.279560	city	5	1	1.447152	1.447152	0	1	0	0	CorrectCommission	0.819861	0.507073	1	0	98
32.655926	1.279460	city	4	1	1.497888	1.497888	0	1	0	0	CorrectCommission	1.299316	0.507375	1	0	98
33.935497	1.279682	city	3	1	1.398398	1.398398	0	1	0	0	CorrectCommission	0.359134	0.506625	1	0	98
35.215088	1.279499	city	10	1	1.336912	1.336912	0	1	0	0	CorrectCommission	0.221913	0.505748	1	0	98
36.494663	1.279654	city	5	1	1.394595	1.394595	0	1	0	0	CorrectCommission	0.323197	0.505721	1	0	98
37.774292	1.279601	city	8	1	1.340978	1.340978	0	1	0	0	CorrectCommission	0.183488	0.507334	1	0	98
39.053799	1.279416	city	1	1	1.320470	1.320470	0	1	0	0	CorrectCommission	0.377295	0.510956	1	0	98
40.340034	1.293053	city	2	1	1.368607	1.368607	0	1	0	0	CorrectCommission	0.077609	0.516363	1	0	98
41.633034	1.292947	city	3	1	1.415182	1.415182	0	1	0	0	CorrectCommission	0.517743	0.522724	1	0	98
42.919270	1.279527	city	2	1	1.407788	1.407788	0	1	0	0	CorrectCommission	0.447869	0.528685	1	0	98
